prediction,actual
6934.888822406209,3098.5
2804.781254607457,3097.61
5465.394427560482,3097.1
3345.3317473994994,3094.91
3954.961250677923,3094.17
5610.35967414459,3094.11
2545.2464763421085,3090.85
4413.7385843827,3090.29
2113.7547451625924,3083.89
2965.76503496007,3077.9700000000003
8575.88650645328,3073.6
-372.23328069348895,3070.54
4634.858637676733,3070.15
7014.45346617014,3069.15
5302.602393932518,3067.15
-1305.9255854230314,3065.77
2552.5653765449347,3059.64
7351.411626548151,3057.4700000000003
5141.4590017210485,3047.42
693.8471175070248,3040.66
3163.285976785599,3039.78
2214.3667717450476,3037.32
5536.451566465175,3036.1
5578.61132748305,3034.77
3432.059644086383,3033.9700000000003
3659.9551214084568,3033.78
6219.50850791024,3032.31
3570.347794979496,3029.32
1078.217209894784,3025.73
3858.3381783967543,3022.64
2913.8003993012926,3022.52
7206.464741358275,3021.77
3994.892529280008,3019.9
1201.7864253693504,3018.86
2424.9860257812434,3018.07
5645.488793881701,3016.45
8418.895258282184,3015.0
2049.378816291705,3014.64
8409.659767618225,3013.83
-447.86606522424734,3011.26
3361.801305602467,3010.73
3126.455074869449,3008.86
1417.9091426799457,3006.74
5953.6044837860345,3001.86
2170.007522930209,3000.93
3228.6700200925757,2999.94
2023.5499244532552,2996.9
1501.1399393463907,2989.2200000000003
9234.104556184355,2987.15
1139.9674676261427,2981.98
4048.708195704775,2981.5
7871.316415865735,2980.74
8000.621937904816,2980.08
4933.18033993566,2975.95
6902.543527157204,2962.4
6211.885941881902,2961.9
6971.204297152548,2957.92
333.4404852414608,2957.01
1689.2763698233107,2956.01
11372.419607028853,2954.09
3683.383232640938,2951.11
1763.060119690097,2949.12
1255.8347151261555,2948.2200000000003
5883.675967050351,2942.752
1004.4510750516768,2942.15
3865.3092652965815,2940.42
1343.7718868228508,2940.36
525.1707483440246,2940.04
9051.417200764154,2931.19
81.77369155885674,2930.41
437.2558877409816,2924.04
7002.823398177008,2923.04
3673.2596771134827,2919.81
2086.638261226777,2917.1
6159.941328832296,2916.49
9035.689097512266,2910.41
4156.133992911575,2909.1800000000003
-240.1336534083457,2906.85
2155.531222392558,2904.51
4055.3360276159297,2901.65
4551.335734277114,2901.46
10342.452481698288,2897.18
5194.560526143046,2894.7200000000003
2559.186942758791,2892.96
3757.0902852366235,2891.82
3712.468577387215,2891.49
4313.554582914148,2891.2200000000003
1552.065996649338,2889.28
3478.0903579772694,2888.92
5143.5004339427705,2888.21
13808.866499710242,2883.42
2646.9718149781947,2879.7000000000003
2377.492580701053,2878.96
6668.783248697017,2878.27
1744.9168313911482,2878.15
3389.750636434331,2878.0
6753.625934030241,2876.54
3310.191928924921,2874.72
160.22640054372954,2871.01
4648.083739912912,2870.36
2198.8969802885485,2867.77
1815.170754398471,2864.9700000000003
13493.237622358622,2863.81
2457.3953925378155,2863.45
1423.606549897237,2863.08
7692.678942087166,2862.4
2289.36339286966,2861.21
3683.1060746249723,2858.85
10331.036820889269,2858.73
16611.088870454292,2858.37
7445.189776283165,2855.17
7741.272806250199,2854.84
4104.208525615508,2854.43
197.67065823218468,2854.13
4469.315548431087,2849.83
2841.3977112310918,2841.55
929.3707213267681,2840.7200000000003
56305.36112496492,2840.69
1082.837857485813,2840.26
2758.117372580026,2839.83
1293.5388977391483,2835.36
7111.873317242467,2821.08
4765.1884150872365,2812.77
4153.439181491793,2809.41
4502.183963854831,2808.35
5886.7579114093805,2806.12
8146.705004815331,2803.2
2297.768777045209,2796.1
10234.069036728933,2795.55
7376.719288349841,2794.65
3670.61292134589,2783.25
3673.9513710596384,2783.08
5169.977850288539,2779.62
3399.5084550739675,2773.85
6641.191515605918,2773.69
3591.6595928908237,2773.25
7220.7828446636095,2773.09
7418.360019072245,2772.76
8847.49372239577,2770.73
2099.9717900870965,2768.83
4255.366501588975,2766.96
-183.75672474966814,2766.4
2050.8043377733256,2761.49
4186.334662228983,2760.27
690.4189643799931,2760.1
1288.5645048349027,2755.72
6912.586976011183,2751.48
4648.059431742415,2751.37
9021.49444852627,2748.32
3767.709745769353,2746.11
8683.378121835278,2744.26
7571.933857201774,2740.68
1713.2549596431552,2740.3
4485.082521668262,2736.64
7124.693860506339,2736.34
9014.774109063776,2735.1800000000003
3447.0664667998853,2734.75
6879.6563614081315,2733.8
1234.8505009158307,2726.73
4693.524806632631,2724.8
2909.0871188023502,2723.55
-381.1695546759702,2720.63
2378.0416776404054,2719.83
1147.5775550042408,2717.77
5376.267354400812,2716.64
6575.132339739119,2716.5
5631.7696342610325,2714.91
5518.826529264047,2711.25
2665.216471483835,2705.05
5323.442931722407,2700.7
3436.1341148954207,2696.36
4988.1239332173045,2692.02
1639.9010555933696,2686.88
4966.175927976971,2686.42
4681.799286134499,2685.65
1039.7769763832994,2669.89
5419.667785166508,2667.95
2705.038515390316,2662.96
1856.705971759721,2661.02
2253.99956907123,2654.86
2919.923906559458,2648.62
5820.3323099159625,2647.94
5164.629951257614,2643.54
5256.862076165776,2635.49
2748.4805275840426,2631.1
2687.527368979108,2630.64
5053.5355726283115,2630.55
2950.1561669358234,2629.3900000000003
5346.448721271168,2626.47
6501.209419483031,2622.63
2257.0843745225225,2622.481
7032.459367853696,2621.27
2705.6305350880593,2618.23
4758.507958421305,2617.82
4964.962585080992,2616.29
654.4395800160435,2613.46
5613.631429125189,2613.06
4872.77180824914,2612.19
10268.266754649521,2611.9500000000003
4499.602272960127,2610.28
2768.5236482733126,2608.97
-893.5162698710726,2601.55
1403.9641856915955,2597.52
1979.4724737345641,2594.62
3523.9372288460213,2591.34
7293.8338633601625,2589.44
5762.724569831066,2587.65
3642.662471550457,2587.54
2806.330395855529,2585.62
5639.188803134523,2585.06
2528.031197601754,2583.13
1326.5559589609088,2582.51
3871.173290329735,2581.03
5522.184563367075,2579.52
5969.034573827108,2576.1800000000003
4916.530590836987,2576.12
6141.237455001283,2569.7200000000003
1343.0698941502576,2567.1
2373.30252491656,2565.62
3533.728311417726,2565.6
6814.111447036753,2562.12
10373.474479884644,2557.48
262.7660116696599,2556.84
12953.00951211113,2556.68
8371.523489594816,2554.84
3025.6454809337547,2547.55
2477.972085192107,2544.53
5020.171304011771,2535.92
4388.224536766305,2534.04
3466.7303760614323,2533.64
3997.0371694013093,2531.84
4787.8204297009215,2526.62
5792.460839671161,2524.02
1038.3935232069057,2523.8
1214.6833215284746,2519.32
5787.4288312156605,2517.11
3398.4719795343744,2513.98
-474.13019331361147,2511.69
5182.151088527772,2509.64
3453.9251924089513,2508.31
2808.9066735587885,2507.05
3469.3852020684203,2504.91
-143.78473645232629,2497.88
4437.374745002005,2491.23
7321.478496036194,2488.76
3812.032323670748,2488.49
3710.6107256756595,2484.32
3928.012653903037,2482.24
8375.92328284784,2480.2
2089.8251117024665,2479.98
316.58900369038923,2479.16
3729.2008105990894,2478.24
1285.035602431145,2472.37
6570.826672878637,2472.31
8271.717712244448,2471.06
4591.327574143472,2468.99
4822.1446698952095,2467.04
2545.2457491243085,2466.4
2424.2326884555223,2466.21
4119.837649076782,2465.3
5900.4937866870805,2461.85
1901.9781071829457,2456.8
2718.817056030849,2456.62
4040.8675387226413,2455.7
3289.401018096463,2453.73
3853.1312643449955,2446.63
2141.0836075463403,2446.41
6202.302007564644,2445.12
1247.1971259846512,2444.85
7303.694400028441,2444.14
2070.0773777741697,2444.1
580.9134214621432,2442.37
2935.44201073903,2437.05
942.00250847146,2436.67
1858.5409013088622,2435.48
5930.964351259998,2427.98
2111.8316685277086,2427.32
4286.636180105399,2426.94
4907.077602572258,2425.52
676.1777964176497,2423.88
3447.7920706424998,2422.28
1375.8484257055316,2420.84
3424.7393023706672,2419.9700000000003
3980.7446667478657,2416.34
5292.69164807146,2414.51
3654.918043983738,2413.67
4967.713894625546,2410.98
280.6448553801684,2410.51
-628.6635435843842,2409.9
1652.42203167138,2409.04
7131.748714063029,2407.17
5618.667943864349,2405.32
4455.015446310638,2401.02
532.7709781729909,2396.9
8281.949173779623,2392.85
-479.679710876985,2391.17
3539.7805324015762,2389.08
5906.102493123156,2387.48
2509.743328623718,2386.19
3601.968715035735,2384.14
2630.5379148743586,2383.7000000000003
7398.977266847945,2382.92
10738.83232264907,2379.4
7890.197315830395,2375.88
5136.466468197593,2370.17
2059.417066571586,2367.02
2061.347602433312,2358.59
5418.4773401858365,2358.41
2391.331443441123,2357.04
1285.1907384758201,2355.82
2362.364936160074,2351.42
3819.6123665425134,2350.42
1082.994536490442,2347.05
1088.2177714242894,2346.2
2025.1629889822816,2343.55
4110.328510188114,2341.54
4442.699048852048,2334.1
3590.318215455097,2333.42
1963.460823789296,2328.5
4099.671064382441,2328.08
4963.861899158347,2327.36
1094.8707178432774,2324.36
2066.258702135874,2323.16
3511.600944161057,2322.02
2114.5596143527605,2317.52
3353.1164049639574,2316.06
1405.3685620202507,2315.75
3173.954127721939,2313.88
2368.0572583921785,2313.09
5581.405218523906,2312.59
4371.051492267139,2311.43
506.90959711684445,2310.76
3650.2159157875153,2306.18
3107.072619863224,2304.67
3982.7966466113544,2304.18
3572.816039973828,2303.09
2445.787951399459,2298.95
7516.33566744732,2296.72
709.7273465298656,2295.72
4512.804276718669,2295.31
3049.8803872829003,2294.06
2310.2858236243023,2293.4700000000003
3167.411023557955,2293.19
1517.3896730692213,2292.51
555.497095637419,2291.34
908.5275438231041,2289.43
1014.428019803568,2289.23
3073.5325910136967,2288.13
2160.1083790092084,2287.7
4142.673000251543,2283.63
527.8515567976608,2277.43
4787.388121505458,2275.98
641.2231573385591,2271.46
7052.945191072318,2270.09
6763.273576443683,2267.69
409.8692385987469,2266.76
5417.412248223988,2263.58
1056.4880230570577,2263.3
771.0734171251196,2262.05
3727.9110068866767,2259.38
2686.5634566582376,2259.3
4609.465717562258,2258.5
2214.3950079047913,2256.53
7885.0019078271225,2254.6
9218.291520201601,2253.96
4533.061353422019,2249.52
964.4744866092335,2249.49
8524.638456045832,2247.27
2979.513147410073,2246.75
778.1938056059527,2243.57
4223.626628481149,2241.42
1076.5679176258295,2241.42
2069.0333653995876,2240.9
2307.7035125592884,2239.07
2885.764579976947,2239.01
1813.2142828393658,2238.23
3973.4400598772954,2237.12
26.575269894462963,2233.92
2175.9126720311556,2223.99
3796.2840959018954,2223.62
4622.956513441734,2222.49
4645.817752736942,2220.84
4080.0308679147015,2217.55
825.52356418539,2216.8
8068.0105376919355,2214.96
5408.792497586649,2213.78
1295.5897950008116,2208.42
13169.397255342186,2203.74
7478.554974552651,2201.83
3919.9933803641143,2198.58
5647.013322532746,2196.84
3222.8653061459395,2196.67
3593.1220087384963,2196.33
4686.742869382271,2193.9300000000003
2146.2256615028114,2192.79
3272.693230773146,2190.66
3960.0133644397847,2190.14
3695.4729472432095,2189.07
8798.752095286418,2188.61
5587.633844103947,2187.86
-57.403007138764906,2187.21
3213.1548697417693,2184.21
4680.536038223734,2183.1
4800.003555730348,2182.55
1563.0385776776616,2180.28
1730.11170600982,2179.76
3790.6689478523485,2178.04
6265.256754523462,2173.4700000000003
6916.054757226517,2172.51
2490.206974810405,2172.33
2633.3159264006663,2171.93
731.9569899668827,2168.69
7751.840658642341,2166.63
5269.282265173569,2165.76
2485.6813047812184,2164.45
95.86459258096136,2164.32
1504.9711507201962,2164.24
349.9596072432871,2151.11
-56.576077632965735,2150.85
8083.953430043963,2148.47
5032.897100969746,2146.58
1316.4033008696942,2146.39
1733.7801682753727,2144.53
2753.405390287244,2144.45
3806.749991846537,2144.17
1852.0748010163,2142.39
4505.073047728132,2141.61
-805.6662699948873,2138.91
3619.111350678999,2137.3
5780.674572720378,2137.2
3529.154045237319,2135.46
1139.2468448982747,2131.9
1130.6953893588752,2129.18
3351.447561450006,2129.06
1474.6978981405068,2124.24
8007.181553361611,2123.17
4852.176609082695,2120.33
2297.4466513990496,2119.99
251.06719497839345,2118.03
2863.232166260202,2114.98
797.8300710363637,2114.33
6586.883264272019,2112.17
3012.47763764684,2111.89
792.7170415309737,2111.78
5150.539334089244,2111.08
736.0803893185703,2109.07
4791.274875898667,2107.17
290.70267852541207,2101.39
4170.2934078817,2100.6
5365.717235212463,2098.48
1381.5156941557705,2095.44
1348.9660126727438,2095.08
2038.3294327451192,2094.57
8326.966649746022,2093.56
2105.6699678519226,2092.66
2368.30542444591,2091.82
3717.359157588229,2091.52
1803.4176071933111,2090.68
-691.3612651587059,2089.68
70.53839223428508,2085.66
777.3655298864987,2085.61
4063.0619619999097,2083.87
2482.3615423075094,2081.19
3420.356720231833,2080.88
2593.1087801805515,2080.51
6022.6099748599645,2077.47
2630.21519947846,2075.18
6943.837759343402,2074.52
1228.9008618044404,2070.17
1745.2816412763507,2068.03
7025.901941497924,2065.11
2369.7676014965873,2064.88
5206.364329226061,2064.35
6091.495437856025,2064.24
2366.0542825477933,2063.65
2523.5535586901055,2062.31
2198.8467058369706,2061.05
2563.3025028940942,2057.99
5335.44530281207,2057.05
1360.6937276681697,2056.89
2544.1775118443993,2053.06
938.9408045422188,2051.4
6468.362777245542,2050.8
2855.3942553620695,2050.08
1992.7046915904114,2048.81
4726.240060163482,2047.8
1203.3924278376649,2045.67
2551.8882112856654,2045.56
5159.829298565727,2044.16
3413.944175012498,2043.93
2254.885389021046,2043.76
4894.741911561702,2041.5
5139.331172108259,2040.97
5584.688336985751,2039.82
6347.169318035342,2038.4
774.7524522366887,2038.25
2891.004790032864,2037.7
1757.605884548425,2037.39
5649.852864891064,2033.29
6952.866380491133,2033.1
2606.808209200745,2027.3
2392.0964234035737,2026.06
3033.60134425636,2023.17
2944.9630896248796,2022.29
2077.527727443726,2021.14
400.20183242720464,2021.06
7170.31601648051,2019.3
3915.200899345365,2018.91
945.2512602478357,2016.95
4722.673290380293,2016.71
5379.491104181169,2014.22
1362.172615591848,2013.61
4049.412789939856,2009.59
2402.8647532430973,2008.7
2139.172866745004,2007.47
6123.014556363962,2007.33
2769.753742941879,2003.31
3160.469653716772,1999.77
1251.537718399175,1998.75
2391.5906130467406,1998.0
5002.641764153936,1998.0
1388.746618892441,1997.75
5983.201598706302,1997.67
5999.090807256972,1995.84
4890.360713962936,1995.68
2432.229423908244,1993.99
3158.9517256029026,1993.34
4514.000846319638,1991.45
-112.98164717047561,1991.01
11708.89022840877,1990.98
4031.011766825173,1990.61
4451.019151633952,1989.2
4761.719636293142,1988.23
5432.706503246245,1987.03
-272.4194917726637,1986.8
5034.403469774422,1986.65
3922.6849469713397,1986.58
946.190019405909,1982.81
-656.6819544342083,1980.91
278.6966617597087,1980.4
3065.6877591044736,1979.87
1335.3875851338905,1978.57
430.694853919053,1976.68
3598.2304825859683,1975.44
2926.7511719578497,1974.89
2338.571513480357,1974.4
2892.703527933733,1971.82
5498.181782739398,1964.66
4669.919830150643,1964.14
2414.9999490756873,1964.04
5907.347273681667,1963.92
3898.7913454406894,1962.3
1632.5885848114804,1962.3
5395.288834697367,1961.85
5039.426567154621,1961.5
6993.922899690151,1960.61
-1594.6645725539852,1959.17
3462.372599831434,1956.23
-653.1571787491519,1954.99
1654.9979649672478,1954.56
1266.4392872874498,1952.17
5319.700356246485,1948.32
2434.3328728577612,1948.21
705.5198205552186,1948.15
2643.7232215250247,1942.79
4365.554048413072,1939.69
3507.4421422927994,1937.68
9514.179695379302,1937.1
1635.5442174386276,1936.27
682.7605819124859,1933.44
3400.3955500430534,1932.01
2343.705353331874,1929.66
5011.688907554238,1929.32
1623.0423752814536,1928.49
2443.615020310566,1927.3
1797.3353579110296,1926.95
138.56285420913912,1926.77
2882.778838902878,1925.23
-682.1712610180333,1923.4
3085.294860198079,1922.28
2870.7043529832144,1922.26
5584.018529695247,1921.84
927.8035651267257,1920.47
4730.596676298771,1918.86
2445.99696237252,1918.39
2050.57220406276,1917.99
677.9592212745767,1916.53
3292.645680568532,1916.11
1858.4366908236468,1915.77
5078.795007555601,1914.7
1353.6080752058538,1912.85
2440.811716111167,1909.93
1010.626809083988,1907.23
2417.5261570261005,1906.07
2056.36657359737,1905.61
-97.04986876705323,1904.05
-1126.726369151902,1903.5
473.2772360772095,1902.15
1116.9732879367264,1900.08
-703.1720787972131,1899.05
-190.0726554492246,1898.52
5976.313014333213,1895.8
1858.5690369042854,1894.93
7778.208815721147,1893.95
1494.6071054665322,1891.42
5870.244988152157,1889.15
5123.206183741528,1887.62
2967.3323404438006,1884.55
5422.038693015084,1883.2
1498.7377833101057,1880.01
5192.871153032451,1877.59
1444.001876909345,1877.45
-94.91303463130521,1873.14
6522.019620608378,1871.41
2927.700860920186,1867.02
125.77260180701427,1865.03
-86.96435872337406,1863.93
2645.60956448029,1862.32
4262.22184283463,1862.0
3992.6531757276034,1856.59
3224.468551482837,1855.73
2355.1289555309204,1853.94
7136.289810720173,1848.39
2299.1576618230265,1843.75
2892.9761099091056,1843.0
1108.1247055239774,1842.31
1080.8657856136651,1842.14
3083.995636152289,1840.32
2059.9863590939367,1839.45
2720.211847141326,1839.31
5476.199219241833,1837.12
2119.122306475259,1836.44
-321.0993722018013,1834.86
-457.21209823285693,1833.27
3413.801597764709,1830.5
2666.8104772319643,1829.381
1712.1158835486606,1829.04
1370.4150010443996,1826.89
2439.737960972821,1824.71
2683.562937169873,1824.66
1740.3507558298024,1824.49
1303.088013629114,1822.97
3775.112157075513,1822.76
5849.510984901777,1822.03
3249.967596323285,1821.07
5022.167266832615,1817.8
1114.3275972155361,1815.99
1184.049418960223,1815.54
932.8647640094943,1814.0
3919.2523621279606,1813.74
2489.358439307545,1810.0
4095.8155222888836,1809.81
1878.911181807316,1807.57
2374.695802176084,1806.9
2518.1291790830383,1805.39
1600.7199633972136,1803.96
581.7465535606025,1803.76
5842.405736505434,1803.58
3883.5811716213225,1803.09
1998.2715722979517,1800.07
11711.0194926275,1799.84
2645.9139927651613,1797.31
2408.4790372146635,1797.2
983.5649987582406,1796.48
4773.7710923655195,1795.35
2734.7425223465334,1794.6
718.8734056763309,1791.15
117.71400450417332,1790.54
863.2243906849851,1787.13
366.80605769062595,1786.48
1324.1151318283905,1785.98
2500.009085310188,1783.63
1265.0532375307312,1782.26
-393.8408314289097,1779.25
5265.20331768113,1778.13
868.3757224574731,1777.49
2036.0641003998985,1772.36
1547.3594359811361,1769.7
1029.1131955560709,1768.48
1721.7345505558544,1768.33
1634.7413186238964,1767.53
1528.9741437364978,1765.13
829.5128956590485,1764.76
2893.7574608797895,1764.15
3342.7178046753315,1763.52
3546.5381490281507,1760.26
1677.1393011148052,1758.93
1956.4054918623738,1758.92
1499.9039367120201,1758.52
5197.970648504218,1757.68
5408.891387183657,1755.24
5206.838478331156,1752.65
8316.647428302464,1752.4900000000002
1604.7152284309109,1752.41
6564.520754832035,1750.7
6362.856347019643,1750.1
5244.221280768214,1748.05
1035.016098398045,1747.66
3593.222209269142,1745.43
-516.4111836933549,1743.0
9180.840142192803,1740.0
6427.088800303102,1739.92
3633.7832019828006,1738.55
-1479.9975792820542,1738.28
2677.77583101046,1737.8200000000002
9186.009059997437,1737.57
-947.9597550558769,1735.46
2865.4186580122,1734.88
3263.570159175417,1734.87
109.35995495390864,1734.59
6837.820835782882,1733.89
3007.0238430699505,1732.22
4563.119777009306,1732.16
5448.481274554964,1730.38
2215.3373423785292,1728.99
276.20230404554536,1723.86
3773.1123710735483,1720.81
3968.611505026389,1720.54
2759.8658680978524,1720.53
-643.8081330284211,1719.2
3032.9328115946455,1719.17
4643.827374745439,1718.92
1944.8146451393707,1718.65
6395.399491279038,1717.36
2402.828334396809,1717.19
2261.9562662529297,1716.58
2549.8400899894996,1713.46
2518.327648930425,1713.09
1311.3437206391022,1712.26
1236.580952758649,1711.73
319.79541349438387,1711.66
2682.7380453196383,1710.56
-413.51029514740617,1710.39
1978.3855607744879,1709.39
6369.8555326971355,1709.1
573.8181103682996,1708.24
2015.9524516374572,1708.18
2372.1681492215894,1708.12
4821.591549406661,1707.21
2467.671291965916,1706.37
2271.4877589033013,1705.34
1772.9168889019074,1703.94
2238.3622123817345,1703.0
72.74910849188947,1702.58
2666.2153032921155,1702.1
1946.4073845836906,1702.0
3954.713131353864,1698.56
2901.0050018553698,1697.51
2850.1319709398194,1697.07
4945.9507478595115,1696.36
928.384676087557,1695.97
227.14705702076841,1695.14
-1421.9464268046536,1693.88
-529.632845312492,1693.61
4741.345700581472,1692.53
4502.700433653429,1692.27
2717.6611330806372,1691.1
8195.70096968433,1690.12
61.148734457342584,1689.53
689.7253723347617,1688.15
2448.433094497431,1687.8
7959.623792010972,1685.92
824.9511297561035,1685.26
5343.151087656382,1682.4
4330.176971815193,1682.08
49.63475502813162,1680.81
4129.145376743165,1680.52
99.39233185625176,1679.56
-758.7021486400005,1679.38
4127.196069322486,1679.01
1945.2467568507655,1678.07
748.4971928884385,1677.48
1088.0181634454257,1676.06
2432.669892575245,1674.69
5023.799570485759,1671.31
5172.132356997808,1668.99
804.0524829015194,1668.83
338.98439311075896,1668.43
2849.125372448277,1666.86
2375.9005229441805,1666.39
2685.421255076567,1666.17
4626.528394496407,1665.29
4613.305594218865,1662.3
327.2581344676498,1662.05
2801.696816016667,1661.44
3800.0238634237908,1660.35
1056.6375258870512,1659.85
4421.2288666001195,1657.74
-216.18506541946772,1655.92
4121.171705091671,1654.69
1341.2987657198778,1652.47
4378.443108025747,1651.32
3592.410064331724,1651.12
1513.7703906463944,1651.08
3925.283452218361,1648.95
2999.189078051354,1646.91
3803.0119247814614,1644.66
2181.72541037847,1640.48
4417.757198544542,1640.42
599.6454011659891,1635.66
2223.0535057900047,1634.64
6590.378878606781,1632.61
2110.976700381218,1631.77
2158.2012591934704,1631.52
458.6085128775601,1631.15
-644.3688987574758,1629.01
2090.683514747513,1627.31
1634.3016818456435,1626.99
-583.4127007604502,1625.97
2.0336917749356473,1624.75
1852.4815734762324,1624.05
1849.2285915526227,1623.97
1550.21413816366,1622.64
4419.255991443037,1620.67
850.7300641575862,1619.72
1049.2539563676917,1618.27
260.6656762152438,1617.63
2475.386743271394,1617.25
1464.5594992485228,1616.54
2142.4881055840797,1614.97
1560.178579479876,1614.91
4955.277911012333,1614.13
1229.6458611810042,1611.49
526.9785110485786,1610.86
3790.1567022858126,1609.57
5269.781787439637,1609.16
5551.34787089227,1608.9299999999998
2037.6063421614415,1608.09
887.4751071595114,1607.73
-153.88822635348572,1607.17
2941.9625719038418,1603.87
636.5856744618213,1603.09
-210.2509121642225,1602.72
2171.7837926157727,1601.62
2634.4980347499622,1600.46
2968.3099314814035,1599.97
6033.77961155135,1598.66
-1242.7938544593108,1597.76
5427.44594843139,1597.27
4114.916601993449,1596.29
2822.2547506278434,1596.26
1652.3361190427486,1593.89
-476.8483182099393,1593.83
1163.0044008172024,1593.67
-2332.9627678573725,1589.69
2546.982088968587,1588.21
-1167.1963698616062,1586.81
33.60772074096792,1586.54
804.3327000123421,1585.33
1560.3379374983115,1584.97
833.2940559986843,1584.86
1192.5827871620188,1582.77
1893.0743863000055,1582.1
2312.100776111953,1579.84
2505.0216545297762,1579.8300000000002
6295.057680460346,1578.57
4193.511938798213,1575.68
82.38359500425733,1574.93
3291.556489814684,1574.36
2688.9909407842465,1571.35
-440.0395019440558,1570.89
2577.997412935598,1570.71
443.5420517790619,1568.63
5395.501212008904,1568.2800000000002
2923.374906070485,1568.25
2660.8464476495524,1568.22
2259.679818713612,1563.69
3299.42980639723,1562.98
208.59025936785213,1561.98
1405.222170546272,1558.36
1238.08275598445,1558.22
1833.573035671923,1554.84
962.0713423281417,1554.61
2099.7705713544747,1553.96
604.8776739115019,1553.19
796.4238025460583,1553.13
3267.3338930117247,1553.08
1386.9695249604106,1550.63
-801.7657829755257,1548.55
1040.565257703174,1548.13
2006.8087818003635,1545.2
1764.2870587164077,1543.73
3848.1551382881717,1543.44
4939.220845359327,1543.18
2889.125835174152,1543.18
1759.4787176686314,1542.8
447.05063877778514,1542.44
2851.8503770326306,1542.36
5798.3742149702975,1542.09
-819.1162071570484,1542.06
641.2933942265034,1539.69
2777.622704921178,1538.62
-112.71628738115601,1535.37
-343.17585749192324,1534.39
4538.091919379751,1533.66
4744.402926571295,1533.53
2220.4084211962936,1533.31
3796.0265172973977,1532.64
3274.1481089556764,1531.71
3326.8870110873613,1531.26
3591.0957274438674,1529.82
5412.3101588939,1527.58
3118.461108853202,1526.03
6425.810481544598,1525.9
-490.54899879039044,1524.46
31.938002948720964,1524.31
525.5359016943924,1523.81
4165.106014621321,1523.37
-923.5865254476871,1522.75
2984.6353502013144,1522.5700000000002
6724.529004893017,1522.08
962.378452928433,1520.96
2486.787536293448,1520.12
-126.25088762763562,1518.34
1600.3057806609686,1517.88
843.6437874587268,1516.69
4304.971585275518,1515.49
1046.5985161041551,1515.0
1899.5368491260797,1514.81
646.4238312994673,1510.55
-420.6462771838485,1509.09
361.1068128794444,1508.96
2251.593473291318,1508.69
734.1006401059142,1508.18
441.1466947097508,1508.0
5425.05912751515,1507.86
-1285.5746607519266,1503.83
2306.4031212319596,1502.43
422.50659639310715,1500.87
5432.017106495376,1499.42
-603.3233592618411,1497.37
2795.8498657846685,1496.46
4053.223430924513,1496.12
489.2270023330958,1495.53
971.387533827376,1495.43
-810.8592094504486,1492.99
2495.046688482521,1492.8
26.44335100009232,1491.4
2079.798899926476,1489.44
3108.9760794977838,1485.98
3039.1366632823365,1482.95
-1175.455339666194,1481.92
263.4894670749313,1477.87
3461.936337684648,1477.77
2611.139779693418,1475.86
1780.5037279416304,1475.73
1135.8619517094914,1475.45
721.1773987773271,1474.76
-8.707599189235793,1474.06
443.01785968947604,1471.97
2505.465265235355,1470.89
7395.877216020906,1469.05
147.42912504125496,1466.97
1141.2365333288703,1466.41
3008.3275757256397,1464.1
317.59609795692324,1463.04
-52.260838107286645,1462.97
476.7763364714419,1462.78
1583.0558151022603,1461.94
3864.2617508073054,1459.46
258.9391114722218,1455.5600000000002
4246.467457194089,1455.23
2948.925159686893,1454.89
2894.789403042051,1451.22
3511.874821653236,1451.16
3397.1623426603355,1450.9
1634.6964317226852,1450.73
-815.1444604740446,1450.5
3071.4891762066322,1449.14
192.73758047997217,1449.03
-686.2613704851952,1445.031
228.47815575511981,1444.58
1452.9519130079657,1442.32
703.1426547990286,1440.4
4750.570605166231,1437.43
2528.051842899213,1436.63
1132.065071373836,1436.3
3236.3079563729552,1435.95
690.1901738529426,1434.95
273.6317045016149,1433.33
5888.698714403915,1433.28
1055.175651444976,1433.07
849.7318299763707,1431.86
765.558887143078,1431.78
1812.1045237397825,1430.94
-1014.1146842668908,1429.98
1279.8044643243675,1428.2
-380.5865762361136,1427.99
5141.331531215741,1427.84
-818.6495441928506,1426.79
675.9383489745775,1426.64
1264.4065389788993,1425.84
-965.0506817051053,1425.66
-216.34230434659878,1423.19
-525.3353325782151,1420.78
6101.893641089927,1417.87
1182.529763977466,1417.49
1105.0147393180582,1415.5
4727.459919012615,1413.9
1480.1213211867457,1412.62
695.228606054277,1412.32
1116.1004082464392,1412.21
4424.155977640823,1412.06
1454.6745275118099,1412.05
137.11400847104173,1411.62
-316.33616555781725,1408.96
2586.2997515956804,1407.73
5023.480751164623,1407.29
2373.447911662937,1407.12
1590.643933383491,1406.57
3016.285267699467,1404.58
1402.714421130369,1403.2
3165.025115922298,1402.97
173.01740533467472,1402.29
1066.5401429338008,1402.06
2353.522632710979,1399.26
738.7474476146963,1398.96
-1851.2999478228173,1398.46
1533.973321029287,1397.44
-387.014980687415,1396.99
870.1641016121671,1396.58
480.84400192879104,1396.05
4460.099967816363,1393.79
-255.1069462867714,1393.58
3230.995678643072,1389.76
853.9189499823668,1387.58
2419.0177009436907,1387.48
2545.3759429485513,1386.95
1019.3440653883363,1385.89
2950.0022573623646,1384.14
2370.870386765949,1383.7
863.7656630023499,1382.84
1077.0873728278416,1382.74
1225.5273621856074,1381.97
1196.8442853254187,1380.98
