Customer ID,Customer_ID,recency_days,frequency,monetary,row_count,avg_revenue,return_rate,outlier_rate 
row_2729,row_2729,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_273,row_273,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2730,row_2730,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2731,row_2731,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2732,row_2732,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2733,row_2733,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2734,row_2734,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2735,row_2735,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2736,row_2736,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2737,row_2737,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2738,row_2738,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2739,row_2739,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_274,row_274,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2740,row_2740,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2741,row_2741,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2742,row_2742,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2743,row_2743,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2744,row_2744,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2745,row_2745,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2746,row_2746,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2747,row_2747,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2748,row_2748,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2749,row_2749,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_275,row_275,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2750,row_2750,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2751,row_2751,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2752,row_2752,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2753,row_2753,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2754,row_2754,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2755,row_2755,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2756,row_2756,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2757,row_2757,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2758,row_2758,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2759,row_2759,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_276,row_276,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2760,row_2760,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2761,row_2761,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2762,row_2762,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2763,row_2763,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2764,row_2764,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2765,row_2765,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2766,row_2766,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2767,row_2767,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2768,row_2768,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2769,row_2769,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_277,row_277,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2770,row_2770,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2771,row_2771,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2772,row_2772,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2773,row_2773,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2774,row_2774,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2775,row_2775,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2776,row_2776,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2777,row_2777,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2778,row_2778,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2779,row_2779,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_278,row_278,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2780,row_2780,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2781,row_2781,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2782,row_2782,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2783,row_2783,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2784,row_2784,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2785,row_2785,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2786,row_2786,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2787,row_2787,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2788,row_2788,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2789,row_2789,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_279,row_279,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2790,row_2790,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2791,row_2791,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2792,row_2792,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2793,row_2793,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2794,row_2794,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2795,row_2795,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2796,row_2796,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2797,row_2797,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2798,row_2798,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2799,row_2799,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_28,row_28,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_280,row_280,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2800,row_2800,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2801,row_2801,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2802,row_2802,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2803,row_2803,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2804,row_2804,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2805,row_2805,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2806,row_2806,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2807,row_2807,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2808,row_2808,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2809,row_2809,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_281,row_281,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2810,row_2810,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2811,row_2811,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2812,row_2812,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2813,row_2813,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2814,row_2814,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2815,row_2815,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2816,row_2816,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2817,row_2817,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2818,row_2818,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2819,row_2819,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_282,row_282,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2820,row_2820,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2821,row_2821,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2822,row_2822,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2823,row_2823,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2824,row_2824,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2825,row_2825,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2826,row_2826,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2827,row_2827,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2828,row_2828,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2829,row_2829,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_283,row_283,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2830,row_2830,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2831,row_2831,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2832,row_2832,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2833,row_2833,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2834,row_2834,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2835,row_2835,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2836,row_2836,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2837,row_2837,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2838,row_2838,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2839,row_2839,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_284,row_284,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2840,row_2840,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2841,row_2841,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2842,row_2842,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2843,row_2843,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2844,row_2844,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2845,row_2845,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2846,row_2846,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2847,row_2847,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2848,row_2848,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2849,row_2849,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_285,row_285,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2850,row_2850,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2851,row_2851,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2852,row_2852,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2853,row_2853,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2854,row_2854,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2855,row_2855,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2856,row_2856,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2857,row_2857,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2858,row_2858,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2859,row_2859,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_286,row_286,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2860,row_2860,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2861,row_2861,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2862,row_2862,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2863,row_2863,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2864,row_2864,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2865,row_2865,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2866,row_2866,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2867,row_2867,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2868,row_2868,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2869,row_2869,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_287,row_287,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2870,row_2870,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2871,row_2871,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2872,row_2872,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2873,row_2873,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2874,row_2874,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2875,row_2875,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2876,row_2876,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2877,row_2877,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2878,row_2878,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2879,row_2879,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_288,row_288,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2880,row_2880,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2881,row_2881,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2882,row_2882,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2883,row_2883,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2884,row_2884,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2885,row_2885,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2886,row_2886,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2887,row_2887,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2888,row_2888,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2889,row_2889,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_289,row_289,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2890,row_2890,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2891,row_2891,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2892,row_2892,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2893,row_2893,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2894,row_2894,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2895,row_2895,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2896,row_2896,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2897,row_2897,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2898,row_2898,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2899,row_2899,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_29,row_29,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_290,row_290,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2900,row_2900,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2901,row_2901,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2902,row_2902,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2903,row_2903,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2904,row_2904,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2905,row_2905,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2906,row_2906,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2907,row_2907,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2908,row_2908,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2909,row_2909,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_291,row_291,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2910,row_2910,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2911,row_2911,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2912,row_2912,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2913,row_2913,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2914,row_2914,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2915,row_2915,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2916,row_2916,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2917,row_2917,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2918,row_2918,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2919,row_2919,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_292,row_292,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2920,row_2920,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2921,row_2921,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2922,row_2922,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2923,row_2923,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2924,row_2924,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2925,row_2925,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2926,row_2926,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2927,row_2927,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2928,row_2928,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2929,row_2929,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_293,row_293,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2930,row_2930,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2931,row_2931,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2932,row_2932,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2933,row_2933,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2934,row_2934,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2935,row_2935,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2936,row_2936,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2937,row_2937,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2938,row_2938,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2939,row_2939,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_294,row_294,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2940,row_2940,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2941,row_2941,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2942,row_2942,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2943,row_2943,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2944,row_2944,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2945,row_2945,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2946,row_2946,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2947,row_2947,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2948,row_2948,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2949,row_2949,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_295,row_295,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2950,row_2950,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2951,row_2951,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2952,row_2952,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2953,row_2953,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2954,row_2954,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2955,row_2955,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2956,row_2956,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2957,row_2957,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2958,row_2958,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2959,row_2959,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_296,row_296,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2960,row_2960,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2961,row_2961,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2962,row_2962,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2963,row_2963,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2964,row_2964,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2965,row_2965,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2966,row_2966,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2967,row_2967,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2968,row_2968,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2969,row_2969,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_297,row_297,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2970,row_2970,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2971,row_2971,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2972,row_2972,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2973,row_2973,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2974,row_2974,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2975,row_2975,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2976,row_2976,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2977,row_2977,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2978,row_2978,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2979,row_2979,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_298,row_298,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2980,row_2980,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2981,row_2981,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2982,row_2982,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2983,row_2983,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2984,row_2984,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2985,row_2985,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2986,row_2986,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2987,row_2987,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2988,row_2988,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2989,row_2989,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_299,row_299,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2990,row_2990,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2991,row_2991,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2992,row_2992,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2993,row_2993,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2994,row_2994,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2995,row_2995,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2996,row_2996,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2997,row_2997,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2998,row_2998,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_2999,row_2999,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3,row_3,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_30,row_30,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_300,row_300,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3000,row_3000,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3001,row_3001,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3002,row_3002,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3003,row_3003,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3004,row_3004,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3005,row_3005,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3006,row_3006,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3007,row_3007,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3008,row_3008,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3009,row_3009,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_301,row_301,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3010,row_3010,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3011,row_3011,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3012,row_3012,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3013,row_3013,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3014,row_3014,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3015,row_3015,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3016,row_3016,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3017,row_3017,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3018,row_3018,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3019,row_3019,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_302,row_302,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3020,row_3020,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3021,row_3021,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3022,row_3022,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3023,row_3023,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3024,row_3024,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3025,row_3025,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3026,row_3026,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3027,row_3027,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3028,row_3028,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3029,row_3029,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_303,row_303,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3030,row_3030,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3031,row_3031,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3032,row_3032,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3033,row_3033,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3034,row_3034,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3035,row_3035,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3036,row_3036,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3037,row_3037,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3038,row_3038,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3039,row_3039,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_304,row_304,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3040,row_3040,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3041,row_3041,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3042,row_3042,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3043,row_3043,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3044,row_3044,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3045,row_3045,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3046,row_3046,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3047,row_3047,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3048,row_3048,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3049,row_3049,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_305,row_305,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3050,row_3050,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3051,row_3051,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3052,row_3052,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3053,row_3053,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3054,row_3054,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3055,row_3055,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3056,row_3056,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3057,row_3057,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3058,row_3058,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_3059,row_3059,0.0,1.0,0.0,1.0,0.0,0.0,0.0
row_306,row_306,0.0,1.0,0.0,1.0,0.0,0.0,0.0
