survey_id,source_status,country_code,country_name,survey_year,wb_region,province_code,province_name,thai_region,firm_id,strata_region,strata_size,strata_sector,industry_isic_like,legal_status,years_operating,permanent_full_time_workers,temporary_workers,female_full_time_workers_pct,female_top_manager,female_ownership,foreign_ownership_pct,private_domestic_ownership_pct,state_ownership_pct,exporter_direct,direct_exports_pct_sales,indirect_exports_pct_sales,annual_sales_million_thb,sales_growth_pct,capacity_utilization_pct,labor_productivity_thb_per_worker,uses_email,has_website,uses_digital_payments,introduced_new_product,has_international_quality_certification,uses_foreign_licensed_technology,formal_training,power_outages_count_year,losses_due_power_outages_pct_sales,generator_owned,water_insufficiencies_count_year,days_to_get_electricity,days_to_get_construction_permit,days_to_clear_exports_customs,senior_management_time_regulation_pct,informal_payments_expected,security_costs_pct_sales,losses_due_theft_pct_sales,checking_savings_account,line_of_credit_or_loan,loan_rejected_recently,working_capital_financed_by_banks_pct,working_capital_financed_by_supplier_credit_pct,investment_financed_by_banks_pct,collateral_required,collateral_value_pct_loan,tax_rate_obstacle,tax_administration_obstacle,customs_trade_regulations_obstacle,labor_regulations_obstacle,inadequately_educated_workforce_obstacle,access_to_finance_obstacle,electricity_obstacle,transport_obstacle,political_instability_obstacle,corruption_obstacle,informal_competition_obstacle,practices_of_informal_competitors_pct,court_system_obstacle,crime_theft_disorder_obstacle,province_gpp_per_capita_proxy_thb,province_population_proxy_million,province_agriculture_share_proxy,province_industry_share_proxy,province_services_share_proxy,province_urbanization_proxy,weight
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-13,Chanthaburi,East,THA-13-007,East,small,services,business_services,limited_company,18,17,2,38.3,1,1,7.0,93.0,0,0,0.0,0.0,3.45,3.1,65.8,202900,1,0,1,0,0,0,0,10.0,1.94,0,6.7,23,51,6,8.6,0,1.25,0.48,1,1,0,41.5,5.9,35.7,0,154.9,0,1,1,0,0,0,1,0,0,1,1,42.1,0,0,113700,0.54,0.36,0.18,0.46,0.52,0.9318
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-13,Chanthaburi,East,THA-13-008,East,medium,services,retail_trade,sole_proprietorship,11,51,5,39.9,1,1,7.0,93.0,0,0,0.0,0.0,7.34,2.9,70.8,143962,1,1,1,1,0,1,0,9.5,1.83,0,7.4,25,46,5,7.8,0,1.07,0.29,1,1,0,36.7,5.4,40.2,0,161.0,1,0,0,1,0,1,0,0,0,0,1,43.4,0,0,113700,0.54,0.36,0.18,0.46,0.52,0.7611
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-13,Chanthaburi,East,THA-13-009,East,medium,manufacturing,chemicals_plastics,partnership,19,54,7,35.6,0,0,7.0,93.0,0,0,0.0,0.0,8.68,7.1,73.6,160811,0,1,1,0,0,0,1,9.5,2.39,0,6.3,26,44,6,7.8,0,1.08,0.64,1,0,0,18.1,8.9,7.2,0,,1,0,0,0,0,1,0,0,0,1,0,42.6,0,0,113700,0.54,0.36,0.18,0.46,0.52,0.832
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-13,Chanthaburi,East,THA-13-010,East,small,services,transport_logistics,limited_company,26,15,1,40.7,0,0,7.0,93.0,0,0,0.0,0.0,2.01,6.4,72.5,134001,1,0,1,1,0,0,0,9.1,2.36,1,7.1,26,39,4,12.0,0,1.17,0.44,1,1,0,42.1,10.0,35.9,1,163.1,1,0,0,0,0,0,1,1,0,0,0,41.7,0,0,113700,0.54,0.36,0.18,0.46,0.52,0.9183
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-14,Trat,East,THA-14-001,East,small,services,hotel_restaurant,sole_proprietorship,9,18,2,39.7,0,0,6.2,93.8,0,0,0.0,0.0,1.78,7.1,65.1,98787,0,0,0,0,0,1,0,9.9,2.53,0,5.2,19,40,7,7.9,0,0.75,0.83,1,0,1,20.2,15.7,10.0,0,,1,0,1,0,0,0,1,0,1,0,1,43.7,0,0,57900,0.23,0.3,0.12,0.58,0.5,0.287
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-14,Trat,East,THA-14-002,East,small,services,transport_logistics,partnership,6,15,1,39.0,0,0,6.2,93.8,0,0,0.0,0.0,2.61,8.1,67.0,174027,1,1,0,0,0,0,0,9.3,2.43,0,5.7,23,49,6,11.5,0,0.81,0.98,1,0,0,16.7,6.6,11.0,0,,0,0,0,0,1,0,0,0,1,0,1,40.7,0,0,57900,0.23,0.3,0.12,0.58,0.5,0.299
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-14,Trat,East,THA-14-003,East,small,services,business_services,limited_company,4,17,1,39.2,0,0,6.2,93.8,0,0,0.0,0.0,1.64,4.5,74.8,96318,1,1,0,0,0,0,0,10.5,2.81,0,6.8,21,50,5,12.3,1,1.18,0.9,1,1,0,42.9,12.8,31.3,1,146.9,0,0,0,1,0,0,0,0,0,0,1,41.1,1,0,57900,0.23,0.3,0.12,0.58,0.5,0.3153
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-14,Trat,East,THA-14-004,East,small,services,retail_trade,sole_proprietorship,25,19,2,38.3,0,1,6.2,93.8,0,0,0.0,0.0,1.77,4.2,72.1,93345,1,1,1,0,0,0,1,9.1,1.7,1,6.2,25,46,7,11.8,1,1.07,0.57,1,1,0,41.0,8.2,35.4,1,152.5,1,0,1,0,0,0,0,1,0,0,0,40.2,0,1,57900,0.23,0.3,0.12,0.58,0.5,0.2466
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-14,Trat,East,THA-14-005,East,small,services,hotel_restaurant,partnership,28,18,2,42.6,1,0,6.2,93.8,0,0,0.0,0.0,2.11,1.9,68.9,117326,1,1,1,0,0,1,0,10.5,2.35,0,6.9,20,43,4,9.3,0,1.42,0.49,1,1,0,42.0,6.3,33.6,0,162.0,0,1,0,0,0,0,0,0,0,0,0,42.2,1,0,57900,0.23,0.3,0.12,0.58,0.5,0.3982
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-14,Trat,East,THA-14-006,East,small,manufacturing,food_products,limited_company,13,16,1,43.8,0,1,6.2,93.8,0,0,0.0,0.0,1.96,7.7,69.1,122441,0,1,0,0,0,0,1,10.6,2.2,0,6.4,25,36,4,8.0,0,0.82,0.33,1,1,0,34.9,11.7,37.5,1,149.6,0,1,0,0,1,0,0,1,0,1,0,41.5,0,0,57900,0.23,0.3,0.12,0.58,0.5,0.2954
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-14,Trat,East,THA-14-007,East,small,services,business_services,sole_proprietorship,19,22,2,43.1,0,0,6.2,93.8,0,0,0.0,0.0,3.65,4.7,66.8,165721,0,1,1,1,0,0,0,10.0,2.72,0,6.6,26,44,3,11.8,0,1.4,0.66,1,1,0,38.6,17.6,32.1,0,148.3,0,0,1,1,1,0,1,0,0,0,0,40.1,0,0,57900,0.23,0.3,0.12,0.58,0.5,0.2859
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-14,Trat,East,THA-14-008,East,medium,services,retail_trade,partnership,6,84,7,40.6,0,0,6.2,93.8,0,0,0.0,0.0,12.81,8.0,65.4,152445,1,1,1,0,0,1,0,8.9,1.6,1,7.1,25,45,6,12.4,1,0.85,0.96,0,0,0,22.4,6.7,13.9,0,,0,1,0,0,0,0,0,0,1,0,1,41.8,0,0,57900,0.23,0.3,0.12,0.58,0.5,0.279
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-14,Trat,East,THA-14-009,East,medium,manufacturing,fabricated_metals,limited_company,8,95,15,42.1,1,0,6.2,93.8,0,0,0.0,0.0,14.36,3.7,69.4,151110,1,1,1,0,0,0,0,9.0,1.68,0,6.4,23,40,6,12.4,0,0.8,0.78,0,0,0,20.0,12.5,15.0,0,,0,0,0,0,0,1,0,0,1,0,1,43.4,0,0,57900,0.23,0.3,0.12,0.58,0.5,0.359
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-14,Trat,East,THA-14-010,East,small,services,transport_logistics,sole_proprietorship,4,13,1,38.3,1,0,6.2,93.8,0,0,0.0,0.0,1.56,8.4,66.2,119753,1,1,1,0,0,0,0,9.4,1.93,1,5.5,23,50,4,9.7,0,0.92,0.71,1,1,0,43.8,6.2,34.3,1,147.1,0,0,0,0,1,0,0,1,0,1,0,40.5,1,0,57900,0.23,0.3,0.12,0.58,0.5,0.2579
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-15,Chachoengsao,East,THA-15-001,East,small,manufacturing,garments,partnership,19,28,3,34.2,1,1,11.2,88.8,0,0,0.0,10.5,3.73,5.1,75.2,133225,1,1,1,1,0,0,1,8.9,1.61,0,5.8,20,55,5,8.3,0,1.44,0.75,0,0,0,20.0,13.4,20.0,0,,0,1,0,1,0,0,0,1,0,0,0,38.6,0,0,353200,0.73,0.14,0.52,0.34,0.62,0.8532
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-15,Chachoengsao,East,THA-15-002,East,small,manufacturing,chemicals_plastics,limited_company,20,22,2,39.0,0,0,11.2,88.8,0,0,0.0,15.2,3.0,2.1,77.6,136553,1,1,0,0,0,0,0,7.6,1.81,0,4.7,23,40,3,10.5,0,1.33,0.96,1,1,0,39.0,11.9,42.1,1,140.7,1,0,0,0,0,0,0,0,0,0,1,40.0,0,0,353200,0.73,0.14,0.52,0.34,0.62,1.2404
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-15,Chachoengsao,East,THA-15-003,East,small,agro_processing,agro_processing,sole_proprietorship,14,34,4,33.4,0,1,11.2,88.8,0,0,0.0,16.6,4.81,6.7,71.2,141554,1,0,1,1,0,0,0,8.3,2.22,0,4.1,20,44,4,10.2,0,0.87,0.45,1,1,0,39.0,16.3,39.0,1,158.9,0,0,0,0,0,1,0,0,0,0,0,38.7,0,0,353200,0.73,0.14,0.52,0.34,0.62,1.106
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-15,Chachoengsao,East,THA-15-004,East,small,manufacturing,construction_materials,partnership,24,27,3,32.9,0,0,11.2,88.8,0,0,0.0,5.2,5.13,8.5,79.4,189815,1,1,1,1,0,0,0,8.9,2.6,0,5.2,25,45,2,10.3,0,1.15,0.64,1,1,0,37.0,6.8,43.3,0,142.1,1,0,0,0,0,0,0,0,0,0,0,37.9,0,0,353200,0.73,0.14,0.52,0.34,0.62,0.7462
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-15,Chachoengsao,East,THA-15-005,East,small,manufacturing,food_products,limited_company,6,28,3,38.5,1,0,11.2,88.8,0,0,0.0,17.5,5.91,9.8,71.8,211123,1,1,1,0,1,0,0,8.3,1.91,1,5.2,20,56,4,9.7,0,1.07,0.66,1,0,0,25.1,6.5,16.6,0,,1,1,0,0,1,0,0,0,0,0,1,36.2,0,0,353200,0.73,0.14,0.52,0.34,0.62,0.8936
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-15,Chachoengsao,East,THA-15-006,East,small,manufacturing,garments,sole_proprietorship,25,23,1,36.0,0,0,11.2,88.8,0,0,0.0,10.6,3.13,4.4,76.0,135894,1,1,1,0,0,0,0,9.0,2.0,0,5.6,19,40,4,10.1,0,1.41,0.77,0,0,0,21.9,8.1,17.7,0,,0,0,0,0,0,0,0,0,0,0,0,40.2,0,0,353200,0.73,0.14,0.52,0.34,0.62,1.1079
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-15,Chachoengsao,East,THA-15-007,East,small,manufacturing,chemicals_plastics,partnership,16,32,2,36.4,1,0,16.2,83.8,0,1,8.8,20.0,7.14,3.6,71.9,223162,1,0,1,0,0,0,1,8.2,1.89,0,4.6,20,45,10,10.7,0,1.33,0.49,1,0,0,15.5,6.3,14.4,0,,0,1,0,0,0,0,1,1,0,1,0,37.8,0,0,353200,0.73,0.14,0.52,0.34,0.62,1.2212
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-15,Chachoengsao,East,THA-15-008,East,medium,manufacturing,fabricated_metals,limited_company,9,65,6,33.2,0,1,16.2,83.8,0,1,31.2,4.9,14.0,3.1,78.3,215436,1,1,0,1,0,1,0,9.3,1.91,0,5.8,25,49,11,8.4,1,1.18,0.96,1,1,0,41.5,6.0,37.4,1,148.2,0,0,0,0,0,1,0,0,0,0,0,38.5,0,0,353200,0.73,0.14,0.52,0.34,0.62,0.704
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-15,Chachoengsao,East,THA-15-009,East,medium,services,retail_trade,sole_proprietorship,27,41,4,37.1,0,1,16.2,83.8,0,1,18.5,9.9,8.96,4.2,71.4,218607,1,1,1,0,1,0,0,8.8,2.15,0,5.0,21,44,9,8.5,0,1.56,0.69,1,0,1,17.6,12.4,19.8,0,,0,0,1,0,1,0,1,0,0,0,1,38.4,0,0,353200,0.73,0.14,0.52,0.34,0.62,0.9694
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-15,Chachoengsao,East,THA-15-010,East,large,manufacturing,food_products,partnership,10,334,38,33.8,0,0,16.2,83.8,0,1,13.2,4.7,75.09,4.6,72.3,224831,1,0,1,0,1,0,0,8.7,1.67,0,5.9,22,41,12,12.8,0,1.32,0.57,0,1,0,41.7,10.4,40.4,0,159.3,0,0,1,0,0,1,0,0,0,0,0,36.6,0,1,353200,0.73,0.14,0.52,0.34,0.62,0.77
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-16,Nakhon Nayok,Central,THA-16-001,Central,small,services,hotel_restaurant,limited_company,3,23,3,40.8,1,0,5.6,94.4,0,0,0.0,0.0,2.37,2.2,66.5,103108,1,0,0,0,0,0,1,10.8,2.21,0,6.0,28,36,7,9.9,0,0.98,0.62,1,0,0,21.8,15.8,15.9,0,,0,0,0,1,0,1,0,0,0,0,0,45.6,1,1,73200,0.26,0.3,0.16,0.54,0.38,0.4268
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-16,Nakhon Nayok,Central,THA-16-002,Central,small,services,transport_logistics,sole_proprietorship,7,28,2,40.7,0,1,5.6,94.4,0,0,0.0,0.0,3.45,6.1,69.8,123336,0,1,1,0,0,0,0,10.9,2.27,0,6.9,25,51,5,11.8,0,0.96,0.72,1,1,0,36.6,10.0,34.4,0,152.4,1,0,0,0,0,1,0,0,0,1,0,42.2,1,0,73200,0.26,0.3,0.16,0.54,0.38,0.3845
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-16,Nakhon Nayok,Central,THA-16-003,Central,small,manufacturing,construction_materials,partnership,24,30,2,39.8,0,1,5.6,94.4,0,0,0.0,0.0,3.54,5.9,68.5,118152,1,1,1,1,1,0,0,9.4,1.73,0,5.1,26,45,7,7.4,0,0.66,1.03,1,0,0,15.6,13.1,13.1,0,,1,0,0,0,0,1,0,1,1,0,1,43.1,0,0,73200,0.26,0.3,0.16,0.54,0.38,0.3867
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-16,Nakhon Nayok,Central,THA-16-004,Central,small,services,retail_trade,limited_company,20,18,2,42.8,1,0,5.6,94.4,0,0,0.0,0.0,2.11,1.0,68.4,117277,1,1,0,0,0,1,1,11.1,2.81,0,6.5,28,41,3,7.5,1,1.28,0.57,1,1,0,36.2,10.3,33.2,1,163.9,1,0,0,0,1,1,1,0,0,1,1,43.0,0,0,73200,0.26,0.3,0.16,0.54,0.38,0.41
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-16,Nakhon Nayok,Central,THA-16-005,Central,small,services,hotel_restaurant,sole_proprietorship,14,18,2,37.6,0,1,5.6,94.4,0,0,0.0,0.0,3.68,6.7,73.0,204560,1,1,0,1,0,0,0,10.1,2.6,0,5.7,28,43,3,7.9,0,1.28,0.58,1,1,0,39.5,8.5,37.4,0,153.4,0,0,0,0,0,0,0,0,1,0,1,43.5,0,0,73200,0.26,0.3,0.16,0.54,0.38,0.3648
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-16,Nakhon Nayok,Central,THA-16-006,Central,small,manufacturing,chemicals_plastics,partnership,19,26,2,42.0,0,1,5.6,94.4,0,0,0.0,0.0,2.38,3.5,66.5,91426,1,1,1,1,0,0,0,9.7,2.69,0,5.8,25,42,4,8.9,0,1.24,0.6,1,0,0,20.3,16.2,15.5,0,,0,0,0,0,0,1,0,1,0,0,0,43.7,0,1,73200,0.26,0.3,0.16,0.54,0.38,0.356
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-16,Nakhon Nayok,Central,THA-16-007,Central,small,services,business_services,limited_company,25,30,4,39.0,0,0,5.6,94.4,0,0,0.0,0.0,4.06,7.1,64.6,135239,0,0,0,1,0,1,1,10.3,2.18,1,5.7,25,40,6,9.8,0,1.16,0.57,1,1,0,37.4,7.3,41.5,1,152.2,1,0,0,0,0,0,0,0,1,0,1,44.8,0,0,73200,0.26,0.3,0.16,0.54,0.38,0.4463
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-16,Nakhon Nayok,Central,THA-16-008,Central,medium,services,retail_trade,sole_proprietorship,25,62,8,38.9,0,1,5.6,94.4,0,0,0.0,0.0,6.31,7.6,69.6,101792,1,1,1,0,0,0,0,9.6,1.77,1,6.1,27,49,2,7.6,0,1.3,0.59,1,0,0,19.9,6.5,11.2,0,,0,1,0,0,0,1,0,0,0,0,1,41.7,0,0,73200,0.26,0.3,0.16,0.54,0.38,0.3325
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-16,Nakhon Nayok,Central,THA-16-009,Central,medium,services,hotel_restaurant,partnership,10,65,9,41.0,1,0,5.6,94.4,0,0,0.0,0.0,11.58,7.5,70.1,178081,0,1,1,1,0,0,0,10.0,2.6,0,7.1,21,49,5,7.1,0,1.28,0.45,1,1,0,37.3,6.0,34.9,1,149.3,0,0,1,1,1,0,0,0,1,0,0,44.3,0,0,73200,0.26,0.3,0.16,0.54,0.38,0.3647
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-16,Nakhon Nayok,Central,THA-16-010,Central,small,services,transport_logistics,limited_company,24,17,2,37.3,1,1,5.6,94.4,0,0,0.0,0.0,2.2,5.4,67.6,129564,0,0,0,0,0,0,1,10.9,2.86,0,6.4,23,41,4,8.9,0,1.38,1.02,1,0,0,14.4,13.1,11.8,0,,1,1,1,0,0,0,1,0,0,0,0,43.5,0,0,73200,0.26,0.3,0.16,0.54,0.38,0.3272
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-17,Prachinburi,East,THA-17-001,East,small,manufacturing,garments,sole_proprietorship,9,34,3,31.9,0,0,11.0,89.0,0,0,0.0,14.1,6.55,6.3,74.6,192596,1,1,1,1,0,0,0,9.4,2.46,0,5.6,19,51,5,12.2,0,1.18,0.7,1,0,0,19.8,13.8,18.7,0,,0,0,0,1,0,0,0,1,0,0,0,39.5,0,0,332000,0.5,0.12,0.56,0.32,0.55,0.4909
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-17,Prachinburi,East,THA-17-002,East,small,manufacturing,chemicals_plastics,partnership,5,31,2,32.0,0,0,11.0,89.0,0,0,0.0,16.2,3.57,5.2,75.6,115100,0,0,1,0,1,1,0,9.5,2.03,1,4.1,24,35,3,12.5,0,1.46,1.0,1,0,0,21.0,15.4,16.5,0,,0,0,0,0,0,0,0,1,1,0,0,38.7,1,0,332000,0.5,0.12,0.56,0.32,0.55,0.6142
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-17,Prachinburi,East,THA-17-003,East,small,manufacturing,food_products,limited_company,17,22,1,38.6,0,1,11.0,89.0,0,0,0.0,17.4,2.32,8.7,76.8,105583,0,1,1,1,0,1,0,9.0,1.7,0,5.7,21,40,4,8.0,0,1.19,0.92,1,0,1,21.5,17.5,15.7,0,,0,0,1,0,0,0,1,0,0,1,0,40.9,1,0,332000,0.5,0.12,0.56,0.32,0.55,0.649
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-17,Prachinburi,East,THA-17-004,East,small,manufacturing,construction_materials,sole_proprietorship,16,20,2,36.7,0,1,11.0,89.0,0,0,0.0,13.6,3.81,4.6,72.2,190657,1,1,1,1,0,0,0,7.9,1.95,0,5.3,22,42,5,9.4,0,0.83,0.62,1,1,0,41.2,6.1,41.7,1,143.9,1,1,0,0,0,0,0,0,0,0,0,40.1,0,0,332000,0.5,0.12,0.56,0.32,0.55,0.7476
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-17,Prachinburi,East,THA-17-005,East,small,manufacturing,food_products,partnership,20,27,3,35.3,0,1,11.0,89.0,0,0,0.0,7.9,3.21,2.7,72.9,119063,0,1,0,0,1,0,0,9.4,2.64,0,5.0,25,46,6,9.9,0,1.54,0.86,1,1,0,39.0,15.7,39.8,1,143.4,0,0,0,0,1,0,1,0,0,0,1,36.7,0,0,332000,0.5,0.12,0.56,0.32,0.55,0.5429
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-17,Prachinburi,East,THA-17-006,East,small,manufacturing,fabricated_metals,limited_company,20,25,1,32.1,0,1,11.0,89.0,0,0,0.0,19.7,3.26,9.0,76.9,130301,1,1,1,0,0,0,0,9.3,2.65,0,5.7,25,46,3,8.2,0,1.42,0.8,1,1,0,42.5,10.3,35.7,0,159.3,0,0,0,0,0,1,1,0,0,0,1,40.2,0,0,332000,0.5,0.12,0.56,0.32,0.55,0.4825
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-17,Prachinburi,East,THA-17-007,East,small,manufacturing,chemicals_plastics,sole_proprietorship,5,20,2,36.7,1,0,16.0,84.0,0,1,25.6,14.1,2.71,6.6,71.1,135698,1,0,1,0,0,0,0,7.8,1.58,0,5.0,20,51,12,10.9,0,1.32,0.65,1,1,0,41.7,7.3,43.0,1,150.2,0,1,1,1,0,0,0,0,0,0,0,36.6,0,0,332000,0.5,0.12,0.56,0.32,0.55,0.4787
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-17,Prachinburi,East,THA-17-008,East,medium,manufacturing,fabricated_metals,partnership,6,98,12,35.9,0,0,16.0,84.0,0,1,11.0,15.4,11.08,6.1,77.5,113022,1,0,0,0,0,0,1,8.7,1.61,0,4.7,23,35,9,11.5,1,1.11,0.27,1,0,0,22.4,8.3,14.6,0,,0,0,1,1,0,0,0,0,1,0,0,40.8,0,0,332000,0.5,0.12,0.56,0.32,0.55,0.5309
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-17,Prachinburi,East,THA-17-009,East,medium,services,transport_logistics,limited_company,15,49,3,37.6,1,0,16.0,84.0,0,1,14.3,8.7,10.36,9.2,78.5,211488,0,1,1,0,0,0,0,7.8,1.93,0,5.5,25,51,12,11.8,1,1.09,0.86,1,0,0,17.6,14.6,16.5,0,,0,0,0,0,0,0,1,0,0,0,1,39.4,0,0,332000,0.5,0.12,0.56,0.32,0.55,0.8408
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-17,Prachinburi,East,THA-17-010,East,large,manufacturing,food_products,sole_proprietorship,6,258,25,34.9,0,0,16.0,84.0,0,1,16.0,14.4,57.93,6.8,74.8,224545,1,0,1,0,0,0,0,9.0,1.97,0,4.7,24,42,10,12.4,0,1.36,0.25,1,1,0,43.5,5.4,40.9,1,161.4,0,0,0,0,0,1,0,0,0,0,1,36.4,0,0,332000,0.5,0.12,0.56,0.32,0.55,0.6114
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-18,Sa Kaeo,East,THA-18-001,East,small,services,hotel_restaurant,partnership,10,21,1,39.4,1,1,5.6,94.4,0,0,0.0,0.0,2.1,4.8,65.5,100001,1,1,0,0,0,0,1,10.3,2.75,1,6.6,26,43,2,7.0,0,1.4,0.41,1,0,0,15.9,8.2,15.9,0,,1,1,0,0,0,1,0,1,0,0,0,45.8,0,0,51500,0.56,0.34,0.16,0.5,0.38,0.8626
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-18,Sa Kaeo,East,THA-18-002,East,small,services,transport_logistics,limited_company,14,25,3,39.7,0,0,5.6,94.4,0,0,0.0,0.0,3.6,5.6,63.6,144035,1,1,1,1,1,0,0,10.3,2.13,0,6.7,28,42,7,7.0,0,0.92,0.43,1,1,0,34.5,16.7,40.3,1,166.1,1,0,0,0,0,0,0,0,0,0,0,43.9,0,0,51500,0.56,0.34,0.16,0.5,0.38,0.693
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-18,Sa Kaeo,East,THA-18-003,East,small,manufacturing,garments,sole_proprietorship,29,25,3,38.6,0,0,5.6,94.4,0,0,0.0,0.0,3.24,1.6,70.5,129647,1,1,1,0,0,0,1,9.8,2.38,0,6.5,21,34,6,9.2,0,1.18,0.7,0,0,0,15.3,11.1,15.0,0,,1,0,0,0,0,1,0,0,0,0,1,46.3,0,0,51500,0.56,0.34,0.16,0.5,0.38,0.5802
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-18,Sa Kaeo,East,THA-18-004,East,small,services,retail_trade,partnership,12,18,2,38.8,0,1,5.6,94.4,0,0,0.0,0.0,3.52,8.5,67.0,195508,1,0,1,1,0,1,0,10.5,2.59,0,6.0,22,33,6,7.9,0,0.8,0.76,1,1,0,39.6,7.9,38.3,1,159.2,0,1,1,1,0,1,0,1,0,0,0,45.3,0,0,51500,0.56,0.34,0.16,0.5,0.38,0.8151
THA_SIM_ES_2026,Simulated from public World Bank metadata,THA,Thailand,2026,East Asia & Pacific,TH-18,Sa Kaeo,East,THA-18-005,East,small,services,hotel_restaurant,limited_company,7,28,4,42.2,0,0,5.6,94.4,0,0,0.0,0.0,5.66,5.0,69.6,202187,1,1,0,1,0,0,0,11.4,2.9,0,5.4,22,41,6,9.9,0,1.04,0.7,1,1,0,34.7,8.0,38.4,1,156.0,1,0,0,0,1,0,0,0,0,0,0,44.7,0,0,51500,0.56,0.34,0.16,0.5,0.38,0.9005
