row_index,column_name,value,verdict,reason,action
20202,composite,,Likely Real,robust z-score > 6,flagged
20250,composite,,Likely Real,robust z-score > 6,flagged
20274,composite,,Likely Real,robust z-score > 6,flagged
20277,composite,,Likely Real,robust z-score > 6,flagged
20324,composite,,Likely Real,robust z-score > 6,flagged
20325,composite,,Likely Real,robust z-score > 6,flagged
20327,composite,,Likely Real,robust z-score > 6,flagged
20336,composite,,Likely Real,robust z-score > 6,flagged
20351,composite,,Likely Real,robust z-score > 6,flagged
20352,composite,,Likely Real,robust z-score > 6,flagged
20366,composite,,Likely Real,robust z-score > 6,flagged
20367,composite,,Likely Real,robust z-score > 6,flagged
20369,composite,,Likely Real,robust z-score > 6,flagged
20427,composite,,Likely Real,robust z-score > 6,flagged
20477,composite,,Likely Real,robust z-score > 6,flagged
20492,composite,,Likely Real,robust z-score > 6,flagged
20562,composite,,Likely Real,robust z-score > 6,flagged
20643,composite,,Likely Real,robust z-score > 6,flagged
20663,composite,,Likely Real,robust z-score > 6,flagged
20678,composite,,Likely Real,robust z-score > 6,flagged
20691,composite,,Likely Real,robust z-score > 6,flagged
20692,composite,,Likely Real,robust z-score > 6,flagged
20717,composite,,Likely Real,robust z-score > 6,flagged
20724,composite,,Likely Real,robust z-score > 6,flagged
20743,composite,,Likely Real,robust z-score > 6,flagged
20753,composite,,Likely Real,robust z-score > 6,flagged
20755,composite,,Likely Real,robust z-score > 6,flagged
20759,composite,,Likely Real,robust z-score > 6,flagged
20760,composite,,Likely Real,robust z-score > 6,flagged
20763,composite,,Likely Real,robust z-score > 6,flagged
20773,composite,,Likely Real,robust z-score > 6,flagged
20777,composite,,Likely Real,robust z-score > 6,flagged
20779,composite,,Likely Real,robust z-score > 6,flagged
20780,composite,,Likely Real,robust z-score > 6,flagged
20781,composite,,Likely Real,robust z-score > 6,flagged
20783,composite,,Likely Real,robust z-score > 6,flagged
20784,composite,,Likely Real,robust z-score > 6,flagged
20785,composite,,Likely Real,robust z-score > 6,flagged
20787,composite,,Likely Real,robust z-score > 6,flagged
20788,composite,,Likely Real,robust z-score > 6,flagged
20789,composite,,Likely Real,robust z-score > 6,flagged
20790,composite,,Likely Real,robust z-score > 6,flagged
20799,composite,,Likely Real,robust z-score > 6,flagged
20801,composite,,Likely Real,robust z-score > 6,flagged
20821,composite,,Likely Real,robust z-score > 6,flagged
20824,composite,,Likely Real,robust z-score > 6,flagged
20826,composite,,Likely Real,robust z-score > 6,flagged
20833,composite,,Likely Real,robust z-score > 6,flagged
20834,composite,,Likely Real,robust z-score > 6,flagged
20836,composite,,Likely Real,robust z-score > 6,flagged
20846,composite,,Likely Real,robust z-score > 6,flagged
20856,composite,,Likely Real,robust z-score > 6,flagged
20858,composite,,Likely Real,robust z-score > 6,flagged
20866,composite,,Likely Real,robust z-score > 6,flagged
20869,composite,,Likely Real,robust z-score > 6,flagged
20870,composite,,Likely Real,robust z-score > 6,flagged
20871,composite,,Likely Real,robust z-score > 6,flagged
20872,composite,,Likely Real,robust z-score > 6,flagged
20873,composite,,Likely Real,robust z-score > 6,flagged
20874,composite,,Likely Real,robust z-score > 6,flagged
20890,composite,,Likely Real,robust z-score > 6,flagged
20893,composite,,Likely Real,robust z-score > 6,flagged
20894,composite,,Likely Real,robust z-score > 6,flagged
20906,composite,,Likely Real,robust z-score > 6,flagged
20907,composite,,Likely Real,robust z-score > 6,flagged
20909,composite,,Likely Real,robust z-score > 6,flagged
20911,composite,,Likely Real,robust z-score > 6,flagged
20970,composite,,Likely Real,robust z-score > 6,flagged
20971,composite,,Likely Real,robust z-score > 6,flagged
20972,composite,,Likely Real,robust z-score > 6,flagged
20973,composite,,Likely Real,robust z-score > 6,flagged
20975,composite,,Likely Real,robust z-score > 6,flagged
20997,composite,,Likely Real,robust z-score > 6,flagged
20998,composite,,Likely Real,robust z-score > 6,flagged
21000,composite,,Likely Real,robust z-score > 6,flagged
21001,composite,,Likely Real,robust z-score > 6,flagged
21003,composite,,Likely Real,robust z-score > 6,flagged
21004,composite,,Likely Real,robust z-score > 6,flagged
21018,composite,,Likely Real,robust z-score > 6,flagged
21019,composite,,Likely Real,robust z-score > 6,flagged
21028,composite,,Likely Real,robust z-score > 6,flagged
21029,composite,,Likely Real,robust z-score > 6,flagged
21031,composite,,Likely Real,robust z-score > 6,flagged
21032,composite,,Likely Real,robust z-score > 6,flagged
21033,composite,,Likely Real,robust z-score > 6,flagged
21038,composite,,Likely Real,robust z-score > 6,flagged
21039,composite,,Likely Real,robust z-score > 6,flagged
21040,composite,,Likely Real,robust z-score > 6,flagged
21042,composite,,Likely Real,robust z-score > 6,flagged
21043,composite,,Likely Real,robust z-score > 6,flagged
21044,composite,,Likely Real,robust z-score > 6,flagged
21055,composite,,Likely Real,robust z-score > 6,flagged
21057,composite,,Likely Real,robust z-score > 6,flagged
21059,composite,,Likely Real,robust z-score > 6,flagged
21065,composite,,Likely Real,robust z-score > 6,flagged
21066,composite,,Likely Real,robust z-score > 6,flagged
21067,composite,,Likely Real,robust z-score > 6,flagged
21068,composite,,Likely Real,robust z-score > 6,flagged
21069,composite,,Likely Real,robust z-score > 6,flagged
21072,composite,,Likely Real,robust z-score > 6,flagged
21075,composite,,Likely Real,robust z-score > 6,flagged
21179,composite,,Likely Real,robust z-score > 6,flagged
21180,composite,,Likely Real,robust z-score > 6,flagged
21182,composite,,Likely Real,robust z-score > 6,flagged
21201,composite,,Likely Real,robust z-score > 6,flagged
21205,composite,,Likely Real,robust z-score > 6,flagged
21206,composite,,Likely Real,robust z-score > 6,flagged
21207,composite,,Likely Real,robust z-score > 6,flagged
21208,composite,,Likely Real,robust z-score > 6,flagged
21211,composite,,Likely Real,robust z-score > 6,flagged
21216,composite,,Likely Real,robust z-score > 6,flagged
21223,composite,,Likely Real,robust z-score > 6,flagged
21224,composite,,Likely Real,robust z-score > 6,flagged
21226,composite,,Likely Real,robust z-score > 6,flagged
21240,composite,,Likely Real,robust z-score > 6,flagged
21272,composite,,Likely Real,robust z-score > 6,flagged
21289,composite,,Likely Real,robust z-score > 6,flagged
21290,composite,,Likely Real,robust z-score > 6,flagged
21310,composite,,Likely Real,robust z-score > 6,flagged
21343,composite,,Likely Real,robust z-score > 6,flagged
21345,composite,,Likely Real,robust z-score > 6,flagged
21346,composite,,Likely Real,robust z-score > 6,flagged
21356,composite,,Likely Real,robust z-score > 6,flagged
21358,composite,,Likely Real,robust z-score > 6,flagged
21359,composite,,Likely Real,robust z-score > 6,flagged
21360,composite,,Likely Real,robust z-score > 6,flagged
21365,composite,,Likely Real,robust z-score > 6,flagged
21366,composite,,Likely Real,robust z-score > 6,flagged
21367,composite,,Likely Real,robust z-score > 6,flagged
21368,composite,,Likely Real,robust z-score > 6,flagged
21369,composite,,Likely Real,robust z-score > 6,flagged
21370,composite,,Likely Real,robust z-score > 6,flagged
21371,composite,,Likely Real,robust z-score > 6,flagged
21373,composite,,Likely Real,robust z-score > 6,flagged
21375,composite,,Likely Real,robust z-score > 6,flagged
21378,composite,,Likely Real,robust z-score > 6,flagged
21382,composite,,Likely Real,robust z-score > 6,flagged
21383,composite,,Likely Real,robust z-score > 6,flagged
21384,composite,,Likely Real,robust z-score > 6,flagged
21385,composite,,Likely Real,robust z-score > 6,flagged
21386,composite,,Likely Real,robust z-score > 6,flagged
21390,composite,,Likely Real,robust z-score > 6,flagged
21391,composite,,Likely Real,robust z-score > 6,flagged
21393,composite,,Likely Real,robust z-score > 6,flagged
21394,composite,,Likely Real,robust z-score > 6,flagged
21419,composite,,Likely Real,robust z-score > 6,flagged
21450,composite,,Likely Real,robust z-score > 6,flagged
21451,composite,,Likely Real,robust z-score > 6,flagged
21452,composite,,Likely Real,robust z-score > 6,flagged
21453,composite,,Likely Real,robust z-score > 6,flagged
21455,composite,,Likely Real,robust z-score > 6,flagged
21456,composite,,Likely Real,robust z-score > 6,flagged
21460,composite,,Likely Real,robust z-score > 6,flagged
21461,composite,,Likely Real,robust z-score > 6,flagged
21462,composite,,Likely Real,robust z-score > 6,flagged
21466,composite,,Likely Real,robust z-score > 6,flagged
21467,composite,,Likely Real,robust z-score > 6,flagged
21469,composite,,Likely Real,robust z-score > 6,flagged
21470,composite,,Likely Real,robust z-score > 6,flagged
21483,composite,,Likely Real,robust z-score > 6,flagged
21488,composite,,Likely Real,robust z-score > 6,flagged
21489,composite,,Likely Real,robust z-score > 6,flagged
21490,composite,,Likely Real,robust z-score > 6,flagged
21500,composite,,Likely Real,robust z-score > 6,flagged
21506,composite,,Likely Real,robust z-score > 6,flagged
21522,composite,,Likely Real,robust z-score > 6,flagged
21533,composite,,Likely Real,robust z-score > 6,flagged
21537,composite,,Likely Real,robust z-score > 6,flagged
21555,composite,,Likely Real,robust z-score > 6,flagged
21591,composite,,Likely Real,robust z-score > 6,flagged
21592,composite,,Likely Real,robust z-score > 6,flagged
21594,composite,,Likely Real,robust z-score > 6,flagged
21596,composite,,Likely Real,robust z-score > 6,flagged
21597,composite,,Likely Real,robust z-score > 6,flagged
21599,composite,,Likely Real,robust z-score > 6,flagged
21600,composite,,Likely Real,robust z-score > 6,flagged
21601,composite,,Likely Real,robust z-score > 6,flagged
21602,composite,,Likely Real,robust z-score > 6,flagged
21603,composite,,Likely Real,robust z-score > 6,flagged
21604,composite,,Likely Real,robust z-score > 6,flagged
21605,composite,,Likely Real,robust z-score > 6,flagged
21630,composite,,Likely Real,robust z-score > 6,flagged
21646,composite,,Likely Real,robust z-score > 6,flagged
21647,composite,,Likely Real,robust z-score > 6,flagged
21648,composite,,Likely Real,robust z-score > 6,flagged
21656,composite,,Likely Real,robust z-score > 6,flagged
21697,composite,,Likely Real,robust z-score > 6,flagged
21711,composite,,Likely Real,robust z-score > 6,flagged
21712,composite,,Likely Real,robust z-score > 6,flagged
21805,composite,,Likely Real,robust z-score > 6,flagged
21838,composite,,Likely Real,robust z-score > 6,flagged
21839,composite,,Likely Real,robust z-score > 6,flagged
21848,composite,,Likely Real,robust z-score > 6,flagged
21876,composite,,Likely Real,robust z-score > 6,flagged
21894,composite,,Likely Real,robust z-score > 6,flagged
21930,composite,,Likely Real,robust z-score > 6,flagged
21952,composite,,Likely Real,robust z-score > 6,flagged
21954,composite,,Likely Real,robust z-score > 6,flagged
21968,composite,,Likely Real,robust z-score > 6,flagged
21969,composite,,Likely Real,robust z-score > 6,flagged
21971,composite,,Likely Real,robust z-score > 6,flagged
21972,composite,,Likely Real,robust z-score > 6,flagged
21976,composite,,Likely Real,robust z-score > 6,flagged
21977,composite,,Likely Real,robust z-score > 6,flagged
21995,composite,,Likely Real,robust z-score > 6,flagged
21997,composite,,Likely Real,robust z-score > 6,flagged
21998,composite,,Likely Real,robust z-score > 6,flagged
22003,composite,,Likely Real,robust z-score > 6,flagged
22011,composite,,Likely Real,robust z-score > 6,flagged
22012,composite,,Likely Real,robust z-score > 6,flagged
22018,composite,,Likely Real,robust z-score > 6,flagged
22025,composite,,Likely Real,robust z-score > 6,flagged
22028,composite,,Likely Real,robust z-score > 6,flagged
22029,composite,,Likely Real,robust z-score > 6,flagged
22033,composite,,Likely Real,robust z-score > 6,flagged
22034,composite,,Likely Real,robust z-score > 6,flagged
22036,composite,,Likely Real,robust z-score > 6,flagged
22044,composite,,Likely Real,robust z-score > 6,flagged
22045,composite,,Likely Real,robust z-score > 6,flagged
22046,composite,,Likely Real,robust z-score > 6,flagged
22047,composite,,Likely Real,robust z-score > 6,flagged
22048,composite,,Likely Real,robust z-score > 6,flagged
22049,composite,,Likely Real,robust z-score > 6,flagged
22052,composite,,Likely Real,robust z-score > 6,flagged
22055,composite,,Likely Real,robust z-score > 6,flagged
22059,composite,,Likely Real,robust z-score > 6,flagged
22062,composite,,Likely Real,robust z-score > 6,flagged
22075,composite,,Likely Real,robust z-score > 6,flagged
22076,composite,,Likely Real,robust z-score > 6,flagged
22084,composite,,Likely Real,robust z-score > 6,flagged
22088,composite,,Likely Real,robust z-score > 6,flagged
22100,composite,,Likely Real,robust z-score > 6,flagged
22103,composite,,Likely Real,robust z-score > 6,flagged
22104,composite,,Likely Real,robust z-score > 6,flagged
22106,composite,,Likely Real,robust z-score > 6,flagged
22107,composite,,Likely Real,robust z-score > 6,flagged
22108,composite,,Likely Real,robust z-score > 6,flagged
22109,composite,,Likely Real,robust z-score > 6,flagged
22110,composite,,Likely Real,robust z-score > 6,flagged
22111,composite,,Likely Real,robust z-score > 6,flagged
22117,composite,,Likely Real,robust z-score > 6,flagged
22120,composite,,Likely Real,robust z-score > 6,flagged
22132,composite,,Likely Real,robust z-score > 6,flagged
22133,composite,,Likely Real,robust z-score > 6,flagged
22136,composite,,Likely Real,robust z-score > 6,flagged
22139,composite,,Likely Real,robust z-score > 6,flagged
22185,composite,,Likely Real,robust z-score > 6,flagged
22186,composite,,Likely Real,robust z-score > 6,flagged
22187,composite,,Likely Real,robust z-score > 6,flagged
22188,composite,,Likely Real,robust z-score > 6,flagged
22189,composite,,Likely Real,robust z-score > 6,flagged
22190,composite,,Likely Real,robust z-score > 6,flagged
22191,composite,,Likely Real,robust z-score > 6,flagged
22192,composite,,Likely Real,robust z-score > 6,flagged
22193,composite,,Likely Real,robust z-score > 6,flagged
22194,composite,,Likely Real,robust z-score > 6,flagged
22195,composite,,Likely Real,robust z-score > 6,flagged
22196,composite,,Likely Real,robust z-score > 6,flagged
22198,composite,,Likely Real,robust z-score > 6,flagged
22199,composite,,Likely Real,robust z-score > 6,flagged
22200,composite,,Likely Real,robust z-score > 6,flagged
22201,composite,,Likely Real,robust z-score > 6,flagged
22202,composite,,Likely Real,robust z-score > 6,flagged
22203,composite,,Likely Real,robust z-score > 6,flagged
22204,composite,,Likely Real,robust z-score > 6,flagged
22205,composite,,Likely Real,robust z-score > 6,flagged
22206,composite,,Likely Real,robust z-score > 6,flagged
22207,composite,,Likely Real,robust z-score > 6,flagged
22208,composite,,Likely Real,robust z-score > 6,flagged
22209,composite,,Likely Real,robust z-score > 6,flagged
22210,composite,,Likely Real,robust z-score > 6,flagged
22211,composite,,Likely Real,robust z-score > 6,flagged
22212,composite,,Likely Real,robust z-score > 6,flagged
22213,composite,,Likely Real,robust z-score > 6,flagged
22214,composite,,Likely Real,robust z-score > 6,flagged
22215,composite,,Likely Real,robust z-score > 6,flagged
22216,composite,,Likely Real,robust z-score > 6,flagged
22217,composite,,Likely Real,robust z-score > 6,flagged
22218,composite,,Likely Real,robust z-score > 6,flagged
22219,composite,,Likely Real,robust z-score > 6,flagged
22222,composite,,Likely Real,robust z-score > 6,flagged
22223,composite,,Likely Real,robust z-score > 6,flagged
22224,composite,,Likely Real,robust z-score > 6,flagged
22226,composite,,Likely Real,robust z-score > 6,flagged
22228,composite,,Likely Real,robust z-score > 6,flagged
22229,composite,,Likely Real,robust z-score > 6,flagged
22230,composite,,Likely Real,robust z-score > 6,flagged
22231,composite,,Likely Real,robust z-score > 6,flagged
22232,composite,,Likely Real,robust z-score > 6,flagged
22234,composite,,Likely Real,robust z-score > 6,flagged
22235,composite,,Likely Real,robust z-score > 6,flagged
22236,composite,,Likely Real,robust z-score > 6,flagged
22241,composite,,Likely Real,robust z-score > 6,flagged
22265,composite,,Likely Real,robust z-score > 6,flagged
22292,composite,,Likely Real,robust z-score > 6,flagged
22327,composite,,Likely Real,robust z-score > 6,flagged
22328,composite,,Likely Real,robust z-score > 6,flagged
22373,composite,,Likely Real,robust z-score > 6,flagged
22375,composite,,Likely Real,robust z-score > 6,flagged
22376,composite,,Likely Real,robust z-score > 6,flagged
22396,composite,,Likely Real,robust z-score > 6,flagged
22397,composite,,Likely Real,robust z-score > 6,flagged
22399,composite,,Likely Real,robust z-score > 6,flagged
22400,composite,,Likely Real,robust z-score > 6,flagged
22418,composite,,Likely Real,robust z-score > 6,flagged
22438,composite,,Likely Real,robust z-score > 6,flagged
22461,composite,,Likely Real,robust z-score > 6,flagged
22510,composite,,Likely Real,robust z-score > 6,flagged
22511,composite,,Likely Real,robust z-score > 6,flagged
22512,composite,,Likely Real,robust z-score > 6,flagged
22519,composite,,Likely Real,robust z-score > 6,flagged
22524,composite,,Likely Real,robust z-score > 6,flagged
22545,composite,,Likely Real,robust z-score > 6,flagged
22550,composite,,Likely Real,robust z-score > 6,flagged
22590,composite,,Likely Real,robust z-score > 6,flagged
22617,composite,,Likely Real,robust z-score > 6,flagged
22638,composite,,Likely Real,robust z-score > 6,flagged
22658,composite,,Likely Real,robust z-score > 6,flagged
22659,composite,,Likely Real,robust z-score > 6,flagged
22661,composite,,Likely Real,robust z-score > 6,flagged
22663,composite,,Likely Real,robust z-score > 6,flagged
22673,composite,,Likely Real,robust z-score > 6,flagged
22674,composite,,Likely Real,robust z-score > 6,flagged
22691,composite,,Likely Real,robust z-score > 6,flagged
22707,composite,,Likely Real,robust z-score > 6,flagged
22726,composite,,Likely Real,robust z-score > 6,flagged
22735,composite,,Likely Real,robust z-score > 6,flagged
22741,composite,,Likely Real,robust z-score > 6,flagged
22748,composite,,Likely Real,robust z-score > 6,flagged
22756,composite,,Likely Real,robust z-score > 6,flagged
22757,composite,,Likely Real,robust z-score > 6,flagged
22772,composite,,Likely Real,robust z-score > 6,flagged
22776,composite,,Likely Real,robust z-score > 6,flagged
22781,composite,,Likely Real,robust z-score > 6,flagged
22784,composite,,Likely Real,robust z-score > 6,flagged
22787,composite,,Likely Real,robust z-score > 6,flagged
22788,composite,,Likely Real,robust z-score > 6,flagged
22789,composite,,Likely Real,robust z-score > 6,flagged
22799,composite,,Likely Real,robust z-score > 6,flagged
22802,composite,,Likely Real,robust z-score > 6,flagged
22803,composite,,Likely Real,robust z-score > 6,flagged
22804,composite,,Likely Real,robust z-score > 6,flagged
22810,composite,,Likely Real,robust z-score > 6,flagged
22837,composite,,Likely Real,robust z-score > 6,flagged
22838,composite,,Likely Real,robust z-score > 6,flagged
22839,composite,,Likely Real,robust z-score > 6,flagged
22840,composite,,Likely Real,robust z-score > 6,flagged
22841,composite,,Likely Real,robust z-score > 6,flagged
22847,composite,,Likely Real,robust z-score > 6,flagged
22848,composite,,Likely Real,robust z-score > 6,flagged
22854,composite,,Likely Real,robust z-score > 6,flagged
22860,composite,,Likely Real,robust z-score > 6,flagged
22876,composite,,Likely Real,robust z-score > 6,flagged
22877,composite,,Likely Real,robust z-score > 6,flagged
22885,composite,,Likely Real,robust z-score > 6,flagged
22886,composite,,Likely Real,robust z-score > 6,flagged
22887,composite,,Likely Real,robust z-score > 6,flagged
22888,composite,,Likely Real,robust z-score > 6,flagged
22889,composite,,Likely Real,robust z-score > 6,flagged
22890,composite,,Likely Real,robust z-score > 6,flagged
22891,composite,,Likely Real,robust z-score > 6,flagged
22913,composite,,Likely Real,robust z-score > 6,flagged
22914,composite,,Likely Real,robust z-score > 6,flagged
22915,composite,,Likely Real,robust z-score > 6,flagged
22916,composite,,Likely Real,robust z-score > 6,flagged
22917,composite,,Likely Real,robust z-score > 6,flagged
22918,composite,,Likely Real,robust z-score > 6,flagged
22919,composite,,Likely Real,robust z-score > 6,flagged
22920,composite,,Likely Real,robust z-score > 6,flagged
22921,composite,,Likely Real,robust z-score > 6,flagged
22922,composite,,Likely Real,robust z-score > 6,flagged
22923,composite,,Likely Real,robust z-score > 6,flagged
22924,composite,,Likely Real,robust z-score > 6,flagged
22947,composite,,Likely Real,robust z-score > 6,flagged
22950,composite,,Likely Real,robust z-score > 6,flagged
22951,composite,,Likely Real,robust z-score > 6,flagged
22952,composite,,Likely Real,robust z-score > 6,flagged
22953,composite,,Likely Real,robust z-score > 6,flagged
22954,composite,,Likely Real,robust z-score > 6,flagged
22955,composite,,Likely Real,robust z-score > 6,flagged
22960,composite,,Likely Real,robust z-score > 6,flagged
22961,composite,,Likely Real,robust z-score > 6,flagged
22962,composite,,Likely Real,robust z-score > 6,flagged
22963,composite,,Likely Real,robust z-score > 6,flagged
22964,composite,,Likely Real,robust z-score > 6,flagged
22965,composite,,Likely Real,robust z-score > 6,flagged
22966,composite,,Likely Real,robust z-score > 6,flagged
22970,composite,,Likely Real,robust z-score > 6,flagged
23013,composite,,Likely Real,robust z-score > 6,flagged
23037,composite,,Likely Real,robust z-score > 6,flagged
23038,composite,,Likely Real,robust z-score > 6,flagged
23048,composite,,Likely Real,robust z-score > 6,flagged
23056,composite,,Likely Real,robust z-score > 6,flagged
23067,composite,,Likely Real,robust z-score > 6,flagged
23088,composite,,Likely Real,robust z-score > 6,flagged
23089,composite,,Likely Real,robust z-score > 6,flagged
23143,composite,,Likely Real,robust z-score > 6,flagged
23144,composite,,Likely Real,robust z-score > 6,flagged
23158,composite,,Likely Real,robust z-score > 6,flagged
23250,composite,,Likely Real,robust z-score > 6,flagged
23253,composite,,Likely Real,robust z-score > 6,flagged
23273,composite,,Likely Real,robust z-score > 6,flagged
23274,composite,,Likely Real,robust z-score > 6,flagged
23281,composite,,Likely Real,robust z-score > 6,flagged
23314,composite,,Likely Real,robust z-score > 6,flagged
23318,composite,,Likely Real,robust z-score > 6,flagged
23319,composite,,Likely Real,robust z-score > 6,flagged
23320,composite,,Likely Real,robust z-score > 6,flagged
23321,composite,,Likely Real,robust z-score > 6,flagged
23322,composite,,Likely Real,robust z-score > 6,flagged
23323,composite,,Likely Real,robust z-score > 6,flagged
23324,composite,,Likely Real,robust z-score > 6,flagged
23333,composite,,Likely Real,robust z-score > 6,flagged
23335,composite,,Likely Real,robust z-score > 6,flagged
23336,composite,,Likely Real,robust z-score > 6,flagged
23337,composite,,Likely Real,robust z-score > 6,flagged
23338,composite,,Likely Real,robust z-score > 6,flagged
23339,composite,,Likely Real,robust z-score > 6,flagged
23340,composite,,Likely Real,robust z-score > 6,flagged
23347,composite,,Likely Real,robust z-score > 6,flagged
23359,composite,,Likely Real,robust z-score > 6,flagged
23363,composite,,Likely Real,robust z-score > 6,flagged
23369,composite,,Likely Real,robust z-score > 6,flagged
23371,composite,,Likely Real,robust z-score > 6,flagged
23372,composite,,Likely Real,robust z-score > 6,flagged
23374,composite,,Likely Real,robust z-score > 6,flagged
23399,composite,,Likely Real,robust z-score > 6,flagged
23410,composite,,Likely Real,robust z-score > 6,flagged
23412,composite,,Likely Real,robust z-score > 6,flagged
23421,composite,,Likely Real,robust z-score > 6,flagged
23423,composite,,Likely Real,robust z-score > 6,flagged
23424,composite,,Likely Real,robust z-score > 6,flagged
23426,composite,,Likely Real,robust z-score > 6,flagged
23432,composite,,Likely Real,robust z-score > 6,flagged
23456,composite,,Likely Real,robust z-score > 6,flagged
23496,composite,,Likely Real,robust z-score > 6,flagged
23498,composite,,Likely Real,robust z-score > 6,flagged
23499,composite,,Likely Real,robust z-score > 6,flagged
23500,composite,,Likely Real,robust z-score > 6,flagged
23501,composite,,Likely Real,robust z-score > 6,flagged
23502,composite,,Likely Real,robust z-score > 6,flagged
23503,composite,,Likely Real,robust z-score > 6,flagged
23504,composite,,Likely Real,robust z-score > 6,flagged
23505,composite,,Likely Real,robust z-score > 6,flagged
23506,composite,,Likely Real,robust z-score > 6,flagged
23522,composite,,Likely Real,robust z-score > 6,flagged
23525,composite,,Likely Real,robust z-score > 6,flagged
23531,composite,,Likely Real,robust z-score > 6,flagged
23533,composite,,Likely Real,robust z-score > 6,flagged
23535,composite,,Likely Real,robust z-score > 6,flagged
23536,composite,,Likely Real,robust z-score > 6,flagged
23537,composite,,Likely Real,robust z-score > 6,flagged
23542,composite,,Likely Real,robust z-score > 6,flagged
23552,composite,,Likely Real,robust z-score > 6,flagged
23570,composite,,Likely Real,robust z-score > 6,flagged
23597,composite,,Likely Real,robust z-score > 6,flagged
23641,composite,,Likely Real,robust z-score > 6,flagged
23646,composite,,Likely Real,robust z-score > 6,flagged
23649,composite,,Likely Real,robust z-score > 6,flagged
23650,composite,,Likely Real,robust z-score > 6,flagged
23651,composite,,Likely Real,robust z-score > 6,flagged
23660,composite,,Likely Real,robust z-score > 6,flagged
23661,composite,,Likely Real,robust z-score > 6,flagged
23662,composite,,Likely Real,robust z-score > 6,flagged
23663,composite,,Likely Real,robust z-score > 6,flagged
23664,composite,,Likely Real,robust z-score > 6,flagged
23665,composite,,Likely Real,robust z-score > 6,flagged
23666,composite,,Likely Real,robust z-score > 6,flagged
23667,composite,,Likely Real,robust z-score > 6,flagged
23668,composite,,Likely Real,robust z-score > 6,flagged
23669,composite,,Likely Real,robust z-score > 6,flagged
23675,composite,,Likely Real,robust z-score > 6,flagged
23676,composite,,Likely Real,robust z-score > 6,flagged
23679,composite,,Likely Real,robust z-score > 6,flagged
23681,composite,,Likely Real,robust z-score > 6,flagged
23685,composite,,Likely Real,robust z-score > 6,flagged
23686,composite,,Likely Real,robust z-score > 6,flagged
23687,composite,,Likely Real,robust z-score > 6,flagged
23688,composite,,Likely Real,robust z-score > 6,flagged
23689,composite,,Likely Real,robust z-score > 6,flagged
23691,composite,,Likely Real,robust z-score > 6,flagged
23692,composite,,Likely Real,robust z-score > 6,flagged
23693,composite,,Likely Real,robust z-score > 6,flagged
23696,composite,,Likely Real,robust z-score > 6,flagged
23697,composite,,Likely Real,robust z-score > 6,flagged
23698,composite,,Likely Real,robust z-score > 6,flagged
23701,composite,,Likely Real,robust z-score > 6,flagged
23703,composite,,Likely Real,robust z-score > 6,flagged
23704,composite,,Likely Real,robust z-score > 6,flagged
23705,composite,,Likely Real,robust z-score > 6,flagged
23706,composite,,Likely Real,robust z-score > 6,flagged
23708,composite,,Likely Real,robust z-score > 6,flagged
23714,composite,,Likely Real,robust z-score > 6,flagged
23715,composite,,Likely Real,robust z-score > 6,flagged
23716,composite,,Likely Real,robust z-score > 6,flagged
23717,composite,,Likely Real,robust z-score > 6,flagged
23718,composite,,Likely Real,robust z-score > 6,flagged
23719,composite,,Likely Real,robust z-score > 6,flagged
23720,composite,,Likely Real,robust z-score > 6,flagged
23733,composite,,Likely Real,robust z-score > 6,flagged
23738,composite,,Likely Real,robust z-score > 6,flagged
23739,composite,,Likely Real,robust z-score > 6,flagged
23742,composite,,Likely Real,robust z-score > 6,flagged
23743,composite,,Likely Real,robust z-score > 6,flagged
23744,composite,,Likely Real,robust z-score > 6,flagged
23746,composite,,Likely Real,robust z-score > 6,flagged
23747,composite,,Likely Real,robust z-score > 6,flagged
23750,composite,,Likely Real,robust z-score > 6,flagged
23760,composite,,Likely Real,robust z-score > 6,flagged
23761,composite,,Likely Real,robust z-score > 6,flagged
23762,composite,,Likely Real,robust z-score > 6,flagged
23763,composite,,Likely Real,robust z-score > 6,flagged
23764,composite,,Likely Real,robust z-score > 6,flagged
23765,composite,,Likely Real,robust z-score > 6,flagged
23766,composite,,Likely Real,robust z-score > 6,flagged
23769,composite,,Likely Real,robust z-score > 6,flagged
23771,composite,,Likely Real,robust z-score > 6,flagged
23772,composite,,Likely Real,robust z-score > 6,flagged
23777,composite,,Likely Real,robust z-score > 6,flagged
23778,composite,,Likely Real,robust z-score > 6,flagged
23779,composite,,Likely Real,robust z-score > 6,flagged
23780,composite,,Likely Real,robust z-score > 6,flagged
23781,composite,,Likely Real,robust z-score > 6,flagged
23782,composite,,Likely Real,robust z-score > 6,flagged
23807,composite,,Likely Real,robust z-score > 6,flagged
23809,composite,,Likely Real,robust z-score > 6,flagged
23828,composite,,Likely Real,robust z-score > 6,flagged
23829,composite,,Likely Real,robust z-score > 6,flagged
23842,composite,,Likely Real,robust z-score > 6,flagged
23843,composite,,Likely Real,robust z-score > 6,flagged
23846,composite,,Likely Real,robust z-score > 6,flagged
23872,composite,,Likely Real,robust z-score > 6,flagged
23877,composite,,Likely Real,robust z-score > 6,flagged
23886,composite,,Likely Real,robust z-score > 6,flagged
23899,composite,,Likely Real,robust z-score > 6,flagged
23932,composite,,Likely Real,robust z-score > 6,flagged
23943,composite,,Likely Real,robust z-score > 6,flagged
