row_index,column_name,value,verdict,reason,action
20750,duration,838.0,Likely Real,"duration=838.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20751,duration,684.0,Likely Real,"duration=684.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20756,duration,1038.0,Likely Real,"duration=1038.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20759,duration,733.0,Likely Real,"duration=733.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20760,duration,713.0,Likely Real,"duration=713.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20773,duration,990.0,Likely Real,"duration=990.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20788,duration,1148.0,Likely Real,"duration=1148.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20833,duration,740.0,Likely Real,"duration=740.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20854,duration,719.0,Likely Real,"duration=719.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20863,duration,707.0,Likely Real,"duration=707.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20918,duration,1217.0,Likely Real,"duration=1217.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20924,duration,812.0,Likely Real,"duration=812.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20928,duration,935.0,Likely Real,"duration=935.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20990,duration,924.0,Likely Real,"duration=924.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20995,duration,834.0,Likely Real,"duration=834.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
20996,duration,3322.0,Likely Error,"duration=3322.00, IQR=[-223.50,644.50], domain=[0,5000]",capped
21002,duration,1184.0,Likely Real,"duration=1184.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21004,duration,698.0,Likely Real,"duration=698.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21011,duration,1151.0,Likely Real,"duration=1151.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21035,duration,1231.0,Likely Real,"duration=1231.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21038,duration,789.0,Likely Real,"duration=789.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21043,duration,884.0,Likely Real,"duration=884.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21066,duration,753.0,Likely Real,"duration=753.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21067,duration,904.0,Likely Real,"duration=904.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21095,duration,1579.0,Likely Real,"duration=1579.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21097,duration,1871.0,Likely Real,"duration=1871.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21102,duration,773.0,Likely Real,"duration=773.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21103,duration,762.0,Likely Real,"duration=762.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21105,duration,671.0,Likely Real,"duration=671.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21133,duration,882.0,Likely Real,"duration=882.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21226,duration,697.0,Likely Real,"duration=697.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21241,duration,702.0,Likely Real,"duration=702.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21268,duration,781.0,Likely Real,"duration=781.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21274,duration,956.0,Likely Real,"duration=956.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21285,duration,1126.0,Likely Real,"duration=1126.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21301,duration,984.0,Likely Real,"duration=984.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21306,duration,725.0,Likely Real,"duration=725.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21322,duration,1364.0,Likely Real,"duration=1364.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21329,duration,1559.0,Likely Real,"duration=1559.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21343,duration,779.0,Likely Real,"duration=779.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21352,duration,835.0,Likely Real,"duration=835.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21353,duration,724.0,Likely Real,"duration=724.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21365,duration,729.0,Likely Real,"duration=729.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21377,duration,693.0,Likely Real,"duration=693.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21396,duration,645.0,Likely Real,"duration=645.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21410,duration,787.0,Likely Real,"duration=787.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21435,duration,671.0,Likely Real,"duration=671.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21459,duration,1293.0,Likely Real,"duration=1293.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21521,duration,679.0,Likely Real,"duration=679.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21541,duration,950.0,Likely Real,"duration=950.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21543,duration,679.0,Likely Real,"duration=679.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21548,duration,687.0,Likely Real,"duration=687.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21562,duration,1241.0,Likely Real,"duration=1241.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21588,duration,696.0,Likely Real,"duration=696.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21636,duration,824.0,Likely Real,"duration=824.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21645,duration,933.0,Likely Real,"duration=933.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21652,duration,1059.0,Likely Real,"duration=1059.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21655,duration,1032.0,Likely Real,"duration=1032.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21668,duration,729.0,Likely Real,"duration=729.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21732,duration,706.0,Likely Real,"duration=706.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21747,duration,836.0,Likely Real,"duration=836.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21757,duration,1200.0,Likely Real,"duration=1200.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21758,duration,695.0,Likely Real,"duration=695.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21783,duration,649.0,Likely Real,"duration=649.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21836,duration,921.0,Likely Real,"duration=921.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21879,duration,1044.0,Likely Real,"duration=1044.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21882,duration,875.0,Likely Real,"duration=875.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21931,duration,763.0,Likely Real,"duration=763.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21932,duration,889.0,Likely Real,"duration=889.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21952,duration,1740.0,Likely Real,"duration=1740.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21955,duration,744.0,Likely Real,"duration=744.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21984,duration,1408.0,Likely Real,"duration=1408.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21991,duration,718.0,Likely Real,"duration=718.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21995,duration,797.0,Likely Real,"duration=797.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
21998,duration,921.0,Likely Real,"duration=921.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22017,duration,687.0,Likely Real,"duration=687.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22019,duration,696.0,Likely Real,"duration=696.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22027,duration,975.0,Likely Real,"duration=975.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22028,duration,881.0,Likely Real,"duration=881.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22043,duration,896.0,Likely Real,"duration=896.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22060,duration,703.0,Likely Real,"duration=703.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22085,duration,678.0,Likely Real,"duration=678.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22097,duration,1464.0,Likely Real,"duration=1464.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22123,duration,971.0,Likely Real,"duration=971.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22154,duration,676.0,Likely Real,"duration=676.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22157,duration,1503.0,Likely Real,"duration=1503.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22175,duration,776.0,Likely Real,"duration=776.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22192,duration,4199.0,Likely Error,"duration=4199.00, IQR=[-223.50,644.50], domain=[0,5000]",capped
22198,duration,913.0,Likely Real,"duration=913.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22199,duration,1111.0,Likely Real,"duration=1111.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22201,duration,656.0,Likely Real,"duration=656.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22220,duration,819.0,Likely Real,"duration=819.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22234,duration,1505.0,Likely Real,"duration=1505.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22236,duration,788.0,Likely Real,"duration=788.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22242,duration,898.0,Likely Real,"duration=898.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22265,duration,660.0,Likely Real,"duration=660.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22267,duration,946.0,Likely Real,"duration=946.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22269,duration,1532.0,Likely Real,"duration=1532.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22276,duration,1026.0,Likely Real,"duration=1026.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22285,duration,719.0,Likely Real,"duration=719.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22290,duration,793.0,Likely Real,"duration=793.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22296,duration,870.0,Likely Real,"duration=870.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22324,duration,686.0,Likely Real,"duration=686.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22333,duration,764.0,Likely Real,"duration=764.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22338,duration,1877.0,Likely Real,"duration=1877.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22355,duration,1117.0,Likely Real,"duration=1117.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22367,duration,794.0,Likely Real,"duration=794.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22390,duration,974.0,Likely Real,"duration=974.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22401,duration,1123.0,Likely Real,"duration=1123.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22425,duration,1241.0,Likely Real,"duration=1241.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22432,duration,739.0,Likely Real,"duration=739.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22462,duration,705.0,Likely Real,"duration=705.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22470,duration,944.0,Likely Real,"duration=944.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22479,duration,1258.0,Likely Real,"duration=1258.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22497,duration,1329.0,Likely Real,"duration=1329.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22522,duration,1197.0,Likely Real,"duration=1197.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22549,duration,742.0,Likely Real,"duration=742.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22557,duration,1809.0,Likely Real,"duration=1809.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22572,duration,651.0,Likely Real,"duration=651.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22605,duration,714.0,Likely Real,"duration=714.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22611,duration,1241.0,Likely Real,"duration=1241.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22647,duration,661.0,Likely Real,"duration=661.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22705,duration,1366.0,Likely Real,"duration=1366.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22714,duration,873.0,Likely Real,"duration=873.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22764,duration,961.0,Likely Real,"duration=961.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22786,duration,932.0,Likely Real,"duration=932.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22824,duration,1152.0,Likely Real,"duration=1152.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22867,duration,728.0,Likely Real,"duration=728.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22885,duration,734.0,Likely Real,"duration=734.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22892,duration,692.0,Likely Real,"duration=692.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22904,duration,731.0,Likely Real,"duration=731.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22945,duration,770.0,Likely Real,"duration=770.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22949,duration,648.0,Likely Real,"duration=648.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22964,duration,714.0,Likely Real,"duration=714.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
22997,duration,1374.0,Likely Real,"duration=1374.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23015,duration,958.0,Likely Real,"duration=958.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23019,duration,731.0,Likely Real,"duration=731.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23020,duration,664.0,Likely Real,"duration=664.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23064,duration,700.0,Likely Real,"duration=700.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23078,duration,748.0,Likely Real,"duration=748.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23158,duration,1223.0,Likely Real,"duration=1223.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23160,duration,1000.0,Likely Real,"duration=1000.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23201,duration,653.0,Likely Real,"duration=653.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23228,duration,2089.0,Likely Real,"duration=2089.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23267,duration,1033.0,Likely Real,"duration=1033.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23330,duration,763.0,Likely Real,"duration=763.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23332,duration,976.0,Likely Real,"duration=976.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23357,duration,1129.0,Likely Real,"duration=1129.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23360,duration,645.0,Likely Real,"duration=645.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23414,duration,1642.0,Likely Real,"duration=1642.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23460,duration,787.0,Likely Real,"duration=787.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23504,duration,979.0,Likely Real,"duration=979.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23510,duration,965.0,Likely Real,"duration=965.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23569,duration,716.0,Likely Real,"duration=716.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23616,duration,2372.0,Likely Error,"duration=2372.00, IQR=[-223.50,644.50], domain=[0,5000]",capped
23629,duration,1126.0,Likely Real,"duration=1126.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23636,duration,1037.0,Likely Real,"duration=1037.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23646,duration,715.0,Likely Real,"duration=715.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23658,duration,958.0,Likely Real,"duration=958.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23759,duration,1109.0,Likely Real,"duration=1109.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23769,duration,787.0,Likely Real,"duration=787.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23776,duration,688.0,Likely Real,"duration=688.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23899,duration,1028.0,Likely Real,"duration=1028.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23915,duration,961.0,Likely Real,"duration=961.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23922,duration,709.0,Likely Real,"duration=709.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
23981,duration,669.0,Likely Real,"duration=669.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24004,duration,3253.0,Likely Error,"duration=3253.00, IQR=[-223.50,644.50], domain=[0,5000]",capped
24008,duration,2429.0,Likely Error,"duration=2429.00, IQR=[-223.50,644.50], domain=[0,5000]",capped
24011,duration,718.0,Likely Real,"duration=718.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24012,duration,2016.0,Likely Real,"duration=2016.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24024,duration,676.0,Likely Real,"duration=676.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24043,duration,3284.0,Likely Error,"duration=3284.00, IQR=[-223.50,644.50], domain=[0,5000]",capped
24080,duration,669.0,Likely Real,"duration=669.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24090,duration,1239.0,Likely Real,"duration=1239.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24091,duration,4918.0,Likely Error,"duration=4918.00, IQR=[-223.50,644.50], domain=[0,5000]",capped
24142,duration,669.0,Likely Real,"duration=669.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24211,duration,1077.0,Likely Real,"duration=1077.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24213,duration,1303.0,Likely Real,"duration=1303.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24308,duration,1070.0,Likely Real,"duration=1070.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24316,duration,1606.0,Likely Real,"duration=1606.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24327,duration,890.0,Likely Real,"duration=890.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24379,duration,651.0,Likely Real,"duration=651.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24393,duration,657.0,Likely Real,"duration=657.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24400,duration,2462.0,Likely Error,"duration=2462.00, IQR=[-223.50,644.50], domain=[0,5000]",capped
24402,duration,696.0,Likely Real,"duration=696.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24403,duration,1449.0,Likely Real,"duration=1449.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24430,duration,1081.0,Likely Real,"duration=1081.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24469,duration,984.0,Likely Real,"duration=984.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24473,duration,947.0,Likely Real,"duration=947.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24488,duration,943.0,Likely Real,"duration=943.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24534,duration,734.0,Likely Real,"duration=734.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24550,duration,789.0,Likely Real,"duration=789.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24566,duration,711.0,Likely Real,"duration=711.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24568,duration,747.0,Likely Real,"duration=747.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24569,duration,690.0,Likely Real,"duration=690.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24578,duration,836.0,Likely Real,"duration=836.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24583,duration,788.0,Likely Real,"duration=788.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24605,duration,694.0,Likely Real,"duration=694.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24610,duration,1121.0,Likely Real,"duration=1121.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24612,duration,673.0,Likely Real,"duration=673.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24613,duration,1091.0,Likely Real,"duration=1091.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24641,duration,1735.0,Likely Real,"duration=1735.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24644,duration,1132.0,Likely Real,"duration=1132.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24655,duration,725.0,Likely Real,"duration=725.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24677,duration,681.0,Likely Real,"duration=681.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24685,duration,966.0,Likely Real,"duration=966.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24694,duration,1210.0,Likely Real,"duration=1210.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24700,duration,960.0,Likely Real,"duration=960.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24701,duration,762.0,Likely Real,"duration=762.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24705,duration,652.0,Likely Real,"duration=652.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24731,duration,1012.0,Likely Real,"duration=1012.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24778,duration,1978.0,Likely Real,"duration=1978.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24788,duration,1122.0,Likely Real,"duration=1122.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24792,duration,854.0,Likely Real,"duration=854.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24851,duration,1268.0,Likely Real,"duration=1268.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24878,duration,714.0,Likely Real,"duration=714.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24887,duration,850.0,Likely Real,"duration=850.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24894,duration,835.0,Likely Real,"duration=835.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24902,duration,835.0,Likely Real,"duration=835.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24917,duration,963.0,Likely Real,"duration=963.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24930,duration,924.0,Likely Real,"duration=924.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
24985,duration,1855.0,Likely Real,"duration=1855.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25059,duration,708.0,Likely Real,"duration=708.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25060,duration,655.0,Likely Real,"duration=655.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25068,duration,756.0,Likely Real,"duration=756.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25238,duration,722.0,Likely Real,"duration=722.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25239,duration,1437.0,Likely Real,"duration=1437.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25247,duration,727.0,Likely Real,"duration=727.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25254,duration,715.0,Likely Real,"duration=715.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25267,duration,878.0,Likely Real,"duration=878.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25276,duration,658.0,Likely Real,"duration=658.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25301,duration,1788.0,Likely Real,"duration=1788.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25302,duration,972.0,Likely Real,"duration=972.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25324,duration,810.0,Likely Real,"duration=810.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25340,duration,1014.0,Likely Real,"duration=1014.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25348,duration,920.0,Likely Real,"duration=920.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25349,duration,893.0,Likely Real,"duration=893.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25355,duration,825.0,Likely Real,"duration=825.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25369,duration,741.0,Likely Real,"duration=741.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25385,duration,898.0,Likely Real,"duration=898.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25410,duration,1476.0,Likely Real,"duration=1476.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25418,duration,679.0,Likely Real,"duration=679.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25420,duration,1132.0,Likely Real,"duration=1132.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25440,duration,697.0,Likely Real,"duration=697.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25447,duration,819.0,Likely Real,"duration=819.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25453,duration,740.0,Likely Real,"duration=740.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25455,duration,706.0,Likely Real,"duration=706.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25518,duration,905.0,Likely Real,"duration=905.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25521,duration,682.0,Likely Real,"duration=682.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25527,duration,1554.0,Likely Real,"duration=1554.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25528,duration,820.0,Likely Real,"duration=820.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25529,duration,686.0,Likely Real,"duration=686.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25538,duration,770.0,Likely Real,"duration=770.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25543,duration,648.0,Likely Real,"duration=648.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25544,duration,902.0,Likely Real,"duration=902.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25557,duration,925.0,Likely Real,"duration=925.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25565,duration,808.0,Likely Real,"duration=808.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25566,duration,862.0,Likely Real,"duration=862.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25567,duration,786.0,Likely Real,"duration=786.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25573,duration,723.0,Likely Real,"duration=723.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25575,duration,993.0,Likely Real,"duration=993.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25579,duration,814.0,Likely Real,"duration=814.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25604,duration,1084.0,Likely Real,"duration=1084.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25636,duration,1015.0,Likely Real,"duration=1015.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
25652,duration,698.0,Likely Real,"duration=698.00, IQR=[-223.50,644.50], domain=[0,5000]",flagged
