Customer ID,recency_days,frequency,monetary,total_quantity,avg_unit_price,first_purchase,last_purchase,distinct_products,return_rows,tenure_days,avg_order_value,purchase_freq_per_30d,clv_proxy,is_high_value,is_churned_180d,grain
13716.0,269,1,138.28,138,1.4195238095238094,2011-03-15 13:48:59.615999809,2011-03-15 13:48:59.615999809,21,0,0,138.28,1.0,138.28,0,1,customer
13717.0,32,8,1763.3,2144,2.3220161290322583,2010-08-11 09:40:00.191999714,2011-11-07 14:12:59.904000207,110,0,453,220.4125,0.4968944099378881,1763.3,0,0,customer
13718.0,246,2,306.55,173,5.529166666666666,2011-02-17 11:57:59.904000207,2011-04-07 13:23:59.711999982,9,0,49,153.275,0.759493670886076,306.55,0,1,customer
13719.0,15,11,2815.25,1599,3.115019920318725,2010-05-17 14:35:59.712000241,2011-11-24 15:26:00.384000190,194,0,556,255.9318181818182,0.5631399317406143,2815.25,0,0,customer
13720.0,117,4,799.9,501,3.17906976744186,2011-03-30 09:17:00.384000311,2011-08-15 12:45:59.616000069,42,0,138,199.975,0.7142857142857143,799.9,0,0,customer
13721.0,36,2,741.54,512,2.276904761904762,2010-11-09 17:59:00.383999930,2011-11-03 14:05:00.384000060,41,0,358,370.77,0.1546391752577319,741.54,0,0,customer
13722.0,132,10,5635.41,3059,3.3255026455026453,2010-03-03 14:12:59.904000207,2011-07-31 12:44:00.383999930,137,0,514,563.5409999999999,0.5514705882352942,5635.41,1,0,customer
13723.0,217,6,1209.2,629,3.3547457627118646,2010-04-07 14:32:00.384000311,2011-05-06 17:03:59.903999706,51,0,394,201.53333333333333,0.4245283018867924,1209.2,0,1,customer
13724.0,637,1,213.01,130,2.147142857142857,2010-03-12 15:27:59.615999688,2010-03-12 15:27:59.615999688,39,0,0,213.01,1.0,213.01,0,1,customer
13725.0,50,8,1980.56,806,4.336057692307692,2011-02-04 12:17:59.999999749,2011-10-21 10:02:59.999999749,95,0,258,247.57,0.8333333333333334,1980.56,0,0,customer
13726.0,39,2,1079.66,1054,1.076190476190476,2011-08-31 11:06:00.000000129,2011-11-01 10:48:59.615999809,39,0,61,539.83,0.6593406593406593,1079.66,0,0,customer
13727.0,29,8,1080.05,370,5.9122619047619045,2009-12-09 13:25:00.191999714,2011-11-11 09:45:59.616000069,74,0,701,135.00625,0.3283173734610123,1080.05,0,0,customer
13728.0,37,16,2855.17,1269,4.976463414634146,2009-12-09 17:12:59.904000207,2011-11-03 10:48:59.615999809,75,0,693,178.448125,0.6639004149377593,2855.17,0,0,customer
13729.0,436,3,724.73,419,3.603076923076924,2010-01-24 14:57:00.288000138,2010-09-30 10:43:59.808000155,36,0,248,241.57666666666668,0.3237410071942446,724.73,0,1,customer
13730.0,136,2,752.6,488,3.238139534883721,2011-07-01 12:47:00.095999792,2011-07-27 08:35:00.096000172,38,0,25,376.3,1.0909090909090908,752.6,0,0,customer
13731.0,219,2,610.59,278,4.289473684210527,2011-04-07 10:09:59.903999827,2011-05-04 14:32:59.999999749,36,0,27,305.295,1.0526315789473684,610.59,0,1,customer
13732.0,28,1,491.86,498,1.58,2011-11-11 15:49:00.192000216,2011-11-11 15:49:00.192000216,33,0,0,491.86,1.0,491.86,0,0,customer
13733.0,411,2,487.03,335,2.8179310344827586,2009-12-04 15:27:59.615999688,2010-10-25 12:17:59.999999749,28,0,324,243.515,0.1694915254237288,487.03,0,1,customer
13734.0,509,4,6701.640000000001,303,7.515357142857143,2010-04-16 08:42:00.000000250,2010-07-19 12:04:00.192000216,24,0,94,1675.4100000000003,0.9677419354838712,6701.640000000001,1,1,customer
13735.0,25,13,9813.22,4158,3.387454268292683,2009-12-13 13:30:59.616000069,2011-11-15 11:14:00.383999930,362,0,701,754.8630769230768,0.533515731874145,9813.22,1,0,customer
13736.0,5,7,2766.21,1552,2.500592459605026,2009-12-06 12:06:59.904000077,2011-12-04 15:18:59.615999809,325,0,728,395.17285714285714,0.2770448548812665,2766.21,0,0,customer
13737.0,200,1,339.6,125,3.848666666666667,2011-05-23 16:32:00.095999792,2011-05-23 16:32:00.095999792,29,0,0,339.6,1.0,339.6,0,1,customer
13738.0,396,1,440.93,240,2.615217391304348,2010-11-08 15:22:59.808000034,2010-11-08 15:22:59.808000034,88,0,0,440.93,1.0,440.93,0,1,customer
13739.0,18,2,292.2,76,4.416666666666667,2010-06-30 10:25:00.191999714,2011-11-21 13:34:59.808000285,6,0,509,146.1,0.111317254174397,292.2,0,0,customer
13740.0,241,5,1597.77,991,3.364315789473684,2009-12-02 12:22:00.191999965,2011-04-13 10:32:00.095999792,83,0,496,319.554,0.2851711026615969,1597.77,0,1,customer
13741.0,72,3,668.4300000000001,218,5.225588235294118,2011-05-06 13:43:00.192000095,2011-09-29 09:18:59.615999809,34,0,145,222.81000000000003,0.5142857142857143,668.4300000000001,0,0,customer
13742.0,17,12,3131.02,1124,4.103551401869159,2011-01-23 14:59:00.383999930,2011-11-23 11:06:59.616000190,200,0,303,260.9183333333333,1.0810810810810811,3131.02,1,0,customer
13743.0,3,7,1341.6,1776,1.1202439024390245,2011-03-25 14:46:00.191999844,2011-12-07 10:09:00.287999758,8,0,256,191.65714285714284,0.7342657342657343,1341.6,0,0,customer
13744.0,95,2,1156.36,1249,1.7072222222222222,2011-02-20 14:08:00.095999922,2011-09-05 15:18:59.615999809,54,0,197,578.18,0.2643171806167401,1156.36,0,0,customer
13745.0,162,2,777.36,1146,0.8919642857142858,2010-06-11 17:19:00.192000216,2011-06-30 16:43:00.192000095,46,0,383,388.68,0.1452784503631961,777.36,0,0,customer
13746.0,414,1,176.69,83,3.4633333333333334,2010-10-22 11:55:00.191999714,2010-10-22 11:55:00.191999714,9,0,0,176.69,1.0,176.69,0,1,customer
13747.0,374,2,249.4,68,5.566666666666666,2010-10-11 09:15:00.287999887,2010-12-01 10:36:59.904000077,4,0,51,124.7,0.7407407407407407,249.4,0,1,customer
13748.0,96,9,2268.35,1108,3.158813559322034,2009-12-01 16:43:59.808000155,2011-09-05 09:45:00.000000000,40,0,642,252.0388888888889,0.4017857142857143,2268.35,0,0,customer
13750.0,54,11,3602.18,1370,4.0636,2010-04-01 14:48:59.903999706,2011-10-17 12:15:59.903999956,51,0,563,327.47090909090906,0.5564924114671164,3602.18,1,0,customer
13751.0,288,1,296.25,152,3.53,2011-02-24 15:56:00.096000293,2011-02-24 15:56:00.096000293,9,0,0,296.25,1.0,296.25,0,1,customer
13752.0,124,7,1590.73,1007,3.468736842105264,2010-06-30 10:23:00.095999922,2011-08-07 14:15:59.616000069,75,0,403,227.24714285714285,0.4849884526558891,1590.73,0,0,customer
13753.0,288,4,2094.57,1450,1.884125,2009-12-03 10:20:00.384000060,2011-02-25 12:47:59.711999861,64,0,449,523.6425,0.2505219206680584,2094.57,0,1,customer
13754.0,152,3,447.05,315,2.804761904761905,2010-09-28 15:29:00.096000043,2011-07-11 11:51:00.000000129,16,0,285,149.01666666666668,0.2857142857142857,447.05,0,0,customer
13755.0,4,9,2161.35,1264,3.0728947368421053,2011-10-07 15:45:00.000000000,2011-12-06 12:26:00.384000190,232,0,59,240.15,3.033707865168539,2161.35,0,0,customer
13756.0,2,23,9207.5,5441,2.8261494252873565,2009-12-15 15:17:59.999999749,2011-12-07 16:43:59.808000155,142,0,722,400.32608695652175,0.9175531914893618,9207.5,1,0,customer
13757.0,675,1,195.55,54,3.47125,2010-02-03 12:36:59.616000190,2010-02-03 12:36:59.616000190,8,0,0,195.55,1.0,195.55,0,1,customer
13758.0,12,15,9416.98,5068,3.3658252427184463,2009-12-01 10:05:59.712000241,2011-11-28 11:10:59.807999784,213,0,727,627.7986666666667,0.5944517833553501,9416.98,1,0,customer
13759.0,33,2,659.4100000000001,287,3.3628,2011-09-29 15:40:00.191999714,2011-11-06 14:46:59.807999904,24,0,37,329.70500000000004,0.8955223880597015,659.4100000000001,0,0,customer
13760.0,54,5,1363.64,623,2.701596638655462,2010-04-25 13:09:59.903999827,2011-10-16 16:12:59.615999688,95,0,539,272.72799999999995,0.2636203866432338,1363.64,0,0,customer
13761.0,50,6,1952.17,1079,2.859754098360656,2010-02-21 11:08:00.095999922,2011-10-20 14:01:00.191999844,118,0,606,325.3616666666667,0.2830188679245283,1952.17,0,0,customer
13762.0,219,5,2472.48,2608,1.2048571428571428,2010-01-10 12:13:00.192000095,2011-05-05 09:15:00.287999887,23,0,479,494.496,0.2946954813359528,2472.48,0,1,customer
13763.0,63,3,5217.44,3224,2.4706,2010-09-30 17:39:00.287999758,2011-10-07 15:13:00.192000095,50,0,371,1739.1466666666663,0.2244389027431421,5217.44,1,0,customer
13764.0,71,6,2953.26,2099,2.5968351063829784,2010-03-07 12:56:00.096000293,2011-09-30 12:02:59.711999861,295,0,571,492.21,0.2995008319467553,2953.26,0,0,customer
13765.0,653,1,352.821,297,3.981235294117647,2010-02-24 13:45:59.903999956,2010-02-24 13:45:59.903999956,17,0,0,352.821,1.0,352.821,0,1,customer
13766.0,495,1,190.35,137,2.074117647058824,2010-08-01 14:24:59.615999939,2010-08-01 14:24:59.615999939,16,0,0,190.35,1.0,190.35,0,1,customer
13767.0,2,73,35540.53,15235,3.715245283018868,2009-12-01 10:52:00.191999965,2011-12-07 15:00:00.000000000,117,0,736,486.85657534246576,2.8590078328981723,35540.53,1,0,customer
13768.0,727,2,875.97,373,3.4466666666666668,2009-12-09 10:25:00.191999714,2009-12-13 10:41:00.096000293,30,0,4,437.985,1.7647058823529411,875.97,0,1,customer
13769.0,2,20,5800.42,2574,3.4359298245614034,2009-12-16 11:59:00.383999930,2011-12-07 15:08:00.383999809,121,0,721,290.021,0.7989347536617842,5800.42,1,0,customer
13770.0,422,4,785.37,468,3.45125,2009-12-09 14:44:00.096000043,2010-10-13 15:09:59.615999939,48,0,308,196.3425,0.3550295857988165,785.37,0,1,customer
13771.0,64,9,5728.82,3140,2.846990740740741,2010-02-25 12:36:59.616000190,2011-10-06 14:17:59.711999861,182,0,588,636.5355555555556,0.4368932038834951,5728.82,1,0,customer
13772.0,34,8,3114.2200000000003,1456,2.9108,2010-02-23 13:54:59.903999827,2011-11-06 11:42:59.615999688,394,0,620,389.2775,0.3692307692307692,3114.2200000000003,1,0,customer
13773.0,397,2,301.54,174,2.6378947368421053,2010-02-18 10:27:00.288000138,2010-11-08 11:48:59.903999706,19,0,263,150.77,0.204778156996587,301.54,0,1,customer
13774.0,82,1,345.0,192,3.290909090909091,2011-09-19 12:06:00.288000017,2011-09-19 12:06:00.288000017,22,0,0,345.0,1.0,345.0,0,0,customer
13775.0,591,1,1049.66,455,3.125079365079365,2010-04-28 12:15:00.287999887,2010-04-28 12:15:00.287999887,63,0,0,1049.66,1.0,1049.66,0,1,customer
13776.0,428,2,623.98,2,311.99,2010-10-07 16:07:00.191999965,2010-10-07 16:11:00.384000190,1,0,0,311.99,2.0,623.98,0,1,customer
13777.0,1,61,56478.42,26742,2.2554987212276214,2009-12-02 09:47:00.095999792,2011-12-09 12:24:59.903999827,44,0,737,925.875737704918,2.3859191655801824,56478.42,1,0,customer
13778.0,103,4,1124.49,511,3.856363636363637,2010-05-23 13:34:00.192000216,2011-08-28 15:24:59.903999827,33,0,462,281.1225,0.2439024390243902,1124.49,0,0,customer
13779.0,516,1,161.13,53,4.027777777777778,2010-07-12 11:23:59.999999870,2010-07-12 11:23:59.999999870,27,0,0,161.13,1.0,161.13,0,1,customer
13780.0,7,3,735.82,481,2.543,2010-10-28 19:50:59.712000241,2011-12-02 13:48:59.615999809,90,0,399,245.2733333333333,0.2097902097902098,735.82,0,0,customer
13781.0,251,3,778.83,300,3.838771929824561,2009-12-18 15:45:59.616000069,2011-04-03 12:08:00.383999809,56,0,470,259.61,0.18,778.83,0,1,customer
13782.0,13,13,1793.72,649,3.7419262295081968,2009-12-06 12:51:59.904000077,2011-11-27 11:53:59.711999982,187,0,720,137.97846153846154,0.52,1793.72,0,0,customer
13783.0,488,4,1542.09,3437,0.5589999999999999,2010-02-04 13:47:00.384000311,2010-08-09 09:22:59.808000034,4,0,185,385.5225,0.5581395348837209,1542.09,0,1,customer
13784.0,10,14,2910.23,2827,3.152558139534884,2010-09-15 12:27:00.000000250,2011-11-30 09:33:00.288000267,13,0,440,207.87357142857144,0.8936170212765958,2910.23,0,0,customer
13785.0,429,4,542.49,151,5.6306666666666665,2010-09-05 16:00:59.903999956,2010-10-07 09:24:59.903999827,26,0,31,135.6225,1.9672131147540983,542.49,0,1,customer
13786.0,367,6,3358.94,1652,2.547177419354839,2009-12-03 15:31:59.807999904,2010-12-07 13:52:59.808000034,80,0,368,559.8233333333334,0.4522613065326633,3358.94,1,1,customer
13787.0,76,6,1222.5,998,2.947441860465116,2010-01-14 10:12:59.615999688,2011-09-25 12:06:00.288000017,71,0,619,203.75,0.2773497688751926,1222.5,0,0,customer
13788.0,505,1,3.75,1,3.75,2010-07-22 15:49:59.808000285,2010-07-22 15:49:59.808000285,1,0,0,3.75,1.0,3.75,0,1,customer
13789.0,388,1,239.46,258,1.0355555555555556,2010-11-16 15:31:00.191999844,2010-11-16 15:31:00.191999844,18,0,0,239.46,1.0,239.46,0,1,customer
13790.0,4,1,348.79999999999995,748,0.7717777777777777,2011-12-05 15:47:59.711999861,2011-12-05 15:47:59.711999861,45,0,0,348.79999999999995,1.0,348.79999999999995,0,0,customer
13791.0,128,2,1516.0,1200,1.2463636363636363,2011-06-24 16:38:00.383999809,2011-08-04 11:44:00.096000043,7,0,40,758.0,0.8571428571428572,1516.0,0,0,customer
13792.0,66,3,383.95,156,4.067391304347826,2010-10-13 11:05:00.384000060,2011-10-04 14:30:59.903999956,23,0,356,127.98333333333332,0.233160621761658,383.95,0,0,customer
13793.0,647,1,96.0,52,1.9357142857142855,2010-03-03 08:24:59.615999939,2010-03-03 08:24:59.615999939,7,0,0,96.0,1.0,96.0,0,1,customer
13794.0,547,1,126.03,63,3.665555555555556,2010-06-11 12:29:59.712000112,2010-06-11 12:29:59.712000112,9,0,0,126.03,1.0,126.03,0,1,customer
13795.0,388,4,836.3,1250,1.826206896551724,2010-03-12 12:44:00.383999930,2010-11-16 17:24:59.615999939,23,0,249,209.075,0.4301075268817204,836.3,0,1,customer
13796.0,499,1,289.7,218,2.2977272727272724,2010-07-28 14:44:59.712000112,2010-07-28 14:44:59.712000112,22,0,0,289.7,1.0,289.7,0,1,customer
13797.0,437,3,1179.45,573,3.702564102564103,2010-03-02 12:17:00.384000311,2010-09-29 10:34:00.192000216,71,0,210,393.15,0.375,1179.45,0,1,customer
13798.0,1,110,75836.87,48347,2.2962603878116346,2009-12-08 16:21:00.000000129,2011-12-08 15:51:00.288000017,168,0,729,689.4260909090908,4.3478260869565215,75836.87,1,0,customer
13799.0,117,9,2803.57,1539,2.5949056603773584,2010-03-05 16:38:59.999999870,2011-08-15 12:06:59.904000077,64,0,527,311.5077777777778,0.4847396768402154,2803.57,0,0,customer
13800.0,310,3,1679.56,891,2.672876712328767,2009-12-03 10:02:59.999999749,2011-02-03 12:27:00.000000250,73,0,427,559.8533333333334,0.1969365426695842,1679.56,0,1,customer
13801.0,67,1,324.8,168,3.954347826086957,2011-10-04 10:14:59.712000112,2011-10-04 10:14:59.712000112,23,0,0,324.8,1.0,324.8,0,0,customer
13802.0,139,19,26259.11,14129,2.885066964285714,2010-02-16 10:11:00.384000190,2011-07-24 10:54:00.287999758,212,0,523,1382.0584210526315,1.030741410488246,26259.11,1,0,customer
13803.0,255,3,1338.91,831,2.7432051282051284,2010-03-31 10:00:00.287999887,2011-03-29 12:56:59.711999732,73,0,363,446.3033333333333,0.2290076335877862,1338.91,0,1,customer
13804.0,31,9,3208.52,1833,2.9862721893491124,2010-09-29 10:25:59.807999784,2011-11-09 12:31:59.807999904,149,0,406,356.5022222222222,0.6192660550458715,3208.52,1,0,customer
13805.0,52,2,924.6,1900,0.5930769230769231,2011-08-02 15:29:00.096000043,2011-10-18 14:50:00.384000060,10,0,76,462.3,0.5660377358490566,924.6,0,0,customer
13806.0,64,1,256.38,56,5.233,2011-10-07 11:42:59.615999688,2011-10-07 11:42:59.615999688,10,0,0,256.38,1.0,256.38,0,0,customer
13807.0,367,3,534.8,152,6.5875,2009-12-04 12:40:59.807999784,2010-12-07 15:47:59.711999861,24,0,368,178.26666666666665,0.2261306532663316,534.8,0,1,customer
13808.0,6,5,1747.66,782,3.753157894736842,2011-09-04 12:06:59.904000077,2011-12-04 12:17:59.999999749,70,0,91,349.53200000000004,1.2396694214876034,1747.66,0,0,customer
13809.0,305,3,679.6999999999999,281,5.988,2010-09-05 11:42:00.000000250,2011-02-07 13:14:59.712000112,23,0,155,226.56666666666663,0.4864864864864864,679.6999999999999,0,1,customer
13810.0,29,3,1499.01,312,21.278,2011-10-14 12:56:59.711999732,2011-11-11 08:32:59.999999749,32,0,27,499.67,1.5789473684210529,1499.01,0,0,customer
13811.0,184,3,814.5,68,26.25,2011-04-14 18:40:00.191999714,2011-06-09 09:53:59.999999870,7,0,55,271.5,1.0588235294117647,814.5,0,1,customer
13812.0,42,3,539.0,333,3.586111111111111,2011-08-26 12:53:59.999999870,2011-10-28 14:26:59.711999732,33,0,63,179.66666666666666,0.9677419354838708,539.0,0,0,customer
13813.0,40,8,2765.4700000000003,1292,4.052517482517483,2009-12-06 10:16:00.191999844,2011-10-31 10:38:00.383999809,84,0,694,345.68375000000003,0.3314917127071823,2765.4700000000003,0,0,customer
13814.0,92,3,2257.32,1214,3.1218987341772158,2010-06-30 14:12:00.288000138,2011-09-08 13:47:59.999999749,56,0,434,752.44,0.1939655172413793,2257.32,0,0,customer
13815.0,22,8,7475.74,5381,2.7044101123595503,2010-02-12 10:25:59.807999784,2011-11-17 14:19:00.192000216,203,0,643,934.4675,0.3566121842496285,7475.74,1,0,customer
13816.0,24,2,571.6700000000001,269,4.742142857142857,2011-10-06 14:37:00.191999965,2011-11-16 08:37:59.808000034,25,0,40,285.83500000000004,0.8571428571428572,571.6700000000001,0,0,customer
13817.0,29,2,382.98,211,3.219583333333333,2010-12-23 11:46:00.191999844,2011-11-10 17:48:59.903999706,20,0,322,191.49,0.1704545454545454,382.98,0,0,customer
13818.0,430,1,61.28,60,1.344,2010-10-06 12:35:00.384000060,2010-10-06 12:35:00.384000060,5,0,0,61.28,1.0,61.28,0,1,customer
13819.0,302,6,2642.35,2309,2.096930693069307,2009-12-01 16:18:00.288000267,2011-02-11 10:38:00.383999809,47,0,436,440.39166666666665,0.3862660944206008,2642.35,0,1,customer
13820.0,418,3,660.65,287,2.8554444444444447,2010-01-28 12:26:00.384000190,2010-10-17 13:45:59.903999956,68,0,262,220.21666666666667,0.3082191780821918,660.65,0,1,customer
13821.0,145,6,1410.73,483,3.5632057416267946,2010-01-04 13:36:00.288000017,2011-07-18 09:49:00.192000216,158,0,559,235.12166666666667,0.3056027164685908,1410.73,0,0,customer
13822.0,6,2,632.0,611,1.7905208333333331,2011-10-30 15:54:59.615999939,2011-12-04 12:13:00.192000095,90,0,34,316.0,0.9375,632.0,0,0,customer
13823.0,19,7,3403.4500000000003,1564,4.701165644171779,2009-12-15 14:33:59.615999809,2011-11-21 10:21:59.616000190,108,0,705,486.2071428571429,0.2857142857142857,3403.4500000000003,1,0,customer
13824.0,33,12,3314.76,1442,2.8638,2010-03-12 15:17:00.384000311,2011-11-07 12:40:59.807999784,59,0,604,276.23,0.5678233438485805,3314.76,1,0,customer
13825.0,622,2,255.59,182,2.7575,2009-12-09 14:30:00.287999887,2010-03-28 11:01:59.807999904,38,0,108,127.795,0.4347826086956522,255.59,0,1,customer
13826.0,176,1,189.5,82,5.73,2011-06-16 13:47:59.999999749,2011-06-16 13:47:59.999999749,10,0,0,189.5,1.0,189.5,0,0,customer
13827.0,58,3,412.05,141,3.7441935483870967,2011-07-19 15:38:00.095999922,2011-10-13 12:38:00.095999922,83,0,85,137.35,0.7826086956521738,412.05,0,0,customer
13828.0,22,1,209.49,311,1.9046666666666667,2011-11-17 16:02:00.384000311,2011-11-17 16:02:00.384000311,15,0,0,209.49,1.0,209.49,0,0,customer
13829.0,421,1,102.0,12,8.5,2010-10-14 18:18:59.615999809,2010-10-14 18:18:59.615999809,1,0,0,102.0,1.0,102.0,0,1,customer
13830.0,582,1,156.85000000000002,47,7.177272727272728,2010-05-07 12:24:00.287999758,2010-05-07 12:24:00.287999758,11,0,0,156.85000000000002,1.0,156.85000000000002,0,1,customer
13831.0,16,18,7023.58,2557,4.492406417112299,2009-12-10 14:50:00.384000060,2011-11-23 15:40:59.807999784,121,0,713,390.19888888888886,0.7267833109017497,7023.58,1,0,customer
13832.0,19,2,613.6899999999999,422,2.6050877192982456,2010-10-13 14:41:00.384000190,2011-11-20 15:36:00.000000129,54,0,403,306.845,0.138568129330254,613.6899999999999,0,0,customer
13833.0,159,2,701.36,244,4.607555555555556,2010-10-31 14:10:59.807999784,2011-07-03 13:27:00.288000138,43,0,244,350.68,0.218978102189781,701.36,0,0,customer
13834.0,577,2,324.19,221,5.724375,2010-02-08 12:51:59.904000077,2010-05-12 10:27:00.288000138,15,0,92,162.095,0.4918032786885246,324.19,0,1,customer
13835.0,25,7,1095.27,520,3.755352112676056,2010-03-04 08:26:00.096000293,2011-11-14 15:36:59.616000190,60,0,620,156.46714285714285,0.323076923076923,1095.27,0,0,customer
13836.0,399,2,620.37,273,4.034193548387097,2010-10-21 13:27:00.288000138,2010-11-05 13:30:59.616000069,29,0,15,310.185,1.3333333333333333,620.37,0,1,customer
13837.0,212,2,271.24,183,2.1978947368421053,2011-01-26 12:15:00.287999887,2011-05-12 12:09:59.615999939,17,0,105,135.62,0.4444444444444444,271.24,0,1,customer
13838.0,6,10,1966.09,794,3.1240466101694917,2010-05-09 11:39:59.903999827,2011-12-04 10:59:59.712000112,328,0,573,196.609,0.4975124378109452,1966.09,0,0,customer
13839.0,486,1,139.95000000000002,25,5.635714285714286,2010-08-10 13:52:00.191999965,2010-08-10 13:52:00.191999965,7,0,0,139.95000000000002,1.0,139.95000000000002,0,1,customer
13840.0,416,1,651.4,358,2.8745000000000003,2010-10-19 13:34:00.192000216,2010-10-19 13:34:00.192000216,40,0,0,651.4,1.0,651.4,0,1,customer
13841.0,253,1,85.0,100,0.85,2011-04-01 12:09:59.615999939,2011-04-01 12:09:59.615999939,1,0,0,85.0,1.0,85.0,0,1,customer
13842.0,59,18,5629.91,2879,4.139183098591549,2010-02-16 15:53:59.999999870,2011-10-12 10:50:59.712000241,214,0,602,312.7727777777778,0.8544303797468354,5629.91,1,0,customer
13843.0,381,1,319.75,145,3.9166666666666665,2010-11-23 17:48:00.288000267,2010-11-23 17:48:00.288000267,18,0,0,319.75,1.0,319.75,0,1,customer
13844.0,11,1,361.62,196,2.4605,2011-11-28 13:21:00.000000129,2011-11-28 13:21:00.000000129,20,0,0,361.62,1.0,361.62,0,0,customer
13845.0,65,1,312.98,182,1.9544444444444444,2011-10-06 08:24:59.615999939,2011-10-06 08:24:59.615999939,9,0,0,312.98,1.0,312.98,0,0,customer
13846.0,25,4,1307.79,705,3.1560493827160494,2010-11-05 09:47:00.095999792,2011-11-15 12:06:59.904000077,81,0,375,326.9475,0.2962962962962963,1307.79,0,0,customer
13847.0,720,1,310.72,96,5.931052631578948,2009-12-20 10:41:00.096000293,2009-12-20 10:41:00.096000293,19,0,0,310.72,1.0,310.72,0,1,customer
13848.0,92,8,3335.0,10200,0.3845454545454546,2009-12-09 16:16:59.807999904,2011-09-08 12:58:00.192000095,3,0,637,416.875,0.3598200899550224,3335.0,1,0,customer
13849.0,52,5,3469.3,1883,3.655363636363636,2010-03-25 12:02:59.711999861,2011-10-19 10:59:00.096000043,189,0,572,693.86,0.2491694352159468,3469.3,1,0,customer
13850.0,129,1,1595.48,944,2.4186021505376343,2011-08-02 14:03:59.903999706,2011-08-02 14:03:59.903999706,93,0,0,1595.48,1.0,1595.48,0,0,customer
13851.0,96,8,4606.46,2525,2.665357142857143,2010-01-29 11:53:59.711999982,2011-09-05 12:36:00.000000129,111,0,584,575.8075,0.3908794788273615,4606.46,1,0,customer
13852.0,611,1,187.35,85,3.7409090909090903,2010-04-08 09:06:00.288000017,2010-04-08 09:06:00.288000017,11,0,0,187.35,1.0,187.35,0,1,customer
13853.0,57,1,1090.14,312,4.546086956521739,2011-10-13 14:17:59.711999861,2011-10-13 14:17:59.711999861,23,0,0,1090.14,1.0,1090.14,0,0,customer
13854.0,9,39,12253.96,3710,4.376574585635359,2010-01-08 11:28:00.192000095,2011-12-01 09:06:00.288000017,61,0,691,314.2041025641025,1.622746185852982,12253.96,1,0,customer
13855.0,501,4,1310.34,575,3.15054794520548,2009-12-08 16:56:00.384000190,2010-07-27 09:53:00.383999809,64,0,230,327.58500000000004,0.4615384615384614,1310.34,0,1,customer
13856.0,169,11,1142.03,1105,3.580925925925926,2010-03-30 15:40:00.191999714,2011-06-24 10:02:59.999999749,33,0,450,103.82090909090908,0.6875,1142.03,0,0,customer
13857.0,393,6,1001.01,782,2.147578125,2010-05-17 14:21:00.288000017,2010-11-11 12:53:59.999999870,99,0,177,166.835,0.8695652173913043,1001.01,0,1,customer
13858.0,57,1,216.17,75,4.335454545454545,2011-10-13 16:16:59.807999904,2011-10-13 16:16:59.807999904,11,0,0,216.17,1.0,216.17,0,0,customer
13859.0,326,2,515.86,167,4.354444444444444,2010-06-28 15:36:00.000000129,2011-01-17 16:14:00.096000043,34,0,203,257.93,0.2575107296137339,515.86,0,1,customer
13860.0,1,5,1245.9,591,3.514605263157895,2011-09-14 09:27:00.000000250,2011-12-08 12:56:59.711999732,58,0,85,249.18,1.3043478260869563,1245.9,0,0,customer
13861.0,429,2,273.26,225,2.770952380952381,2010-06-27 11:37:00.191999965,2010-10-06 14:19:59.808000285,21,0,101,136.63,0.4580152671755724,273.26,0,1,customer
13862.0,18,9,2556.09,1927,1.7403749999999998,2010-11-15 13:43:00.192000095,2011-11-21 16:23:59.711999982,113,0,371,284.01,0.6733167082294265,2556.09,0,0,customer
13863.0,248,4,1239.55,553,4.389571428571428,2010-04-25 13:09:00.287999758,2011-04-06 10:20:00.384000060,59,0,345,309.8875,0.32,1239.55,0,1,customer
13864.0,387,1,662.4000000000001,192,3.45,2010-11-18 12:49:59.808000285,2010-11-18 12:49:59.808000285,1,0,0,662.4000000000001,1.0,662.4000000000001,0,1,customer
13865.0,58,4,501.56,204,3.902333333333333,2011-02-23 12:04:00.192000216,2011-10-12 13:30:59.616000069,26,0,231,125.39,0.4597701149425288,501.56,0,0,customer
13866.0,74,1,145.67,57,3.375714285714286,2011-09-26 14:53:59.711999982,2011-09-26 14:53:59.711999982,7,0,0,145.67,1.0,145.67,0,0,customer
13867.0,31,3,1015.29,513,3.9440983606557376,2011-05-05 17:28:00.192000095,2011-11-08 15:47:59.711999861,51,0,186,338.43,0.4166666666666666,1015.29,0,0,customer
13868.0,7,2,3192.54,1964,1.854242424242424,2011-11-01 12:45:00.000000000,2011-12-02 16:32:00.095999792,32,0,31,1596.27,0.9836065573770492,3192.54,1,0,customer
13869.0,123,10,8111.57,4358,2.987453488372093,2010-01-17 14:53:00.095999922,2011-08-08 13:52:59.808000034,502,0,567,811.1569999999999,0.5025125628140704,8111.57,1,0,customer
13870.0,2,15,5712.08,3449,2.4407053941908714,2010-02-08 12:08:00.383999809,2011-12-07 13:23:00.095999922,159,0,667,380.80533333333335,0.6456241032998565,5712.08,1,0,customer
13871.0,23,17,7885.85,3502,3.691791044776119,2009-12-20 13:09:00.287999758,2011-11-17 10:48:59.615999809,183,0,696,463.8735294117647,0.7024793388429752,7885.85,1,0,customer
13872.0,527,3,919.57,339,4.236666666666667,2009-12-14 09:56:00.096000293,2010-06-30 15:35:00.384000060,51,0,198,306.52333333333337,0.3947368421052631,919.57,0,1,customer
