Customer ID,Customer_ID,recency_days,frequency,monetary,row_count,avg_revenue,country,return_rate,outlier_rate
18272.0,18272.0,0.0,11.0,4347.33,232.0,18.738491379310343,United Kingdom,0.02586206896551724,0.16379310344827586
12916.0,12916.0,0.0,8.0,4342.18,166.0,26.157710843373497,United Kingdom,0.012048192771084338,0.13253012048192772
15271.0,15271.0,0.0,26.0,4334.65,551.0,7.866878402903811,United Kingdom,0.007259528130671506,0.041742286751361164
12917.0,12917.0,0.0,8.0,4329.5,53.0,81.68867924528301,United Kingdom,0.05660377358490566,0.3584905660377358
14514.0,14514.0,0.0,10.0,4326.77,313.0,13.823546325878596,United Kingdom,0.003194888178913738,0.07667731629392971
17596.0,17596.0,0.0,14.0,4325.53,475.0,9.106378947368421,United Kingdom,0.004210526315789474,0.17684210526315788
13523.0,13523.0,0.0,7.0,4325.07,206.0,20.9954854368932,United Kingdom,0.024271844660194174,0.1796116504854369
15240.0,15240.0,0.0,20.0,4320.45,242.0,17.85309917355372,United Kingdom,0.0743801652892562,0.17355371900826447
12370.0,12370.0,0.0,7.0,4316.56,201.0,21.47542288557214,Cyprus,0.0,0.14925373134328357
17754.0,17754.0,0.0,16.0,4312.61,218.0,19.78261467889908,United Kingdom,0.01834862385321101,0.3623853211009174
12928.0,12928.0,0.0,12.0,4304.89,179.0,24.049664804469277,United Kingdom,0.0,0.18994413407821228
14211.0,14211.0,0.0,26.0,4301.6900000000005,253.0,17.002727272727274,United Kingdom,0.05138339920948617,0.11067193675889328
17937.0,17937.0,0.0,7.0,4301.22,43.0,100.02837209302326,United Kingdom,0.0,0.8372093023255814
13880.0,13880.0,0.0,17.0,4293.86,223.0,19.254977578475334,United Kingdom,0.0,0.13901345291479822
14334.0,14334.0,0.0,14.0,4292.9800000000005,260.0,16.51146153846154,United Kingdom,0.007692307692307693,0.2076923076923077
12454.0,12454.0,0.0,9.0,4292.71,72.0,59.62097222222222,Spain,0.4444444444444444,0.9583333333333334
14648.0,14648.0,0.0,19.0,4286.47,415.0,10.328843373493976,United Kingdom,0.024096385542168676,0.0963855421686747
13505.0,13505.0,0.0,8.0,4282.88,227.0,18.867312775330397,Switzerland,0.05286343612334802,0.17180616740088106
14854.0,14854.0,0.0,14.0,4282.37,221.0,19.377239819004526,United Kingdom,0.03167420814479638,0.26244343891402716
14307.0,14307.0,0.0,11.0,4279.97,263.0,16.27365019011407,United Kingdom,0.0038022813688212928,0.13307984790874525
12408.0,12408.0,0.0,14.0,4279.64,170.0,25.174352941176473,Belgium,0.06470588235294118,0.22941176470588234
15845.0,15845.0,0.0,14.0,4273.650000000001,185.0,23.100810810810813,United Kingdom,0.05945945945945946,0.1837837837837838
14277.0,14277.0,0.0,14.0,4264.71,459.0,9.291307189542485,France,0.18736383442265794,0.3028322440087146
14466.0,14466.0,0.0,13.0,4259.9,205.0,20.779999999999998,United Kingdom,0.0,0.2682926829268293
16081.0,16081.0,0.0,8.0,4259.31,363.0,11.733636363636364,United Kingdom,0.0,0.07162534435261708
16118.0,16118.0,0.0,5.0,4255.43,47.0,90.54106382978723,United Kingdom,0.1276595744680851,0.7872340425531915
16293.0,16293.0,0.0,19.0,4253.45,230.0,18.493260869565216,United Kingdom,0.021739130434782608,0.0782608695652174
17930.0,17930.0,0.0,15.0,4242.92,90.0,47.14355555555556,United Kingdom,0.03333333333333333,0.6888888888888889
16125.0,16125.0,0.0,14.0,4220.15,283.0,14.912190812720846,United Kingdom,0.0,0.045936395759717315
17372.0,17372.0,0.0,31.0,4217.68,648.0,6.508765432098766,United Kingdom,0.018518518518518517,0.016975308641975308
14001.0,14001.0,0.0,10.0,4216.1,104.0,40.53942307692308,United Kingdom,0.009615384615384616,0.18269230769230768
12360.0,12360.0,0.0,9.0,4212.89,218.0,19.325183486238533,Austria,0.0045871559633027525,0.15137614678899083
14290.0,14290.0,0.0,14.0,4208.93,172.0,24.470523255813955,United Kingdom,0.12209302325581395,0.1744186046511628
14239.0,14239.0,0.0,24.0,4203.72,215.0,19.55218604651163,United Kingdom,0.023255813953488372,0.06046511627906977
12523.0,12523.0,0.0,30.0,4201.05,264.0,15.913068181818183,France,0.056818181818181816,0.17803030303030304
13911.0,13911.0,0.0,22.0,4200.04,242.0,17.355537190082643,United Kingdom,0.01652892561983471,0.19834710743801653
18230.0,18230.0,0.0,12.0,4197.46,143.0,29.352867132867132,United Kingdom,0.02097902097902098,0.1258741258741259
17191.0,17191.0,0.0,16.0,4196.65,485.0,8.652886597938144,United Kingdom,0.002061855670103093,0.0288659793814433
17412.0,17412.0,0.0,19.0,4186.83,233.0,17.96922746781116,United Kingdom,0.02575107296137339,0.17167381974248927
12935.0,12935.0,0.0,19.0,4182.01,260.0,16.08465384615385,United Kingdom,0.023076923076923078,0.25
14868.0,14868.0,0.0,13.0,4170.06,214.0,19.486261682242993,United Kingdom,0.014018691588785047,0.0794392523364486
14685.0,14685.0,0.0,13.0,4161.01,188.0,22.133031914893618,United Kingdom,0.047872340425531915,0.10638297872340426
12653.0,12653.0,0.0,3.0,4160.83,86.0,48.38174418604651,Israel,0.0,0.43023255813953487
15861.0,15861.0,0.0,15.0,4158.56,785.0,5.297528662420382,United Kingdom,0.007643312101910828,0.033121019108280254
15633.0,15633.0,0.0,18.0,4156.91,184.0,22.59190217391304,United Kingdom,0.043478260869565216,0.07065217391304347
16743.0,16743.0,0.0,15.0,4150.82,369.0,11.248834688346882,United Kingdom,0.005420054200542005,0.16531165311653118
16209.0,16209.0,0.0,9.0,4146.78,67.0,61.892238805970145,United Kingdom,0.0,0.34328358208955223
17738.0,17738.0,0.0,15.0,4145.36,233.0,17.79124463519313,United Kingdom,0.012875536480686695,0.18454935622317598
13461.0,13461.0,0.0,8.0,4138.5,66.0,62.70454545454545,United Kingdom,0.06060606060606061,0.6060606060606061
18287.0,18287.0,0.0,8.0,4138.29,154.0,26.872012987012987,United Kingdom,0.006493506493506494,0.37662337662337664
16712.0,16712.0,0.0,13.0,4135.04,501.0,8.253572854291416,United Kingdom,0.0,0.027944111776447105
16749.0,16749.0,0.0,2.0,4127.88,71.0,58.139154929577465,United Kingdom,0.0,0.39436619718309857
12422.0,12422.0,0.0,21.0,4119.35,176.0,23.405397727272728,Switzerland,0.022727272727272728,0.18181818181818182
17673.0,17673.0,0.0,15.0,4118.77,498.0,8.270622489959841,United Kingdom,0.004016064257028112,0.05823293172690763
13450.0,13450.0,0.0,14.0,4117.54,148.0,27.821216216216214,United Kingdom,0.006756756756756757,0.5202702702702703
12536.0,12536.0,0.0,5.0,4111.46,272.0,15.115661764705882,France,0.04044117647058824,0.19852941176470587
12757.0,12757.0,0.0,19.0,4102.55,358.0,11.45963687150838,Portugal,0.01675977653631285,0.0782122905027933
16477.0,16477.0,0.0,11.0,4094.37,246.0,16.64378048780488,United Kingdom,0.0,0.09349593495934959
14566.0,14566.0,0.0,4.0,4092.0,16.0,255.75,Channel Islands,0.0,1.0
16283.0,16283.0,0.0,12.0,4091.91,573.0,7.141204188481675,United Kingdom,0.019197207678883072,0.04537521815008726
18194.0,18194.0,0.0,7.0,4084.2,30.0,136.14,United Kingdom,0.06666666666666667,0.8333333333333334
14482.0,14482.0,0.0,14.0,4081.4300000000003,235.0,17.367787234042556,United Kingdom,0.00851063829787234,0.16170212765957448
14913.0,14913.0,0.0,8.0,4073.13,247.0,16.490404858299595,United Kingdom,0.0,0.27530364372469635
17050.0,17050.0,0.0,12.0,4071.26,343.0,11.869562682215744,United Kingdom,0.0029154518950437317,0.04956268221574344
18079.0,18079.0,0.0,5.0,4071.21,133.0,30.610601503759398,United Kingdom,0.0,0.6992481203007519
14740.0,14740.0,0.0,13.0,4068.86,238.0,17.09605042016807,United Kingdom,0.029411764705882353,0.07563025210084033
12876.0,12876.0,0.0,5.0,4068.59,171.0,23.792923976608186,Belgium,0.005847953216374269,0.29239766081871343
12371.0,12371.0,0.0,5.0,4067.38,167.0,24.35556886227545,Switzerland,0.0,0.0718562874251497
12569.0,12569.0,0.0,35.0,4064.9900000000002,191.0,21.282670157068065,Germany,0.015706806282722512,0.3036649214659686
16858.0,16858.0,0.0,16.0,4055.7400000000002,141.0,28.764113475177307,United Kingdom,0.10638297872340426,0.1347517730496454
16875.0,16875.0,0.0,20.0,4053.2000000000003,252.0,16.084126984126986,United Kingdom,0.0873015873015873,0.0992063492063492
17682.0,17682.0,0.0,12.0,4050.28,221.0,18.327058823529413,United Kingdom,0.004524886877828055,0.04072398190045249
18077.0,18077.0,0.0,18.0,4048.04,350.0,11.565828571428572,United Kingdom,0.0,0.07714285714285714
15002.0,15002.0,0.0,9.0,4040.33,331.0,12.206435045317221,United Kingdom,0.0,0.05740181268882175
14408.0,14408.0,0.0,11.0,4037.7700000000004,126.0,32.045793650793655,United Kingdom,0.0,0.42063492063492064
17083.0,17083.0,0.0,11.0,4035.08,117.0,34.487863247863245,United Kingdom,0.017094017094017096,0.3247863247863248
16571.0,16571.0,0.0,17.0,4025.05,284.0,14.172711267605635,United Kingdom,0.10211267605633803,0.2323943661971831
15518.0,15518.0,0.0,23.0,4021.28,451.0,8.916363636363636,United Kingdom,0.019955654101995565,0.08425720620842572
12726.0,12726.0,0.0,11.0,4014.6,179.0,22.427932960893855,France,0.0,0.6480446927374302
12840.0,12840.0,0.0,11.0,4013.87,181.0,22.176077348066297,United Kingdom,0.027624309392265192,0.055248618784530384
16072.0,16072.0,0.0,4.0,4012.76,504.0,7.961825396825398,United Kingdom,0.0,0.03571428571428571
13048.0,13048.0,0.0,13.0,3991.58,269.0,14.838587360594795,United Kingdom,0.01858736059479554,0.06319702602230483
15782.0,15782.0,0.0,6.0,3985.65,63.0,63.26428571428571,United Kingdom,0.031746031746031744,0.5555555555555556
15680.0,15680.0,0.0,12.0,3985.59,238.0,16.746176470588235,United Kingdom,0.008403361344537815,0.15546218487394958
13421.0,13421.0,0.0,11.0,3970.8,264.0,15.040909090909091,United Kingdom,0.011363636363636364,0.06818181818181818
16732.0,16732.0,0.0,9.0,3966.79,230.0,17.246913043478262,United Kingdom,0.0391304347826087,0.16521739130434782
16098.0,16098.0,0.0,14.0,3965.7,149.0,26.615436241610738,United Kingdom,0.0,0.174496644295302
14824.0,14824.0,0.0,12.0,3952.51,162.0,24.398209876543213,United Kingdom,0.024691358024691357,0.1419753086419753
18259.0,18259.0,0.0,7.0,3941.9,85.0,46.37529411764706,United Kingdom,0.0,0.3411764705882353
14025.0,14025.0,0.0,10.0,3937.3,101.0,38.98316831683169,United Kingdom,0.019801980198019802,0.4158415841584158
12721.0,12721.0,0.0,10.0,3933.83,251.0,15.672629482071713,France,0.04780876494023904,0.22709163346613545
16241.0,16241.0,0.0,16.0,3930.9500000000003,950.0,4.137842105263158,United Kingdom,0.0,0.011578947368421053
15665.0,15665.0,0.0,5.0,3929.87,279.0,14.085555555555555,United Kingdom,0.0,0.16129032258064516
13895.0,13895.0,0.0,8.0,3923.62,188.0,20.87031914893617,United Kingdom,0.010638297872340425,0.18085106382978725
15572.0,15572.0,0.0,10.0,3922.28,335.0,11.708298507462688,United Kingdom,0.0,0.05970149253731343
15819.0,15819.0,0.0,11.0,3921.28,263.0,14.90980988593156,United Kingdom,0.011406844106463879,0.09125475285171103
14547.0,14547.0,0.0,9.0,3909.17,348.0,11.233247126436781,United Kingdom,0.0028735632183908046,0.08908045977011494
16771.0,16771.0,0.0,10.0,3908.96,402.0,9.723781094527363,United Kingdom,0.0,0.04975124378109453
15493.0,15493.0,0.0,11.0,3907.0,587.0,6.65587734241908,United Kingdom,0.0034071550255536627,0.008517887563884156
12388.0,12388.0,0.0,8.0,3901.11,146.0,26.719931506849317,Australia,0.0,0.2328767123287671
16455.0,16455.0,0.0,13.0,3900.12,206.0,18.9326213592233,United Kingdom,0.014563106796116505,0.10679611650485436
14817.0,14817.0,0.0,9.0,3889.21,234.0,16.620555555555555,United Kingdom,0.017094017094017096,0.13247863247863248
14465.0,14465.0,0.0,11.0,3889.0,190.0,20.46842105263158,United Kingdom,0.0,0.21052631578947367
13542.0,13542.0,0.0,18.0,3886.73,330.0,11.777969696969697,United Kingdom,0.00909090909090909,0.006060606060606061
17667.0,17667.0,0.0,12.0,3883.8,235.0,16.526808510638297,United Kingdom,0.01276595744680851,0.12340425531914893
14047.0,14047.0,0.0,19.0,3881.11,158.0,24.56398734177215,United Kingdom,0.0379746835443038,0.14556962025316456
15752.0,15752.0,0.0,10.0,3880.36,578.0,6.713425605536332,United Kingdom,0.0017301038062283738,0.015570934256055362
12358.0,12358.0,0.0,5.0,3878.82,76.0,51.0371052631579,Austria,0.0,0.2894736842105263
17618.0,17618.0,0.0,13.0,3878.79,355.0,10.926169014084508,United Kingdom,0.014084507042253521,0.04507042253521127
16218.0,16218.0,0.0,19.0,3872.3,158.0,24.508227848101267,United Kingdom,0.13924050632911392,0.3037974683544304
17728.0,17728.0,0.0,8.0,3861.13,251.0,15.382988047808766,United Kingdom,0.027888446215139442,0.0796812749003984
15195.0,15195.0,0.0,1.0,3861.0,1.0,3861.0,United Kingdom,0.0,1.0
15067.0,15067.0,0.0,6.0,3850.13,178.0,21.62994382022472,United Kingdom,0.0056179775280898875,0.24157303370786518
14498.0,14498.0,0.0,10.0,3849.33,363.0,10.604214876033058,United Kingdom,0.0,0.08264462809917356
15804.0,15804.0,0.0,19.0,3848.55,274.0,14.04580291970803,United Kingdom,0.040145985401459854,0.1386861313868613
17218.0,17218.0,0.0,18.0,3846.05,466.0,8.253326180257512,United Kingdom,0.0,0.045064377682403435
16791.0,16791.0,0.0,18.0,3845.96,682.0,5.639237536656892,United Kingdom,0.010263929618768328,0.007331378299120235
15051.0,15051.0,0.0,10.0,3845.86,280.0,13.735214285714287,United Kingdom,0.0035714285714285713,0.14642857142857144
13982.0,13982.0,0.0,13.0,3843.74,229.0,16.784890829694323,United Kingdom,0.05240174672489083,0.16593886462882096
17646.0,17646.0,0.0,16.0,3843.1600000000003,205.0,18.747121951219512,United Kingdom,0.04390243902439024,0.06341463414634146
17406.0,17406.0,0.0,18.0,3842.55,241.0,15.944190871369296,United Kingdom,0.04149377593360996,0.0954356846473029
13037.0,13037.0,0.0,16.0,3842.55,241.0,15.944190871369296,United Kingdom,0.03734439834024896,0.11203319502074689
16841.0,16841.0,0.0,14.0,3841.16,221.0,17.38081447963801,United Kingdom,0.00904977375565611,0.2850678733031674
16440.0,16440.0,0.0,6.0,3838.72,304.0,12.627368421052632,United Kingdom,0.0,0.05263157894736842
13995.0,13995.0,0.0,18.0,3836.26,238.0,16.11873949579832,United Kingdom,0.03361344537815126,0.06302521008403361
13213.0,13213.0,0.0,14.0,3834.62,209.0,18.347464114832537,United Kingdom,0.023923444976076555,0.17703349282296652
14565.0,14565.0,0.0,7.0,3833.8700000000003,162.0,23.665864197530865,United Kingdom,0.012345679012345678,0.1111111111111111
16341.0,16341.0,0.0,10.0,3832.29,169.0,22.676272189349113,United Kingdom,0.0650887573964497,0.3727810650887574
14655.0,14655.0,0.0,12.0,3829.23,110.0,34.811181818181815,United Kingdom,0.06363636363636363,0.37272727272727274
14532.0,14532.0,0.0,12.0,3826.33,313.0,12.224696485623003,United Kingdom,0.003194888178913738,0.03194888178913738
15571.0,15571.0,0.0,14.0,3807.2,580.0,6.564137931034482,United Kingdom,0.0,0.029310344827586206
13481.0,13481.0,0.0,14.0,3803.09,227.0,16.753700440528636,United Kingdom,0.013215859030837005,0.06607929515418502
16636.0,16636.0,0.0,4.0,3802.04,73.0,52.0827397260274,United Kingdom,0.0,0.4383561643835616
15421.0,15421.0,0.0,10.0,3790.09,311.0,12.1867845659164,United Kingdom,0.0,0.03215434083601286
17287.0,17287.0,0.0,23.0,3787.86,462.0,8.19883116883117,United Kingdom,0.004329004329004329,0.045454545454545456
15708.0,15708.0,0.0,14.0,3773.06,332.0,11.364638554216867,United Kingdom,0.030120481927710843,0.02710843373493976
13357.0,13357.0,0.0,5.0,3770.68,386.0,9.76860103626943,United Kingdom,0.0,0.06735751295336788
16150.0,16150.0,0.0,20.0,3761.27,251.0,14.985139442231075,United Kingdom,0.1394422310756972,0.0796812749003984
15050.0,15050.0,0.0,7.0,3758.6,142.0,26.46901408450704,United Kingdom,0.014084507042253521,0.3732394366197183
17553.0,17553.0,0.0,4.0,3757.6,6.0,626.2666666666667,United Kingdom,0.0,1.0
17173.0,17173.0,0.0,9.0,3755.65,87.0,43.1683908045977,United Kingdom,0.011494252873563218,0.13793103448275862
12670.0,12670.0,0.0,8.0,3750.3900000000003,117.0,32.05461538461539,France,0.017094017094017096,0.28205128205128205
16128.0,16128.0,0.0,14.0,3748.4,187.0,20.04491978609626,United Kingdom,0.026737967914438502,0.12834224598930483
14309.0,14309.0,0.0,12.0,3747.96,195.0,19.220307692307692,United Kingdom,0.03076923076923077,0.19487179487179487
14878.0,14878.0,0.0,28.0,3741.16,365.0,10.249753424657534,United Kingdom,0.010958904109589041,0.0684931506849315
17071.0,17071.0,0.0,20.0,3730.96,222.0,16.806126126126127,United Kingdom,0.04954954954954955,0.0945945945945946
12853.0,12853.0,0.0,16.0,3728.5,157.0,23.748407643312103,United Kingdom,0.05732484076433121,0.15286624203821655
12502.0,12502.0,0.0,5.0,3723.87,147.0,25.332448979591835,Spain,0.0,0.08163265306122448
14364.0,14364.0,0.0,8.0,3717.35,69.0,53.87463768115942,United Kingdom,0.0,0.30434782608695654
12737.0,12737.0,0.0,2.0,3710.5,2.0,1855.25,France,0.0,1.0
15288.0,15288.0,0.0,10.0,3697.1800000000003,151.0,24.484635761589406,United Kingdom,0.0,0.052980132450331126
18073.0,18073.0,0.0,13.0,3694.1000000000004,74.0,49.92027027027027,United Kingdom,0.04054054054054054,0.3918918918918919
16240.0,16240.0,0.0,5.0,3693.81,142.0,26.01274647887324,United Kingdom,0.04929577464788732,0.19014084507042253
14515.0,14515.0,0.0,15.0,3693.7,177.0,20.868361581920905,United Kingdom,0.022598870056497175,0.14689265536723164
15696.0,15696.0,0.0,21.0,3693.6,232.0,15.920689655172414,United Kingdom,0.06896551724137931,0.05603448275862069
12530.0,12530.0,0.0,12.0,3689.86,162.0,22.776913580246916,Germany,0.024691358024691357,0.2345679012345679
12510.0,12510.0,0.0,16.0,3689.33,154.0,23.95668831168831,Spain,0.05844155844155844,0.22077922077922077
17293.0,17293.0,0.0,17.0,3689.13,234.0,15.765512820512821,United Kingdom,0.0,0.13675213675213677
12857.0,12857.0,0.0,7.0,3684.25,122.0,30.19877049180328,United Kingdom,0.00819672131147541,0.22131147540983606
12597.0,12597.0,0.0,5.0,3683.13,214.0,17.21088785046729,Spain,0.037383177570093455,0.18691588785046728
17211.0,17211.0,0.0,15.0,3682.17,341.0,10.798152492668622,United Kingdom,0.008797653958944282,0.0469208211143695
17954.0,17954.0,0.0,26.0,3679.94,751.0,4.900053262316911,United Kingdom,0.015978695073235686,0.018641810918774968
13126.0,13126.0,0.0,19.0,3679.03,247.0,14.894858299595143,United Kingdom,0.03643724696356275,0.23076923076923078
15532.0,15532.0,0.0,12.0,3653.96,617.0,5.922139384116694,United Kingdom,0.009724473257698542,0.012965964343598054
15494.0,15494.0,0.0,6.0,3650.75,362.0,10.084944751381215,United Kingdom,0.0027624309392265192,0.09944751381215469
12623.0,12623.0,0.0,9.0,3639.84,176.0,20.680909090909093,Germany,0.011363636363636364,0.17045454545454544
13632.0,13632.0,0.0,10.0,3632.36,223.0,16.288609865470853,United Kingdom,0.013452914798206279,0.03587443946188341
16748.0,16748.0,0.0,15.0,3632.29,166.0,21.881265060240963,United Kingdom,0.006024096385542169,0.024096385542168676
15704.0,15704.0,0.0,8.0,3630.48,203.0,17.884137931034484,United Kingdom,0.009852216748768473,0.10837438423645321
14770.0,14770.0,0.0,9.0,3624.8900000000003,198.0,18.307525252525256,United Kingdom,0.005050505050505051,0.045454545454545456
12468.0,12468.0,0.0,10.0,3624.55,163.0,22.236503067484662,Germany,0.07975460122699386,0.22699386503067484
16928.0,16928.0,0.0,33.0,3621.73,315.0,11.497555555555556,United Kingdom,0.022222222222222223,0.15555555555555556
15255.0,15255.0,0.0,11.0,3617.67,191.0,18.94068062827225,United Kingdom,0.020942408376963352,0.16230366492146597
13305.0,13305.0,0.0,16.0,3616.41,200.0,18.08205,United Kingdom,0.0,0.205
13446.0,13446.0,0.0,18.0,3608.86,214.0,16.863831775700934,United Kingdom,0.102803738317757,0.09345794392523364
18242.0,18242.0,0.0,8.0,3605.21,140.0,25.7515,United Kingdom,0.0,0.29285714285714287
16094.0,16094.0,0.0,19.0,3599.16,211.0,17.057630331753554,United Kingdom,0.07109004739336493,0.18009478672985782
16503.0,16503.0,0.0,13.0,3597.89,216.0,16.656898148148148,United Kingdom,0.013888888888888888,0.037037037037037035
17096.0,17096.0,0.0,17.0,3597.03,210.0,17.128714285714288,United Kingdom,0.0380952380952381,0.09523809523809523
14744.0,14744.0,0.0,17.0,3596.02,121.0,29.71917355371901,United Kingdom,0.024793388429752067,0.2727272727272727
14970.0,14970.0,0.0,16.0,3593.4,127.0,28.294488188976377,United Kingdom,0.11023622047244094,0.10236220472440945
15480.0,15480.0,0.0,7.0,3592.25,217.0,16.554147465437786,Malta,0.009216589861751152,0.055299539170506916
16053.0,16053.0,0.0,8.0,3589.64,196.0,18.314489795918366,United Kingdom,0.015306122448979591,0.15816326530612246
14132.0,14132.0,0.0,12.0,3580.13,201.0,17.811592039800995,United Kingdom,0.004975124378109453,0.2736318407960199
15569.0,15569.0,0.0,10.0,3579.7,139.0,25.75323741007194,United Kingdom,0.0,0.17266187050359713
14857.0,14857.0,0.0,10.0,3578.931,218.0,16.417114678899082,United Kingdom,0.022935779816513763,0.08256880733944955
17063.0,17063.0,0.0,23.0,3576.88,217.0,16.483317972350232,United Kingdom,0.055299539170506916,0.059907834101382486
14653.0,14653.0,0.0,12.0,3575.57,380.0,9.409394736842106,United Kingdom,0.0,0.06315789473684211
15365.0,15365.0,0.0,15.0,3573.26,255.0,14.012784313725492,United Kingdom,0.1450980392156863,0.12549019607843137
13750.0,13750.0,0.0,13.0,3563.6,77.0,46.28051948051948,United Kingdom,0.025974025974025976,0.2077922077922078
14540.0,14540.0,0.0,12.0,3559.44,255.0,13.958588235294117,United Kingdom,0.00392156862745098,0.08235294117647059
14737.0,14737.0,0.0,4.0,3554.17,45.0,78.98155555555556,United Kingdom,0.0,0.6222222222222222
15834.0,15834.0,0.0,9.0,3546.95,366.0,9.691120218579234,United Kingdom,0.00819672131147541,0.05191256830601093
15079.0,15079.0,0.0,17.0,3544.8,150.0,23.632,United Kingdom,0.06,0.10666666666666667
14503.0,14503.0,0.0,6.0,3543.26,164.0,21.605243902439025,United Kingdom,0.0,0.13414634146341464
15791.0,15791.0,0.0,9.0,3541.79,180.0,19.67661111111111,United Kingdom,0.07222222222222222,0.13333333333333333
17659.0,17659.0,0.0,17.0,3536.33,196.0,18.0425,United Kingdom,0.02040816326530612,0.10714285714285714
17528.0,17528.0,0.0,11.0,3530.7200000000003,257.0,13.73821011673152,United Kingdom,0.027237354085603113,0.14396887159533073
16336.0,16336.0,0.0,4.0,3517.69,68.0,51.73073529411765,United Kingdom,0.0,0.4411764705882353
16444.0,16444.0,0.0,20.0,3514.4,368.0,9.55,United Kingdom,0.010869565217391304,0.051630434782608696
14649.0,14649.0,0.0,11.0,3509.02,501.0,7.0040319361277446,United Kingdom,0.005988023952095809,0.06187624750499002
18044.0,18044.0,0.0,19.0,3502.66,201.0,17.426169154228855,United Kingdom,0.004975124378109453,0.08955223880597014
16466.0,16466.0,0.0,16.0,3501.84,319.0,10.97755485893417,United Kingdom,0.003134796238244514,0.050156739811912224
12645.0,12645.0,0.0,10.0,3499.1,163.0,21.46687116564417,Germany,0.018404907975460124,0.2392638036809816
15505.0,15505.0,0.0,7.0,3497.14,99.0,35.32464646464646,United Kingdom,0.020202020202020204,0.48484848484848486
17311.0,17311.0,0.0,7.0,3490.66,129.0,27.05937984496124,United Kingdom,0.015503875968992248,0.3643410852713178
15024.0,15024.0,0.0,16.0,3488.39,312.0,11.18073717948718,United Kingdom,0.0,0.04487179487179487
15858.0,15858.0,0.0,15.0,3483.16,433.0,8.044249422632793,United Kingdom,0.004618937644341801,0.08083140877598152
15306.0,15306.0,0.0,10.0,3480.98,163.0,21.35570552147239,United Kingdom,0.006134969325153374,0.17791411042944785
17722.0,17722.0,0.0,7.0,3476.82,179.0,19.423575418994414,United Kingdom,0.027932960893854747,0.24581005586592178
16983.0,16983.0,0.0,12.0,3472.82,229.0,15.165152838427948,United Kingdom,0.004366812227074236,0.1615720524017467
15712.0,15712.0,0.0,13.0,3467.46,167.0,20.76323353293413,United Kingdom,0.005988023952095809,0.041916167664670656
16950.0,16950.0,0.0,12.0,3467.14,145.0,23.911310344827584,United Kingdom,0.020689655172413793,0.3724137931034483
16325.0,16325.0,0.0,17.0,3463.84,145.0,23.888551724137933,United Kingdom,0.04827586206896552,0.30344827586206896
12631.0,12631.0,0.0,7.0,3452.27,186.0,18.56059139784946,Finland,0.016129032258064516,0.04838709677419355
15370.0,15370.0,0.0,9.0,3450.71,144.0,23.96326388888889,United Kingdom,0.006944444444444444,0.10416666666666667
17526.0,17526.0,0.0,16.0,3450.04,96.0,35.937916666666666,United Kingdom,0.041666666666666664,0.25
14640.0,14640.0,0.0,16.0,3446.33,222.0,15.524009009009008,United Kingdom,0.08558558558558559,0.04054054054054054
14837.0,14837.0,0.0,12.0,3445.82,213.0,16.17755868544601,United Kingdom,0.018779342723004695,0.22065727699530516
13734.0,13734.0,0.0,6.0,3445.34,29.0,118.8048275862069,United Kingdom,0.06896551724137931,0.27586206896551724
13849.0,13849.0,0.0,6.0,3443.8,221.0,15.582805429864255,United Kingdom,0.004524886877828055,0.09049773755656108
13536.0,13536.0,0.0,7.0,3437.07,176.0,19.52880681818182,United Kingdom,0.0,0.13636363636363635
15974.0,15974.0,0.0,8.0,3429.55,177.0,19.375988700564974,United Kingdom,0.005649717514124294,0.1977401129943503
12377.0,12377.0,0.0,4.0,3426.32,152.0,22.54157894736842,Switzerland,0.0,0.27631578947368424
17597.0,17597.0,0.0,7.0,3425.29,134.0,25.56186567164179,United Kingdom,0.04477611940298507,0.2537313432835821
17876.0,17876.0,0.0,3.0,3424.02,4.0,856.005,United Kingdom,0.0,1.0
13313.0,13313.0,0.0,15.0,3423.27,191.0,17.922879581151832,United Kingdom,0.020942408376963352,0.11518324607329843
12609.0,12609.0,0.0,10.0,3417.86,176.0,19.419659090909093,Germany,0.005681818181818182,0.13068181818181818
16281.0,16281.0,0.0,4.0,3416.52,40.0,85.413,United Kingdom,0.025,0.6
15222.0,15222.0,0.0,17.0,3415.66,157.0,21.75579617834395,United Kingdom,0.12101910828025478,0.4713375796178344
14593.0,14593.0,0.0,18.0,3413.91,581.0,5.8759208261617895,United Kingdom,0.013769363166953529,0.013769363166953529
16208.0,16208.0,0.0,10.0,3409.75,250.0,13.639,United Kingdom,0.0,0.076
13437.0,13437.0,0.0,7.0,3408.06,167.0,20.40754491017964,United Kingdom,0.0,0.1317365269461078
17848.0,17848.0,0.0,31.0,3407.78,162.0,21.035679012345682,United Kingdom,0.006172839506172839,0.11728395061728394
15114.0,15114.0,0.0,12.0,3400.12,231.0,14.7191341991342,United Kingdom,0.0,0.38095238095238093
17019.0,17019.0,0.0,13.0,3396.97,614.0,5.5325244299674265,United Kingdom,0.003257328990228013,0.02768729641693811
17723.0,17723.0,0.0,7.0,3378.4000000000005,12.0,281.53333333333336,United Kingdom,0.0,0.6666666666666666
17307.0,17307.0,0.0,15.0,3378.31,52.0,64.9675,United Kingdom,0.07692307692307693,0.7692307692307693
13135.0,13135.0,0.0,2.0,3371.45,18.0,187.30277777777778,United Kingdom,0.0,0.1111111111111111
