Customer ID,recency_days,frequency,monetary,first_purchase,last_purchase,distinct_products,is_repeat_customer,high_value_customer
13374.0,415,2,422.8,2010-09-16 10:29:00.383999930,2010-10-21 10:03:59.615999809,17,1,0
13375.0,89,2,1792.23,2010-09-21 08:12:00.288000138,2011-09-12 10:18:59.903999706,62,1,0
13376.0,99,3,1019.76,2011-04-19 13:02:59.999999749,2011-09-01 16:16:00.191999844,45,1,0
13377.0,397,2,1552.88,2010-03-04 10:05:59.712000241,2010-11-08 12:20:00.096000172,71,1,0
13379.0,26,3,572.56,2011-07-26 12:26:00.384000190,2011-11-13 13:45:00.287999887,85,1,0
13380.0,433,1,62.4,2010-10-03 10:18:00.288000267,2010-10-03 10:18:00.288000267,3,0,0
13381.0,32,12,8224.37,2009-12-01 15:18:59.615999809,2011-11-08 11:57:59.904000207,154,1,1
13382.0,281,5,1387.58,2009-12-08 09:56:00.096000293,2011-03-04 10:02:59.999999749,74,1,0
13383.0,544,1,305.28000000000003,2010-06-14 11:44:59.712000112,2010-06-14 11:44:59.712000112,1,0,0
13384.0,31,11,6680.83,2010-07-27 12:22:00.191999965,2011-11-09 11:03:59.903999706,192,1,1
13385.0,330,1,534.57,2011-01-14 09:51:59.904000077,2011-01-14 09:51:59.904000077,35,0,0
13386.0,414,2,835.46,2010-09-28 13:09:00.287999758,2010-10-21 12:51:59.904000077,24,1,0
13387.0,417,1,189.44,2010-10-18 14:06:59.616000190,2010-10-18 14:06:59.616000190,71,0,0
13388.0,131,3,1185.65,2010-04-15 10:18:00.288000267,2011-07-31 12:51:59.904000077,68,1,0
13389.0,11,3,797.96,2011-04-21 12:11:59.711999732,2011-11-28 14:01:00.191999844,50,1,0
13390.0,75,1,544.08,2011-09-26 08:37:59.808000034,2011-09-26 08:37:59.808000034,13,0,0
13391.0,204,1,59.8,2011-05-20 10:50:00.096000172,2011-05-20 10:50:00.096000172,1,0,0
13392.0,677,1,91.14,2010-01-31 13:34:00.192000216,2010-01-31 13:34:00.192000216,8,0,0
13393.0,584,4,1131.45,2009-12-07 18:11:59.711999732,2010-05-05 09:33:59.903999706,53,1,0
13394.0,2,19,6621.7,2009-12-01 11:57:59.904000207,2011-12-08 11:35:59.712000241,254,1,1
13395.0,185,3,1180.23,2010-10-14 13:00:00.287999887,2011-06-07 15:04:00.192000216,77,1,0
13396.0,29,2,1360.99,2011-01-24 13:36:59.904000077,2011-11-10 16:59:00.096000043,42,1,0
13397.0,73,10,3191.87,2010-01-20 09:49:59.808000285,2011-09-28 10:56:00.384000190,68,1,1
13398.0,192,2,670.34,2010-09-17 09:33:59.903999706,2011-05-31 13:16:59.807999904,37,1,0
13399.0,464,3,275.4,2010-07-08 17:46:59.807999904,2010-09-01 13:59:00.096000043,10,1,0
13400.0,583,1,310.83,2010-05-06 09:00:00.000000000,2010-05-06 09:00:00.000000000,23,0,0
13402.0,127,4,1535.13,2010-05-24 10:56:00.384000190,2011-08-04 15:51:00.288000017,55,1,0
13403.0,18,3,229.5,2009-12-16 13:23:00.095999922,2011-11-22 08:28:00.192000095,9,1,0
13404.0,1,2,252.49,2011-05-11 11:57:00.288000138,2011-12-08 15:36:59.616000190,11,1,0
13405.0,74,6,1213.811,2009-12-15 14:12:59.904000207,2011-09-26 17:01:00.191999844,33,1,0
13406.0,427,2,568.92,2010-03-18 07:29:00.383999930,2010-10-08 14:44:00.096000043,7,1,0
13407.0,579,3,2244.7,2010-02-16 11:12:59.904000207,2010-05-10 12:40:59.807999784,85,1,0
13408.0,2,106,51733.462,2009-12-04 09:31:00.191999844,2011-12-08 09:04:59.808000285,321,1,1
13410.0,24,9,2201.96,2009-12-08 13:43:00.192000095,2011-11-15 15:33:00.288000267,25,1,0
13411.0,107,1,213.55,2011-08-24 13:57:00.000000250,2011-08-24 13:57:00.000000250,17,0,0
13412.0,620,1,487.34999999999997,2010-03-29 16:27:59.904000207,2010-03-29 16:27:59.904000207,33,0,0
13413.0,640,6,429.44,2010-01-21 17:42:59.615999688,2010-03-10 12:17:00.384000311,38,1,0
13414.0,134,6,2494.14,2010-04-15 16:59:59.712000112,2011-07-29 11:44:59.712000112,48,1,0
13415.0,473,4,800.67,2009-12-11 14:19:59.808000285,2010-08-24 11:37:59.808000034,85,1,0
13416.0,44,3,940.8000000000001,2009-12-03 13:02:00.384000311,2011-10-27 08:55:59.807999784,16,1,0
13417.0,5,6,1669.49,2010-02-08 12:38:59.711999982,2011-12-05 08:48:59.903999706,57,1,0
13418.0,12,31,12233.6,2009-12-11 12:51:00.288000017,2011-11-28 10:23:00.095999922,328,1,1
13419.0,64,1,221.06,2011-10-07 12:49:00.192000216,2011-10-07 12:49:00.192000216,16,0,0
13420.0,150,2,159.85,2011-06-22 11:35:00.096000172,2011-07-13 08:48:00.288000267,8,1,0
13421.0,40,8,4103.12,2010-02-14 14:44:59.712000112,2011-10-30 14:21:00.288000017,174,1,1
13422.0,64,1,2626.3,2011-10-06 13:41:59.711999732,2011-10-06 13:41:59.711999732,127,0,0
13423.0,429,1,217.03,2010-10-07 09:02:00.095999792,2010-10-07 09:02:00.095999792,12,0,0
13424.0,450,1,572.77,2010-09-16 10:48:59.615999809,2010-09-16 10:48:59.615999809,40,0,0
13425.0,108,5,3403.63,2010-05-09 14:35:00.096000172,2011-08-23 17:12:59.904000207,124,1,1
13426.0,1,22,8167.38,2009-12-09 15:15:59.903999956,2011-12-09 08:59:00.383999930,162,1,1
13427.0,19,6,1006.53,2009-12-17 13:43:59.808000155,2011-11-20 13:02:00.384000311,35,1,0
13428.0,10,3,499.98,2010-07-13 13:20:00.384000060,2011-11-29 14:19:59.808000285,122,1,0
13429.0,11,4,1006.8,2011-09-25 15:58:59.808000155,2011-11-29 09:09:59.615999939,55,1,0
13430.0,19,2,679.45,2011-09-14 14:26:00.096000293,2011-11-21 08:19:00.192000216,48,1,0
13431.0,67,8,3316.24,2010-02-18 11:53:00.095999922,2011-10-03 13:48:59.615999809,113,1,1
13432.0,571,2,439.1,2010-04-06 14:42:00.000000250,2010-05-17 13:18:00.288000267,98,1,0
13433.0,501,4,658.3199999999999,2010-01-12 08:59:00.383999930,2010-07-26 16:54:59.903999827,22,1,0
13434.0,74,5,1666.8600000000001,2010-02-22 09:53:59.999999870,2011-09-26 14:30:00.287999887,17,1,0
13435.0,5,9,4475.2300000000005,2010-07-27 16:56:00.384000190,2011-12-04 14:44:59.712000112,96,1,1
13436.0,2,1,196.89,2011-12-08 10:32:59.711999861,2011-12-08 10:32:59.711999861,12,0,0
13437.0,14,7,3408.06,2011-06-02 14:30:00.287999887,2011-11-25 13:59:59.712000112,143,1,1
13438.0,547,1,46.5,2010-06-10 18:45:59.616000069,2010-06-10 18:45:59.616000069,1,0,0
13439.0,255,3,986.61,2010-07-01 14:35:59.712000241,2011-03-29 14:19:59.808000285,132,1,0
13440.0,423,7,1295.25,2010-09-14 10:34:00.192000216,2010-10-12 13:11:00.384000190,49,1,0
13441.0,92,2,720.9,2010-10-04 10:38:00.383999809,2011-09-09 09:38:00.095999922,33,1,0
13442.0,667,3,419.87,2009-12-01 14:59:00.383999930,2010-02-10 14:03:00.288000267,33,1,0
13443.0,449,6,1280.16,2010-01-31 13:30:00.000000000,2010-09-17 12:31:00.191999844,176,1,0
13444.0,374,2,631.6800000000001,2010-07-21 14:33:59.615999809,2010-11-30 13:02:00.384000311,51,1,0
13445.0,626,1,241.89999999999998,2010-03-23 15:33:59.903999706,2010-03-23 15:33:59.903999706,7,0,0
13446.0,430,11,3881.89,2010-02-14 11:51:59.616000190,2010-10-05 18:51:00.288000017,113,1,1
13447.0,23,3,1129.14,2011-11-04 10:09:59.903999827,2011-11-16 13:38:00.383999809,55,1,0
13448.0,17,13,9240.87,2009-12-06 12:13:59.808000155,2011-11-23 12:33:00.288000267,321,1,1
13449.0,24,1,291.88,2011-11-16 08:28:00.192000095,2011-11-16 08:28:00.192000095,19,0,0
13450.0,27,13,4120.04,2010-04-15 19:14:59.712000112,2011-11-13 11:53:59.711999982,57,1,1
13451.0,26,11,7190.92,2010-03-21 16:12:59.615999688,2011-11-13 15:58:00.192000095,561,1,1
13452.0,259,3,729.8,2010-08-24 09:53:00.383999809,2011-03-25 14:19:00.192000216,2,1,0
13453.0,166,3,781.6899999999999,2010-11-02 13:23:00.095999922,2011-06-27 09:33:59.903999706,33,1,0
13454.0,641,1,219.87,2010-03-08 14:39:59.903999827,2010-03-08 14:39:59.903999827,23,0,0
13455.0,25,6,2905.93,2009-12-09 08:57:59.904000207,2011-11-15 11:21:00.288000017,79,1,0
13456.0,18,6,1766.72,2011-05-16 15:33:59.903999706,2011-11-22 09:17:59.999999749,43,1,0
13457.0,689,2,148.22,2009-12-02 12:45:59.616000069,2010-01-20 08:48:00.288000267,9,1,0
13458.0,7,16,11959.27,2010-11-16 14:01:00.191999844,2011-12-02 15:29:00.096000043,290,1,1
13459.0,625,2,1160.4099999999999,2010-01-26 13:34:59.808000285,2010-03-25 10:23:59.711999982,57,1,0
13460.0,29,2,183.44,2011-10-21 09:49:59.808000285,2011-11-10 17:17:00.095999792,16,1,0
13461.0,39,6,4160.0,2010-04-21 16:00:59.903999956,2011-11-01 09:00:59.616000069,30,1,1
13462.0,253,5,1153.85,2009-12-14 09:47:59.711999861,2011-04-01 11:19:59.808000285,64,1,0
13464.0,58,6,3097.64,2010-03-31 15:22:00.191999965,2011-10-12 15:00:59.616000069,128,1,1
13465.0,446,2,931.12,2010-05-02 15:29:59.712000112,2010-09-19 15:13:00.192000095,34,1,0
13466.0,184,5,1013.35,2010-03-21 13:50:00.096000172,2011-06-08 16:38:59.999999870,49,1,0
13467.0,11,2,1083.71,2011-11-03 16:56:00.384000190,2011-11-29 10:00:59.903999956,89,1,0
13468.0,2,72,13390.51,2009-12-03 13:32:00.095999792,2011-12-08 10:38:59.999999870,290,1,1
13469.0,653,1,82.4,2010-02-24 15:02:59.711999861,2010-02-24 15:02:59.711999861,6,0,0
13470.0,99,2,165.0,2011-08-16 17:06:00.000000129,2011-09-01 14:57:00.288000138,7,1,0
13471.0,1,4,2531.58,2011-10-23 13:09:59.903999827,2011-12-08 15:44:00.383999930,214,1,0
13472.0,464,2,592.24,2010-06-02 09:47:59.711999861,2010-09-02 09:40:59.807999784,24,1,0
13473.0,61,8,2657.7599999999998,2009-12-15 19:02:00.384000311,2011-10-10 11:19:59.808000285,65,1,0
13474.0,236,3,663.79,2010-08-01 14:39:59.903999827,2011-04-17 13:52:59.808000034,116,1,0
13475.0,191,4,1431.78,2011-02-14 12:36:00.000000129,2011-06-01 13:52:00.191999965,64,1,0
13476.0,179,5,2061.4700000000003,2010-03-05 09:38:59.711999982,2011-06-14 12:00:00.000000000,86,1,0
13477.0,38,11,2834.17,2010-01-25 11:51:59.616000190,2011-11-02 12:04:00.192000216,112,1,0
13478.0,469,5,2215.78,2010-01-31 15:51:00.288000017,2010-08-27 13:23:00.095999922,114,1,0
13479.0,201,4,851.37,2010-08-19 16:18:00.288000267,2011-05-23 10:45:00.287999887,45,1,0
13480.0,417,2,627.82,2010-01-29 12:35:00.384000060,2010-10-19 11:53:00.095999922,40,1,0
13481.0,46,11,3830.84,2009-12-04 12:36:59.616000190,2011-10-25 09:06:59.904000077,162,1,1
13482.0,232,2,336.09,2010-03-22 10:30:59.616000069,2011-04-21 17:03:00.288000267,20,1,0
13483.0,66,1,140.34,2011-10-05 11:53:00.095999922,2011-10-05 11:53:00.095999922,10,0,0
13484.0,241,3,790.72,2010-03-10 11:46:00.191999844,2011-04-12 16:30:00.000000000,38,1,0
13485.0,233,11,3019.2200000000003,2009-12-03 13:45:59.903999956,2011-04-20 13:57:59.615999688,131,1,1
13486.0,78,3,1122.41,2011-07-07 17:19:00.192000216,2011-09-22 13:12:59.615999688,69,1,0
13487.0,58,5,846.87,2009-12-05 10:25:00.191999714,2011-10-13 12:06:59.904000077,31,1,0
13488.0,17,23,15587.88,2010-01-25 10:12:59.615999688,2011-11-22 14:41:00.384000190,370,1,1
13489.0,105,4,449.52,2011-02-18 10:41:59.711999732,2011-08-26 13:16:00.191999844,11,1,0
13490.0,654,1,154.25,2010-02-23 14:48:00.288000267,2010-02-23 14:48:00.288000267,8,0,0
13491.0,52,27,4566.56,2009-12-07 08:23:59.999999870,2011-10-19 08:32:00.384000311,144,1,1
13492.0,136,3,1269.84,2011-05-09 10:05:59.712000241,2011-07-26 14:24:59.615999939,38,1,0
13493.0,275,2,618.63,2011-02-25 16:41:59.711999732,2011-03-09 15:35:00.384000060,6,1,0
13494.0,312,1,316.26000000000005,2011-02-01 11:57:59.904000207,2011-02-01 11:57:59.904000207,18,0,0
13495.0,8,10,5374.26,2009-12-07 12:11:59.711999732,2011-12-02 11:21:00.288000017,59,1,1
13496.0,11,2,653.33,2010-12-15 10:16:59.807999904,2011-11-29 10:57:59.615999688,28,1,0
13497.0,283,6,1320.33,2010-02-08 10:27:00.288000138,2011-03-02 09:04:00.192000216,52,1,0
13498.0,730,1,327.38,2009-12-09 15:26:00.384000190,2009-12-09 15:26:00.384000190,17,0,0
13499.0,18,5,1159.11,2011-03-15 08:51:59.616000190,2011-11-22 11:21:00.288000017,31,1,0
13500.0,23,4,1466.3,2010-11-03 13:16:00.191999844,2011-11-16 15:35:00.384000060,77,1,0
13501.0,288,3,2885.11,2010-05-18 13:23:59.711999982,2011-02-24 18:58:59.808000155,90,1,0
13502.0,17,5,780.5,2010-06-09 10:52:00.191999965,2011-11-23 10:38:59.999999870,28,1,0
13503.0,71,6,1905.39,2010-02-16 13:48:59.615999809,2011-09-29 13:23:00.095999922,158,1,0
13504.0,64,1,295.93,2011-10-06 13:20:00.384000060,2011-10-06 13:20:00.384000060,22,0,0
13505.0,73,4,4393.63,2011-04-21 12:06:59.904000077,2011-09-28 11:55:59.807999784,182,1,1
13506.0,316,5,1639.2,2010-09-05 12:33:00.288000267,2011-01-27 13:52:59.808000034,55,1,0
13507.0,3,4,2479.16,2011-07-17 11:50:00.384000060,2011-12-06 13:12:59.615999688,146,1,0
13508.0,244,2,287.05,2010-03-07 11:57:59.904000207,2011-04-10 11:57:59.904000207,27,1,0
13509.0,9,8,1114.72,2010-07-20 12:09:59.615999939,2011-12-01 10:09:59.903999827,27,1,0
13510.0,1,11,4558.29,2009-12-21 11:53:00.095999922,2011-12-08 13:45:59.903999956,176,1,1
13511.0,677,1,282.76,2010-02-01 12:09:59.615999939,2010-02-01 12:09:59.615999939,5,0,0
13512.0,261,4,713.39,2010-05-05 13:21:59.616000190,2011-03-24 10:02:59.999999749,31,1,0
13513.0,127,3,824.59,2010-02-22 16:36:00.288000017,2011-08-05 11:50:00.384000060,32,1,0
13514.0,74,4,815.9000000000001,2010-01-26 15:11:00.096000293,2011-09-27 09:38:59.711999982,15,1,0
13515.0,73,6,1265.82,2010-03-05 11:57:59.904000207,2011-09-28 11:26:00.096000293,64,1,0
13516.0,21,4,1685.26,2010-10-18 08:51:59.616000190,2011-11-18 13:14:59.712000112,55,1,0
13517.0,60,3,2128.42,2011-06-13 08:44:00.096000043,2011-10-11 11:42:59.615999688,125,1,0
13518.0,86,1,659.4399999999999,2011-09-15 10:29:00.383999930,2011-09-15 10:29:00.383999930,36,0,0
13519.0,78,2,343.21,2010-09-23 11:44:59.712000112,2011-09-22 18:24:00.287999758,19,1,0
13520.0,59,11,6909.4,2009-12-17 11:10:59.807999784,2011-10-12 10:20:00.384000060,81,1,1
13521.0,1,3,1093.65,2011-11-29 15:08:59.999999870,2011-12-08 13:50:00.096000172,313,1,0
13522.0,30,1,125.80000000000001,2011-11-09 15:11:00.096000293,2011-11-09 15:11:00.096000293,5,0,0
13523.0,33,6,5101.52,2010-11-02 14:55:00.191999714,2011-11-06 15:11:00.096000293,177,1,1
13524.0,41,5,680.1800000000001,2011-05-04 12:26:00.384000190,2011-10-30 12:33:59.903999706,17,1,0
13525.0,15,2,628.78,2011-04-05 15:36:00.000000129,2011-11-25 12:00:59.616000069,5,1,0
13526.0,738,2,1182.0,2009-12-01 12:56:00.096000293,2009-12-01 13:12:59.615999688,29,1,0
13527.0,34,12,4683.74,2010-01-21 12:36:59.616000190,2011-11-06 12:04:00.192000216,266,1,1
13529.0,79,2,307.76,2011-05-19 11:50:00.384000060,2011-09-22 09:15:00.287999887,15,1,0
13530.0,634,1,402.97999999999996,2010-03-15 14:10:00.191999714,2010-03-15 14:10:00.191999714,18,0,0
13531.0,205,6,1738.52,2009-12-03 15:20:00.096000172,2011-05-18 16:56:00.384000190,44,1,0
13532.0,34,1,210.31,2011-11-06 12:24:59.903999827,2011-11-06 12:24:59.903999827,66,0,0
13533.0,183,3,270.79,2011-03-17 12:47:00.095999792,2011-06-10 11:53:59.711999982,61,1,0
13534.0,2,35,7720.9,2010-07-07 15:00:00.000000000,2011-12-07 14:51:59.616000190,163,1,1
13535.0,403,1,89.5,2010-11-02 11:48:59.903999706,2010-11-02 11:48:59.903999706,1,0,0
13536.0,1,7,3448.29,2011-09-25 13:30:00.000000000,2011-12-08 16:38:00.383999809,91,1,1
13537.0,426,2,717.85,2010-09-14 10:41:00.096000293,2010-10-10 12:45:00.000000000,38,1,0
13538.0,43,12,3112.73,2010-02-02 12:47:00.095999792,2011-10-27 16:34:00.192000216,105,1,1
13539.0,86,7,1569.3600000000001,2010-04-28 12:04:00.192000216,2011-09-15 10:18:00.288000267,69,1,0
13540.0,467,3,632.39,2010-02-22 09:22:00.191999965,2010-08-29 14:19:59.808000285,26,1,0
13541.0,427,2,785.25,2010-05-18 16:14:59.712000112,2010-10-08 16:36:59.904000077,10,1,0
13542.0,377,17,4006.17,2009-12-10 19:52:59.808000034,2010-11-28 11:23:59.999999870,98,1,1
13543.0,634,2,1439.6100000000001,2010-01-21 14:30:00.287999887,2010-03-15 13:34:00.192000216,37,1,0
13544.0,40,6,829.0,2010-03-05 11:30:59.903999956,2011-10-31 11:57:00.288000138,219,1,0
13545.0,391,2,374.64,2010-06-13 11:48:59.903999706,2010-11-14 11:26:59.711999732,54,1,0
13546.0,12,5,1092.14,2010-10-11 17:23:00.383999809,2011-11-27 14:50:00.384000060,95,1,0
13547.0,408,1,175.53,2010-10-27 14:14:00.383999930,2010-10-27 14:14:00.383999930,44,0,0
13548.0,96,3,908.99,2010-08-25 13:43:59.808000155,2011-09-04 14:50:00.384000060,169,1,0
13549.0,26,8,1005.8,2010-11-17 12:17:00.384000311,2011-11-14 09:20:00.096000172,44,1,0
13550.0,383,1,349.51,2010-11-21 15:24:00.287999758,2010-11-21 15:24:00.287999758,40,0,0
13551.0,319,2,244.2,2010-02-11 15:00:59.616000069,2011-01-24 14:46:00.191999844,5,1,0
13552.0,66,22,6978.92,2010-02-19 13:27:59.904000207,2011-10-04 15:18:59.615999809,162,1,1
13553.0,675,1,517.8,2010-02-03 12:20:59.712000241,2010-02-03 12:20:59.712000241,85,0,0
13554.0,380,7,1638.28,2010-09-19 12:38:59.711999982,2010-11-24 15:04:59.808000285,156,1,0
13555.0,74,13,8999.19,2010-01-19 13:20:00.384000060,2011-09-27 12:36:00.000000129,264,1,1
13556.0,429,2,200.82,2010-09-30 09:00:59.616000069,2010-10-06 16:43:59.808000155,8,1,0
13557.0,28,13,3032.26,2009-12-08 17:41:00.384000190,2011-11-11 15:24:00.287999758,126,1,1
13558.0,6,4,605.06,2011-10-02 13:00:59.903999956,2011-12-04 11:23:59.999999870,123,1,0
13559.0,513,2,990.0,2010-06-14 11:51:59.616000190,2010-07-15 09:51:59.904000077,1,1,0
13560.0,7,1,174.37,2011-12-02 13:11:00.384000190,2011-12-02 13:11:00.384000190,32,0,0
13561.0,216,11,1820.72,2010-02-28 13:41:59.711999732,2011-05-08 12:38:59.711999982,131,1,0
13562.0,82,8,4838.18,2010-01-14 16:32:59.711999861,2011-09-19 10:50:59.712000241,88,1,1
13563.0,84,2,777.53,2011-07-22 17:21:00.288000017,2011-09-16 14:44:59.712000112,49,1,0
13564.0,144,37,17249.55,2009-12-02 11:55:00.191999714,2011-07-18 14:32:59.999999749,484,1,1
13565.0,19,3,414.8,2010-10-24 15:51:00.288000017,2011-11-20 14:32:59.999999749,45,1,0
13566.0,41,5,1708.1200000000001,2010-03-10 12:22:00.191999965,2011-10-30 11:59:00.383999930,263,1,0
13567.0,428,4,1083.69,2010-06-16 12:47:59.711999861,2010-10-07 12:51:00.288000017,180,1,0
13568.0,173,1,192.85,2011-06-19 14:42:00.000000250,2011-06-19 14:42:00.000000250,41,0,0
13569.0,17,4,893.78,2010-10-07 13:05:00.096000172,2011-11-22 13:07:00.191999965,140,1,0
13570.0,243,1,239.49,2011-04-10 13:36:00.288000017,2011-04-10 13:36:00.288000017,27,0,0
13571.0,13,26,4546.54,2009-12-08 13:02:00.384000311,2011-11-27 10:47:00.384000311,263,1,1
13572.0,206,1,1384.25,2011-05-18 11:59:00.383999930,2011-05-18 11:59:00.383999930,32,0,0
13573.0,50,6,916.47,2010-03-12 16:05:59.712000241,2011-10-20 14:32:59.999999749,73,1,0
13574.0,411,1,421.25,2010-10-24 13:27:59.904000207,2010-10-24 13:27:59.904000207,84,0,0
13575.0,23,5,732.0699999999999,2011-06-16 14:23:59.999999870,2011-11-16 13:14:00.096000043,41,1,0
13576.0,10,28,11551.74,2009-12-08 15:11:59.711999732,2011-11-29 15:33:59.903999706,145,1,1
13577.0,25,11,3489.28,2009-12-14 16:09:59.903999827,2011-11-14 15:18:59.615999809,102,1,1
13578.0,409,1,147.66,2010-10-26 13:43:59.808000155,2010-10-26 13:43:59.808000155,9,0,0
13579.0,15,5,1539.04,2010-02-18 13:52:59.808000034,2011-11-25 08:41:00.384000190,72,1,0
13580.0,406,1,107.75,2010-10-29 15:00:59.616000069,2010-10-29 15:00:59.616000069,5,0,0
13581.0,309,2,280.53000000000003,2010-10-21 16:30:00.000000000,2011-02-03 14:41:00.384000190,32,1,0
13582.0,390,2,241.68,2010-04-01 11:37:59.808000034,2010-11-15 11:33:59.615999809,10,1,0
13583.0,156,2,1445.031,2010-01-29 13:52:59.808000034,2011-07-07 10:39:59.615999939,93,1,0
13584.0,307,3,392.45,2010-02-02 08:39:59.903999827,2011-02-06 12:49:00.192000216,74,1,0
13585.0,531,3,684.54,2009-12-01 14:55:59.807999784,2010-06-27 12:33:00.288000267,29,1,0
13586.0,541,1,131.53,2010-06-16 13:47:00.384000311,2010-06-16 13:47:00.384000311,20,0,0
13587.0,64,4,1673.5,2010-02-14 13:16:59.807999904,2011-10-07 12:31:00.191999844,27,1,0
13588.0,16,9,2478.95,2011-03-29 15:53:00.383999809,2011-11-24 10:41:59.711999732,131,1,0
13589.0,15,6,1120.74,2009-12-06 10:25:59.807999784,2011-11-25 12:09:59.615999939,48,1,0
13590.0,11,18,6349.59,2009-12-01 13:36:59.904000077,2011-11-28 12:53:59.999999870,255,1,1
13591.0,65,7,2093.94,2009-12-14 15:44:00.383999930,2011-10-06 12:26:00.384000190,89,1,0
13592.0,36,4,247.95999999999998,2011-03-20 14:01:00.191999844,2011-11-04 09:49:00.192000216,15,1,0
13593.0,108,14,5523.6900000000005,2010-03-02 16:36:00.288000017,2011-08-23 13:34:59.808000285,212,1,1
13594.0,53,2,533.32,2010-08-11 10:23:00.095999922,2011-10-18 10:18:59.903999706,31,1,0
13595.0,517,3,818.22,2010-03-03 14:42:00.000000250,2010-07-11 12:36:00.000000129,114,1,0
13596.0,6,2,697.04,2011-11-27 11:57:00.288000138,2011-12-04 12:00:59.616000069,133,1,0
13597.0,400,2,396.71,2010-11-02 09:29:59.712000112,2010-11-04 14:53:59.711999982,17,1,0
13598.0,47,5,789.59,2010-02-26 11:21:59.904000077,2011-10-23 14:28:00.192000095,78,1,0
13599.0,1,33,10167.630000000001,2009-12-01 12:29:59.712000112,2011-12-08 16:09:59.903999827,235,1,1
13600.0,312,2,518.42,2010-03-15 17:15:59.616000069,2011-01-31 15:27:00.000000250,35,1,0
13601.0,45,4,1185.14,2010-06-11 15:02:59.711999861,2011-10-25 17:30:59.903999956,160,1,0
13602.0,65,4,1025.17,2010-05-28 11:48:59.903999706,2011-10-06 11:46:59.807999904,49,1,0
13603.0,26,1,164.34,2011-11-13 15:56:59.711999732,2011-11-13 15:56:59.711999732,27,0,0
13604.0,659,1,717.62,2010-02-19 12:02:00.095999792,2010-02-19 12:02:00.095999792,21,0,0
13605.0,387,2,522.67,2010-05-17 15:45:59.616000069,2010-11-17 17:15:59.616000069,50,1,0
13606.0,29,3,280.53999999999996,2011-02-01 11:42:00.000000250,2011-11-10 17:46:00.191999844,40,1,0
13607.0,40,2,1078.31,2010-11-02 11:48:00.288000267,2011-10-30 16:16:59.807999904,110,1,0
13608.0,541,1,236.2,2010-06-17 12:27:59.615999688,2010-06-17 12:27:59.615999688,31,0,0
13609.0,593,1,167.35,2010-04-25 13:25:59.807999784,2010-04-25 13:25:59.807999784,7,0,0
13610.0,12,14,2175.88,2010-01-05 14:12:00.288000138,2011-11-27 15:38:00.095999922,309,1,0
13611.0,89,10,3319.53,2009-12-03 07:57:00.000000250,2011-09-11 14:51:00.000000129,170,1,1
13612.0,633,1,818.29,2010-03-17 12:13:59.808000155,2010-03-17 12:13:59.808000155,50,0,0
13613.0,453,5,1039.8500000000001,2010-02-17 12:40:00.191999714,2010-09-13 12:00:59.616000069,50,1,0
13614.0,24,6,2359.19,2010-06-06 13:41:59.711999732,2011-11-15 14:46:59.807999904,227,1,0
13615.0,319,8,6272.53,2010-01-28 15:42:59.904000207,2011-01-25 08:21:00.288000017,259,1,1
13616.0,568,2,288.1,2010-01-17 14:55:59.807999784,2010-05-20 12:58:59.808000155,31,1,0
13617.0,40,8,1278.75,2010-08-01 15:22:59.808000034,2011-10-30 13:50:00.096000172,48,1,0
13618.0,174,1,177.34,2011-06-19 11:08:59.711999982,2011-06-19 11:08:59.711999982,13,0,0
13619.0,545,2,231.69,2010-02-03 14:15:59.616000069,2010-06-13 11:39:00.287999758,39,1,0
13620.0,528,1,112.34,2010-06-29 15:02:00.095999792,2010-06-29 15:02:00.095999792,5,0,0
13621.0,117,1,213.85,2011-08-15 08:26:00.096000293,2011-08-15 08:26:00.096000293,19,0,0
13622.0,696,1,658.95,2010-01-12 13:21:59.616000190,2010-01-12 13:21:59.616000190,32,0,0
13623.0,31,10,2566.49,2009-12-02 13:57:00.000000250,2011-11-09 12:00:00.000000000,211,1,0
13624.0,388,1,462.08,2010-11-16 13:43:00.192000095,2010-11-16 13:43:00.192000095,22,0,0
13625.0,597,1,301.26,2010-04-22 10:50:00.096000172,2010-04-22 10:50:00.096000172,21,0,0
13626.0,253,2,707.04,2010-11-25 16:12:00.000000250,2011-04-01 10:05:00.096000172,44,1,0
13627.0,59,7,2245.9,2010-03-09 14:03:00.288000267,2011-10-11 14:19:59.808000285,118,1,0
13628.0,676,1,310.14,2010-02-01 14:44:00.096000043,2010-02-01 14:44:00.096000043,16,0,0
13629.0,23,19,13370.86,2010-02-11 17:33:59.615999809,2011-11-16 13:21:00.000000129,28,1,1
13630.0,5,7,2031.78,2011-02-27 12:49:00.192000216,2011-12-04 15:15:59.903999956,51,1,0
13631.0,100,11,3070.42,2011-03-17 17:12:59.904000207,2011-09-01 09:56:59.711999732,6,1,1
13632.0,25,8,3648.15,2010-04-07 10:59:00.096000043,2011-11-15 10:50:59.712000241,166,1,1
13634.0,33,16,5073.47,2010-01-10 14:26:00.096000293,2011-11-06 13:39:59.615999939,269,1,1
13635.0,68,4,2999.16,2009-12-01 09:45:59.616000069,2011-10-03 10:54:59.903999827,135,1,1
13636.0,37,5,949.12,2011-02-27 14:28:59.808000155,2011-11-03 10:30:00.000000000,57,1,0
13637.0,52,3,810.5,2011-04-27 13:05:59.712000241,2011-10-18 13:32:00.095999792,79,1,0
