euribor3m,y,mo_prediction,mo_probability
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,0,0,0.0
0.0290295825269559,1,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,1,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,1,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,1,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,1,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,1,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,1,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,1,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,1,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,1,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,1,0,0.0
0.0287531103124136,1,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,1,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0287531103124136,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,1,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,1,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,1,0,0.0
0.0282001658833285,1,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,1,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,1,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,1,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,1,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,1,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,1,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,1,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,1,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,1,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
0.0282001658833285,0,0,0.0
